-5.000000	0.000000
-4.900000	0.000000
-4.800000	0.000000
-4.700000	0.000000
-4.600000	0.000000
-4.500000	0.000000
-4.400000	0.000000
-4.300000	0.000000
-4.200000	0.000000
-4.100000	0.000000
-4.000000	0.000000
-3.900000	0.000000
-3.800000	0.000000
-3.700000	0.000000
-3.600000	0.000000
-3.500000	0.000000
-3.400000	0.000000
-3.300000	0.000000
-3.200000	0.000001
-3.100000	0.000001
-3.000000	0.000002
-2.900000	0.000004
-2.800000	0.000009
-2.700000	0.000017
-2.600000	0.000031
-2.500000	0.000056
-2.400000	0.000101
-2.300000	0.000176
-2.200000	0.000301
-2.100000	0.000504
-2.000000	0.000826
-1.900000	0.001322
-1.800000	0.002068
-1.700000	0.003164
-1.600000	0.004729
-1.500000	0.006906
-1.400000	0.009851
-1.300000	0.013723
-1.200000	0.018668
-1.100000	0.024793
-1.000000	0.032143
-0.900000	0.040672
-0.800000	0.050224
-0.700000	0.060516
-0.600000	0.071143
-0.500000	0.081593
-0.400000	0.091286
-0.300000	0.099621
-0.200000	0.106040
-0.100000	0.110090
0.000000	0.111475
0.100000	0.110090
0.200000	0.106040
0.300000	0.099621
0.400000	0.091286
0.500000	0.081593
0.600000	0.071143
0.700000	0.060516
0.800000	0.050224
0.900000	0.040672
1.000000	0.032143
1.100000	0.024793
1.200000	0.018668
1.300000	0.013723
1.400000	0.009851
1.500000	0.006906
1.600000	0.004729
1.700000	0.003164
1.800000	0.002068
1.900000	0.001322
2.000000	0.000826
2.100000	0.000504
2.200000	0.000301
2.300000	0.000176
2.400000	0.000101
2.500000	0.000056
2.600000	0.000031
2.700000	0.000017
2.800000	0.000009
2.900000	0.000004
3.000000	0.000002
3.100000	0.000001
3.200000	0.000001
3.300000	0.000000
3.400000	0.000000
3.500000	0.000000
3.600000	0.000000
3.700000	0.000000
3.800000	0.000000
3.900000	0.000000
4.000000	0.000000
4.100000	0.000000
4.200000	0.000000
4.300000	0.000000
4.400000	0.000000
4.500000	0.000000
4.600000	0.000000
4.700000	0.000000
4.800000	0.000000
4.900000	0.000000
5.000000	0.000000
