# t=0
20 -0.00353327 -0.00353327
21 0.00300318 0.00300318
22 0.00952776 0.00952776
23 0.0160148 0.0160148
24 0.0224385 0.0224385
25 0.0287738 0.0287738
26 0.0349954 0.0349954
27 0.041079 0.041079
28 0.0470004 0.0470004
29 0.0527364 0.0527364
30 0.0582642 0.0582642
31 0.0635621 0.0635621
32 0.0686091 0.0686091
33 0.0733854 0.0733854
34 0.077872 0.077872
35 0.0820514 0.0820514
36 0.0859069 0.0859069
37 0.0894233 0.0894233
38 0.0925869 0.0925869
39 0.095385 0.095385
40 0.0978067 0.0978067
41 0.0998425 0.0998425
42 0.101484 0.101484
43 0.102725 0.102725
44 0.103561 0.103561
45 0.103988 0.103988
46 0.104005 0.104005
47 0.103611 0.103611
48 0.102808 0.102808
49 0.1016 0.1016
50 0.0999904 0.0999904
51 0.0979864 0.0979864
52 0.0955957 0.0955957
53 0.0928276 0.0928276
54 0.0896933 0.0896933
55 0.086205 0.086205
56 0.0823764 0.0823764
57 0.0782228 0.0782228
58 0.0737604 0.0737604
59 0.0690069 0.0690069
60 0.0639812 0.0639812
61 0.0587029 0.0587029
62 0.0531929 0.0531929
63 0.047473 0.047473
64 0.0415657 0.0415657
65 0.0354944 0.0354944
66 0.0292831 0.0292831
67 0.0229561 0.0229561
68 0.0165386 0.0165386
69 0.0100558 0.0100558
70 0.00353326 0.00353326
71 -0.00300318 -0.00300318
72 -0.00952776 -0.00952776
73 -0.0160148 -0.0160148
74 -0.0224385 -0.0224385
75 -0.0287738 -0.0287738
76 -0.0349954 -0.0349954
77 -0.041079 -0.041079
78 -0.0470004 -0.0470004
79 -0.0527364 -0.0527364
80 -0.0582642 -0.0582642
81 -0.0635621 -0.0635621
82 -0.0686091 -0.0686091
83 -0.0733854 -0.0733854
84 -0.077872 -0.077872
85 -0.0820514 -0.0820514
86 -0.0859069 -0.0859069
87 -0.0894233 -0.0894233
88 -0.0925869 -0.0925869
89 -0.095385 -0.095385
90 -0.0978067 -0.0978067
91 -0.0998425 -0.0998425
92 -0.101484 -0.101484
93 -0.102725 -0.102725
94 -0.103561 -0.103561
95 -0.103988 -0.103988
96 -0.104005 -0.104005
97 -0.103611 -0.103611
98 -0.102808 -0.102808
99 -0.1016 -0.1016
100 -0.0999904 -0.0999904
101 -0.0979864 -0.0979864
102 -0.0955957 -0.0955957
103 -0.0928276 -0.0928276
104 -0.0896933 -0.0896933
105 -0.086205 -0.086205
106 -0.0823764 -0.0823764
107 -0.0782228 -0.0782228
108 -0.0737604 -0.0737604
109 -0.0690069 -0.0690069
110 -0.0639812 -0.0639812
111 -0.0587029 -0.0587029
112 -0.0531929 -0.0531929
113 -0.047473 -0.047473
114 -0.0415657 -0.0415657
115 -0.0354944 -0.0354944
116 -0.0292831 -0.0292831
117 -0.0229561 -0.0229561
118 -0.0165386 -0.0165386
119 -0.0100558 -0.0100558
120 -0.00353326 -0.00353326
121 0.00300318 0.00300318
122 0.00952776 0.00952776
123 0.0160148 0.0160148
124 0.0224385 0.0224385
125 0.0287738 0.0287738
126 0.0349954 0.0349954
127 0.041079 0.041079
128 0.0470004 0.0470004
129 0.0527364 0.0527364
130 0.0582642 0.0582642
131 0.0635621 0.0635621
132 0.0686091 0.0686091
133 0.0733854 0.0733854
134 0.077872 0.077872
135 0.0820514 0.0820514
136 0.0859069 0.0859069
137 0.0894233 0.0894233
138 0.0925869 0.0925869
139 0.095385 0.095385
140 0.0978067 0.0978067
141 0.0998425 0.0998425
142 0.101484 0.101484
143 0.102725 0.102725
144 0.103561 0.103561
145 0.103988 0.103988
146 0.104005 0.104005
147 0.103611 0.103611
148 0.102808 0.102808
149 0.1016 0.1016
150 0.0999904 0.0999904
151 0.0979864 0.0979864
152 0.0955957 0.0955957
153 0.0928276 0.0928276
154 0.0896933 0.0896933
155 0.086205 0.086205
156 0.0823764 0.0823764
157 0.0782228 0.0782228
158 0.0737604 0.0737604
159 0.0690069 0.0690069
160 0.0639812 0.0639812
161 0.0587029 0.0587029
162 0.0531929 0.0531929
163 0.047473 0.047473
164 0.0415657 0.0415657
165 0.0354944 0.0354944
166 0.0292831 0.0292831
167 0.0229561 0.0229561
168 0.0165386 0.0165386
169 0.0100558 0.0100558
170 0.00353326 0.00353326
171 -0.00300318 -0.00300318
172 -0.00952776 -0.00952776
173 -0.0160148 -0.0160148
174 -0.0224385 -0.0224385
175 -0.0287738 -0.0287738
176 -0.0349954 -0.0349954
177 -0.041079 -0.041079
178 -0.0470004 -0.0470004
179 -0.0527364 -0.0527364
180 -0.0582642 -0.0582642
181 -0.063562 -0.063562
182 -0.0686108 -0.0686108
183 -0.0733649 -0.0733649
184 -0.0780457 -0.0780457
185 -0.0809867 -0.0809867
186 -0.0907511 -0.0907511
187 -0.0729943 -0.0729943
188 -0.133336 -0.133336
189 -0.0258604 -0.0258604
190 -0.164449 -0.164449
191 -0.104199 -0.104199
192 -0.00840643 -0.00840643
193 -0.155102 -0.155102
194 -0.238668 -0.238668
195 0.0898089 0.0898089
196 -0.0761297 -0.0761297
197 -0.246496 -0.246496
198 -0.182765 -0.182765
199 0.0284426 0.0284426


# t=40
0 -39.4496 -39.4496
1 29.4733 29.4733
2 20.0423 20.0423
3 -63.0097 -63.0097
4 -12.6127 -12.6127
5 78.4008 78.4008
6 21.0352 21.0352
7 -74.318 -74.318
8 -38.0561 -38.0561
9 50.7336 50.7336
10 47.8351 47.8351
11 -18.1475 -18.1475
12 -41.1543 -41.1543
13 -8.28948 -8.28948
14 20.6158 20.6158
15 16.0609 16.0609
16 -1.84103 -1.84103
17 -9.48082 -9.48082
18 -5.43088 -5.43088
19 0.487413 0.487413
20 2.5899 2.5899
21 1.65531 1.65531
22 0.22071 0.22071
23 -0.490551 -0.490551
24 -0.552123 -0.552123
25 -0.378752 -0.378752
26 -0.21861 -0.21861
27 -0.129089 -0.129089
28 -0.0896642 -0.0896642
29 -0.073295 -0.073295
30 -0.0649158 -0.0649158
31 -0.0586416 -0.0586416
32 -0.0526916 -0.0526916
33 -0.0466428 -0.0466428
34 -0.0404277 -0.0404277
35 -0.0340555 -0.0340555
36 -0.0275492 -0.0275492
37 -0.0209341 -0.0209341
38 -0.0142365 -0.0142365
39 -0.00748266 -0.00748266
40 -0.00069931 -0.00069931
41 0.0060868 0.0060868
42 0.0128489 0.0128489
43 0.0195603 0.0195603
44 0.0261945 0.0261945
45 0.0327253 0.0327253
46 0.0391269 0.0391269
47 0.0453742 0.0453742
48 0.0514424 0.0514424
49 0.0573075 0.0573075
50 0.0629465 0.0629465
51 0.0683371 0.0683371
52 0.0734579 0.0734579
53 0.0782889 0.0782889
54 0.0828109 0.0828109
55 0.0870061 0.0870061
56 0.0908579 0.0908579
57 0.0943511 0.0943511
58 0.097472 0.097472
59 0.100208 0.100208
60 0.102549 0.102549
61 0.104485 0.104485
62 0.106009 0.106009
63 0.107114 0.107114
64 0.107796 0.107796
65 0.108053 0.108053
66 0.107884 0.107884
67 0.107289 0.107289
68 0.106271 0.106271
69 0.104833 0.104833
70 0.102981 0.102981
71 0.100723 0.100723
72 0.0980675 0.0980675
73 0.0950249 0.0950249
74 0.0916073 0.0916073
75 0.0878281 0.0878281
76 0.0837024 0.0837024
77 0.0792463 0.0792463
78 0.0744775 0.0744775
79 0.0694147 0.0694147
80 0.064078 0.064078
81 0.0584884 0.0584884
82 0.052668 0.052668
83 0.0466397 0.0466397
84 0.0404273 0.0404273
85 0.0340554 0.0340554
86 0.0275491 0.0275491
87 0.0209341 0.0209341
88 0.0142365 0.0142365
89 0.00748266 0.00748266
90 0.00069931 0.00069931
91 -0.0060868 -0.0060868
92 -0.0128489 -0.0128489
93 -0.0195603 -0.0195603
94 -0.0261945 -0.0261945
95 -0.0327253 -0.0327253
96 -0.0391269 -0.0391269
97 -0.0453742 -0.0453742
98 -0.0514424 -0.0514424
99 -0.0573075 -0.0573075
100 -0.0629465 -0.0629465
101 -0.0683371 -0.0683371
102 -0.0734579 -0.0734579
103 -0.0782889 -0.0782889
104 -0.0828109 -0.0828109
105 -0.0870061 -0.0870061
106 -0.0908579 -0.0908579
107 -0.0943511 -0.0943511
108 -0.097472 -0.097472
109 -0.100208 -0.100208
110 -0.102549 -0.102549
111 -0.104485 -0.104485
112 -0.106009 -0.106009
113 -0.107114 -0.107114
114 -0.107796 -0.107796
115 -0.108053 -0.108053
116 -0.107884 -0.107884
117 -0.107289 -0.107289
118 -0.106271 -0.106271
119 -0.104833 -0.104833
120 -0.102981 -0.102981
121 -0.100723 -0.100723
122 -0.0980675 -0.0980675
123 -0.0950249 -0.0950249
124 -0.0916073 -0.0916073
125 -0.0878281 -0.0878281
126 -0.0837024 -0.0837024
127 -0.0792463 -0.0792463
128 -0.0744775 -0.0744775
129 -0.0694147 -0.0694147
130 -0.064078 -0.064078
131 -0.0584884 -0.0584884
132 -0.052668 -0.052668
133 -0.0466397 -0.0466397
134 -0.0404273 -0.0404273
135 -0.0340554 -0.0340554
136 -0.0275491 -0.0275491
137 -0.0209341 -0.0209341
138 -0.0142365 -0.0142365
139 -0.00748266 -0.00748266
140 -0.00069931 -0.00069931
141 0.0060868 0.0060868
142 0.0128489 0.0128489
143 0.0195603 0.0195603
144 0.0261945 0.0261945
145 0.0327253 0.0327253
146 0.0391269 0.0391269
147 0.0453742 0.0453742
148 0.0514424 0.0514424
149 0.0573075 0.0573075
150 0.0629465 0.0629465
151 0.0683371 0.0683371
152 0.0734579 0.0734579
153 0.0782889 0.0782889
154 0.0828109 0.0828109
155 0.0870061 0.0870061
156 0.0908579 0.0908579
157 0.0943511 0.0943511
158 0.097472 0.097472
159 0.100208 0.100208
160 0.102549 0.102549
161 0.104485 0.104485
162 0.106009 0.106009
163 0.107114 0.107114
164 0.107796 0.107796
165 0.108054 0.108054
166 0.107884 0.107884
167 0.107292 0.107292
168 0.106247 0.106247
169 0.104986 0.104986
170 0.102143 0.102143
171 0.104603 0.104603
172 0.0828807 0.0828807
173 0.144868 0.144868
174 -0.0433002 -0.0433002
175 0.378752 0.378752
176 -0.376813 -0.376813
177 0.474772 0.474772
178 0.393255 0.393255
179 -1.68662 -1.68662
180 2.75696 2.75696
181 -0.533757 -0.533757
182 -5.27194 -5.27194
183 9.42017 9.42017
184 -1.69272 -1.69272
185 -16.1349 -16.1349
186 20.7511 20.7511
187 8.2033 8.2033
188 -41.034 -41.034
189 18.0505 18.0505
190 47.9384 47.9384
191 -50.8399 -50.8399
192 -37.9714 -37.9714
193 74.2041 74.2041
194 21.0999 21.0999
195 -78.5205 -78.5205
196 -12.569 -12.569
197 62.8861 62.8861
198 20.0643 20.0643
199 -29.5989 -29.5989


# t=60
0 18154.2 18154.2
1 -14247.6 -14247.6
2 -7546.42 -7546.42
3 30755 30755
4 908.65 908.65
5 -41554.5 -41554.5
6 -1150.48 -1150.48
7 45820.1 45820.1
8 7632.09 7632.09
9 -42600.5 -42600.5
10 -16660.2 -16660.2
11 32245.6 32245.6
12 23226.8 23226.8
13 -17600 -17600
14 -23636.7 -23636.7
15 3543.64 3543.64
16 17688.7 17688.7
17 5349.06 5349.06
18 -8751.36 -8751.36
19 -7475.64 -7475.64
20 1347.56 1347.56
21 4917.29 4917.29
22 1968.25 1968.25
23 -1438.38 -1438.38
24 -1834.63 -1834.63
25 -428.028 -428.028
26 579.117 579.117
27 566.87 566.87
28 131.853 131.853
29 -142.129 -142.129
30 -152.686 -152.686
31 -57.1952 -57.1952
32 12.7783 12.7783
33 29.6284 29.6284
34 18.855 18.855
35 5.55429 5.55429
36 -1.30447 -1.30447
37 -2.80699 -2.80699
38 -2.11971 -2.11971
39 -1.17202 -1.17202
40 -0.560013 -0.560013
41 -0.267327 -0.267327
42 -0.151735 -0.151735
43 -0.111228 -0.111228
44 -0.0968708 -0.0968708
45 -0.0901133 -0.0901133
46 -0.0850832 -0.0850832
47 -0.0801944 -0.0801944
48 -0.0750855 -0.0750855
49 -0.0696975 -0.0696975
50 -0.0640371 -0.0640371
51 -0.0581244 -0.0581244
52 -0.0519824 -0.0519824
53 -0.0456352 -0.0456352
54 -0.0391079 -0.0391079
55 -0.0324262 -0.0324262
56 -0.0256166 -0.0256166
57 -0.0187059 -0.0187059
58 -0.0117214 -0.0117214
59 -0.00469056 -0.00469056
60 0.00235875 0.00235875
61 0.00939874 0.00939874
62 0.0164016 0.0164016
63 0.0233398 0.0233398
64 0.0301859 0.0301859
65 0.0369128 0.0369128
66 0.0434941 0.0434941
67 0.0499037 0.0499037
68 0.0561163 0.0561163
69 0.0621075 0.0621075
70 0.0678536 0.0678536
71 0.0733319 0.0733319
72 0.0785208 0.0785208
73 0.0833998 0.0833998
74 0.0879497 0.0879497
75 0.0921524 0.0921524
76 0.0959915 0.0959915
77 0.0994518 0.0994518
78 0.10252 0.10252
79 0.105183 0.105183
80 0.107431 0.107431
81 0.109255 0.109255
82 0.110648 0.110648
83 0.111604 0.111604
84 0.11212 0.11212
85 0.112193 0.112193
86 0.111823 0.111823
87 0.111013 0.111013
88 0.109764 0.109764
89 0.108082 0.108082
90 0.105973 0.105973
91 0.103446 0.103446
92 0.100511 0.100511
93 0.0971791 0.0971791
94 0.0934637 0.0934637
95 0.0893796 0.0893796
96 0.0849426 0.0849426
97 0.0801705 0.0801705
98 0.0750819 0.0750819
99 0.069697 0.069697
100 0.0640371 0.0640371
101 0.0581244 0.0581244
102 0.0519824 0.0519824
103 0.0456352 0.0456352
104 0.0391079 0.0391079
105 0.0324262 0.0324262
106 0.0256166 0.0256166
107 0.0187059 0.0187059
108 0.0117214 0.0117214
109 0.00469058 0.00469058
110 -0.00235874 -0.00235874
111 -0.00939876 -0.00939876
112 -0.0164017 -0.0164017
113 -0.0233398 -0.0233398
114 -0.0301859 -0.0301859
115 -0.0369128 -0.0369128
116 -0.0434941 -0.0434941
117 -0.0499037 -0.0499037
118 -0.0561163 -0.0561163
119 -0.0621075 -0.0621075
120 -0.0678536 -0.0678536
121 -0.0733319 -0.0733319
122 -0.0785208 -0.0785208
123 -0.0833998 -0.0833998
124 -0.0879497 -0.0879497
125 -0.0921524 -0.0921524
126 -0.0959915 -0.0959915
127 -0.0994518 -0.0994518
128 -0.10252 -0.10252
129 -0.105183 -0.105183
130 -0.107431 -0.107431
131 -0.109255 -0.109255
132 -0.110648 -0.110648
133 -0.111604 -0.111604
134 -0.11212 -0.11212
135 -0.112193 -0.112193
136 -0.111823 -0.111823
137 -0.111013 -0.111013
138 -0.109764 -0.109764
139 -0.108082 -0.108082
140 -0.105973 -0.105973
141 -0.103446 -0.103446
142 -0.100511 -0.100511
143 -0.0971791 -0.0971791
144 -0.0934638 -0.0934638
145 -0.0893796 -0.0893796
146 -0.0849426 -0.0849426
147 -0.0801704 -0.0801704
148 -0.0750819 -0.0750819
149 -0.069697 -0.069697
150 -0.0640371 -0.0640371
151 -0.0581239 -0.0581239
152 -0.051986 -0.051986
153 -0.0456112 -0.0456112
154 -0.0392484 -0.0392484
155 -0.0316925 -0.0316925
156 -0.0290237 -0.0290237
157 -0.00465667 -0.00465667
158 -0.0629456 -0.0629456
159 0.15919 0.15919
160 -0.451681 -0.451681
161 1.07333 1.07333
162 -1.99355 -1.99355
163 2.71931 2.71931
164 -1.16246 -1.16246
165 -5.62957 -5.62957
166 19.0106 19.0106
167 -29.6901 -29.6901
168 12.9451 12.9451
169 57.1481 57.1481
170 -152.511 -152.511
171 142.097 142.097
172 132.034 132.034
173 -566.886 -566.886
174 579.301 579.301
175 428.028 428.028
176 -1834.45 -1834.45
177 1438.4 1438.4
178 1968.43 1968.43
179 -4917.26 -4917.26
180 1347.74 1347.74
181 7475.69 7475.69
182 -8751.19 -8751.19
183 -5349 -5349
184 17688.9 17688.9
185 -3543.57 -3543.57
186 -23636.5 -23636.5
187 17600.1 17600.1
188 23226.9 23226.9
189 -32245.5 -32245.5
190 -16660.1 -16660.1
191 42600.6 42600.6
192 7632.18 7632.18
193 -45820 -45820
194 -1150.41 -1150.41
195 41554.6 41554.6
196 908.696 908.696
197 -30754.8 -30754.8
198 -7546.4 -7546.4
199 14247.7 14247.7


# t=80
0 -9.51132e+06 -9.51132e+06
1 8.44115e+06 8.44115e+06
2 2.34589e+06 2.34589e+06
3 -1.71046e+07 -1.71046e+07
4 2.94388e+06 2.94388e+06
5 2.36497e+07 2.36497e+07
6 -4.8044e+06 -4.8044e+06
7 -2.78242e+07 -2.78242e+07
8 2.90669e+06 2.90669e+06
9 2.90596e+07 2.90596e+07
10 1.83168e+06 1.83168e+06
11 -2.68541e+07 -2.68541e+07
12 -7.53316e+06 -7.53316e+06
13 2.13409e+07 2.13409e+07
14 1.20041e+07 1.20041e+07
15 -1.36476e+07 -1.36476e+07
16 -1.35979e+07 -1.35979e+07
17 5.71886e+06 5.71886e+06
18 1.19275e+07 1.19275e+07
19 419072 419072
20 -8.00149e+06 -8.00149e+06
21 -3.56669e+06 -3.56669e+06
22 3.62921e+06 3.62921e+06
23 3.8531e+06 3.8531e+06
24 -419587 -419587
25 -2.47631e+06 -2.47631e+06
26 -989922 -989922
27 871347 871347
28 996415 996415
29 84633.1 84633.1
30 -461179 -461179
31 -307043 -307043
32 40933.4 40933.4
33 168222 168222
34 85494.5 85494.5
35 -19968 -19968
36 -49444.3 -49444.3
37 -24389.9 -24389.9
38 3429.65 3429.65
39 11866.9 11866.9
40 7027.37 7027.37
41 677.496 677.496
42 -1999.54 -1999.54
43 -1714.91 -1714.91
44 -628.9 -628.9
45 69.0493 69.0493
46 249.625 249.625
47 177.376 177.376
48 70.5215 70.5215
49 7.95002 7.95002
50 -12.5977 -12.5977
51 -12.8567 -12.8567
52 -7.9796 -7.9796
53 -3.92591 -3.92591
54 -1.67724 -1.67724
55 -0.675256 -0.675256
56 -0.293885 -0.293885
57 -0.165808 -0.165808
58 -0.126525 -0.126525
59 -0.114467 -0.114467
60 -0.109634 -0.109634
61 -0.106281 -0.106281
62 -0.102941 -0.102941
63 -0.0992857 -0.0992857
64 -0.0952556 -0.0952556
65 -0.0908499 -0.0908499
66 -0.0860869 -0.0860869
67 -0.0809859 -0.0809859
68 -0.0755636 -0.0755636
69 -0.0698428 -0.0698428
70 -0.0638478 -0.0638478
71 -0.0576003 -0.0576003
72 -0.0511249 -0.0511249
73 -0.0444487 -0.0444487
74 -0.0375962 -0.0375962
75 -0.0305941 -0.0305941
76 -0.0234742 -0.0234742
77 -0.0162625 -0.0162625
78 -0.00898218 -0.00898218
79 -0.00166598 -0.00166598
80 0.00565174 0.00565174
81 0.012947 0.012947
82 0.0201957 0.0201957
83 0.0273649 0.0273649
84 0.0344231 0.0344231
85 0.041345 0.041345
86 0.0481043 0.0481043
87 0.0546744 0.0546744
88 0.0610311 0.0610311
89 0.0671464 0.0671464
90 0.0729916 0.0729916
91 0.0785484 0.0785484
92 0.0838024 0.0838024
93 0.0887276 0.0887276
94 0.0932947 0.0932947
95 0.0974895 0.0974895
96 0.101306 0.101306
97 0.10473 0.10473
98 0.107737 0.107737
99 0.110309 0.110309
100 0.112445 0.112445
101 0.114148 0.114148
102 0.115408 0.115408
103 0.116201 0.116201
104 0.116521 0.116521
105 0.116393 0.116393
106 0.115824 0.115824
107 0.114789 0.114789
108 0.113278 0.113278
109 0.111328 0.111328
110 0.108962 0.108962
111 0.106161 0.106161
112 0.102917 0.102917
113 0.0992699 0.0992699
114 0.0952533 0.0952533
115 0.0908614 0.0908614
116 0.0860896 0.0860896
117 0.0809746 0.0809746
118 0.0755603 0.0755603
119 0.0698532 0.0698532
120 0.0638512 0.0638512
121 0.0575915 0.0575915
122 0.051122 0.051122
123 0.044455 0.044455
124 0.0375976 0.0375976
125 0.0305907 0.0305907
126 0.023475 0.023475
127 0.0162633 0.0162633
128 0.00897869 0.00897869
129 0.00166702 0.00166702
130 -0.00564571 -0.00564571
131 -0.0129488 -0.0129488
132 -0.0202034 -0.0202034
133 -0.0273631 -0.0273631
134 -0.0344149 -0.0344149
135 -0.0413458 -0.0413458
136 -0.048112 -0.048112
137 -0.0546708 -0.0546708
138 -0.0610504 -0.0610504
139 -0.0670126 -0.0670126
140 -0.0736658 -0.0736658
141 -0.0754236 -0.0754236
142 -0.0970501 -0.0970501
143 -0.0376949 -0.0376949
144 -0.271353 -0.271353
145 0.461364 0.461364
146 -1.66203 -1.66203
147 3.70499 3.70499
148 -7.97193 -7.97193
149 12.6323 12.6323
150 -12.5977 -12.5977
151 -8.17448 -8.17448
152 70.5138 70.5138
153 -177.597 -177.597
154 249.61 249.61
155 -69.2632 -69.2632
156 -628.923 -628.923
157 1714.7 1714.7
158 -1999.57 -1999.57
159 -677.686 -677.686
160 7027.33 7027.33
161 -11867 -11867
162 3429.61 3429.61
163 24389.8 24389.8
164 -49444.4 -49444.4
165 19967.9 19967.9
166 85494.5 85494.5
167 -168222 -168222
168 40933.4 40933.4
169 307043 307043
170 -461179 -461179
171 -84633.2 -84633.2
172 996415 996415
173 -871347 -871347
174 -989922 -989922
175 2.47631e+06 2.47631e+06
176 -419587 -419587
177 -3.8531e+06 -3.8531e+06
178 3.62921e+06 3.62921e+06
179 3.56669e+06 3.56669e+06
180 -8.00149e+06 -8.00149e+06
181 -419072 -419072
182 1.19275e+07 1.19275e+07
183 -5.71886e+06 -5.71886e+06
184 -1.35979e+07 -1.35979e+07
185 1.36476e+07 1.36476e+07
