step,t,k,x,E,H
61,0.450754,94,0.472362,438337084097779244907868020801536.000000,438419918476861240550344410267648.000000
61,0.450754,95,0.477387,-51115189366644133883905067450368.000000,730491212541517748921842704318464.000000
61,0.450754,96,0.482412,-84441894161567592908374004465664.000000,-85065353938687221480085740584960.000000
61,0.450754,97,0.487437,9544485395933756576241006149632.000000,-139247561416482780708792478728192.000000
61,0.450754,98,0.492462,14825775726784690458325992603648.000000,19059231288789870119254786834432.000000
61,0.450754,99,0.497487,-3979033765159885134163664175104.000000,22210102084935760094744595660800.000000
61,0.450754,100,0.502513,-949335300651535000946492833792.000000,-27138471150747187407466658791424.000000
61,0.450754,101,0.507538,15281488451679007016363833163776.000000,11048032889673834110834479988736.000000
61,0.450754,102,0.512563,-8809368760066015125841159127040.000000,139982678052350491759894840999936.000000
61,0.450754,103,0.517588,-84503747094639671077008350117888.000000,-83880287317520042505296613998592.000000
61,0.450754,104,0.522613,51016246100010667841019967438848.000000,-730590155808150980777547181064192.000000
61,0.450754,105,0.527638,438344568168638111625221907677184.000000,438261733789556332155527631994880.000000
61,0.450754,106,0.532663,-262763998806178647181838732230656.000000,3555068114556561381970994880577536.000000
61,0.450754,107,0.537688,-2115393426410765666043468282068992.000000,-2115383617441011326073661227532288.000000
61,0.450754,108,0.542714,1257473878668227133018532644651008.000000,-16167904331689314544517011820511232.000000
61,0.450754,109,0.547739,9540378385517777529154640988340224.000000,9540377366158055655164210371887104.000000
61,0.450754,110,0.552764,-5623534701574856711862987486396416.000000,69006770259176391930928762990886912.000000
61,0.450754,111,0.557789,-40379558082164596980578278201884672.000000,-40379557991070193642883006303567872.000000
61,0.450754,112,0.562814,23601008600860933967243506614272000.000000,-277431507297288695224819509503197184.000000
61,0.450754,113,0.567839,160979984327569935750428044688359424.000000,160979984320762072616305166116716544.000000
61,0.450754,114,0.572864,-93294040910789108317096405488369664.000000,1054016654726066201436084586246307840.000000
61,0.450754,115,0.577889,-606451919108631950112372672092438528.000000,-606451919108223170263699268428627968.000000
61,0.450754,116,0.582915,348479696126364117235028419590225920.000000,-3794954001830557968349962827030593536.000000
61,0.450754,117,0.587940,2165075638053196980464689440329039872.000000,2165075638053178090998757961748185088.000000
61,0.450754,118,0.592965,-1233495469982257441922471185111580672.000000,12981823910000716628513343529023438848.000000
61,0.450754,119,0.597990,-7343499198055816197178516092816982016.000000,-7343499198055813835995274657994375168.000000
61,0.450754,120,0.603015,4147949288345531840965714212808556544.000000,-42288363659534895025441966495113412608.000000
61,0.450754,121,0.608040,23717579696847479819709686328877645824.000000,23717579696847479819709686328877645824.000000
61,0.450754,122,0.613065,-13281507298388753455042806087180877824.000000,131445895050043157671451109192363933696.000000
61,0.450754,123,0.618090,-73090047292070191681819932132735188992.000000,-73090047292070191681819932132735188992.000000
61,0.450754,124,0.623116,40575203698443862233518848800202948608.000000,-390581462834813325823683181926254903296.000000
61,0.450754,125,0.628141,215309060756931317861748199291877326848.000000,215309060756931317861748199291877326848.000000
61,0.450754,126,0.633166,-118486043894303855057499182113130283008.000000,1111310879332711654928548834894277509120.000000
61,0.450754,127,0.638191,-607297576853112652642640133478179405824.000000,-607297576853112652642640133478179405824.000000
61,0.450754,128,0.643216,331271337794342172708049321010351046656.000000,-3032300662738372203258030901969725423616.000000
61,0.450754,129,0.648241,1642583359958067650719941792193216249856.000000,1642583359958067650719941792193216249856.000000
61,0.450754,130,0.653266,-888096394938309876205834231672511397888.000000,7945391367180562842138725434902242656256.000000
61,0.450754,131,0.658291,-4266104106342182214142869831294426021888.000000,-4266104106342182214142869831294426021888.000000
61,0.450754,132,0.663317,2286047959833850907676445810333962993664.000000,-20017269406658322454445009728791969267712.000000
61,0.450754,133,0.668342,10652502827766296980857305935826082856960.000000,10652502827766296980857305935826082856960.000000
61,0.450754,134,0.673367,-5657119263283736741348984337415247233024.000000,48543720743427399127260219768717277396992.000000
61,0.450754,135,0.678392,-25602239651639147623002336198145536425984.000000,-25602239651639147623002336198145536425984.000000
61,0.450754,136,0.683417,13473413861021881953706694723266343337984.000000,-113435439430908642577696298544155989114880.000000
61,0.450754,137,0.688442,59286625426575253663427194737418645274624.000000,59286625426575253663427194737418645274624.000000
61,0.450754,138,0.693467,-30915491448173567258258771402791950745600.000000,255659070229644447748629714268403967983616.000000
61,0.450754,139,0.698492,-132402044592032141501701315681639341228032.000000,-132402044592032141501701315681639341228032.000000
61,0.450754,140,0.703518,68406107651577067353272365155024447209472.000000,-556215989909608815122942120465380807802880.000000
61,0.450754,141,0.708543,285405378525817980750826163642092379701248.000000,285405378525817980750826163642092379701248.000000
61,0.450754,142,0.713568,-146083527986354600608910252638392717148160.000000,1169055622351844290295590138537956870193152.000000
61,0.450754,143,0.718593,-594286360830836876120993119358512560865280.000000,-594286360830836876120993119358512560865280.000000
61,0.450754,144,0.723618,301320568557277252262094923071175490797568.000000,-2375444076972333859929650559667447732895744.000000
61,0.450754,145,0.728643,1196191662934789590966149828431399316619264.000000,1196191662934789590966149828431399316619264.000000
61,0.450754,146,0.733668,-600729970831573896953771353430816869842944.000000,4669298363089070872686238082419313105436672.000000
61,0.450754,147,0.738693,-2328910901560625508383229734641474253881344.000000,-2328910901560625508383229734641474253881344.000000
61,0.450754,148,0.743719,1158309851237117927263132441193723847507968.000000,-8883971053643866556894630960512602078183424.000000
61,0.450754,149,0.748744,4388333850868127704490859359623291204534272.000000,4388333850868127704490859359623291204534272.000000
61,0.450754,150,0.753769,-2161267633909803468222524611219102367744000.000000,16369531711289714303617717698892358796443648.000000
61,0.450754,151,0.758794,-8006849657626534436711220828313520829366272.000000,-8006849657626534436711220828313520829366272.000000
61,0.450754,152,0.763819,3904330587476117195646700875647202805940224.000000,-29223893725938276650583786153159584542359552.000000
61,0.450754,153,0.768844,14152497709205839009987527302907734679093248.000000,14152497709205839009987527302907734679093248.000000
61,0.450754,154,0.773869,-6831684008468770732431444601785600473825280.000000,50569221385866581917561540551371251205013504.000000
61,0.450754,155,0.778894,-24242756735165639170322047666843206518046720.000000,-24242756735165639170322047666843206518046720.000000
61,0.450754,156,0.783920,11582817401301920669409870644199798459072512.000000,-84845542213784458819383966694430409245065216.000000
61,0.450754,157,0.788945,40257818258203174255817971671605388119113728.000000,40257818258203174255817971671605388119113728.000000
61,0.450754,158,0.793970,-19034472412759661068032324733782615939612672.000000,138066610775455372846038289579471524618829824.000000
61,0.450754,159,0.798995,-64826518322542666469164603502461829087494144.000000,-64826518322542666469164603502461829087494144.000000
61,0.450754,160,0.804020,30325960928538204359472258368698472577630208.000000,-217951843282548026794799693950393937190453248.000000
61,0.450754,161,0.809045,101245591517648809587928616008803243612176384.000000,101245591517648809587928616008803243612176384.000000
61,0.450754,162,0.814070,-46850334673226380384164850227497662616174592.000000,333819327055387009698700469154011409964597248.000000
61,0.450754,163,0.819095,-153382944755671207758966940570542464521207808.000000,-153382944755671207758966940570542464521207808.000000
61,0.450754,164,0.824121,70190858648342021058491278815833982364549120.000000,-496109122073332785137000903519535294371069952.000000
61,0.450754,165,0.829146,225413028971201635038243466516935062631481344.000000,225413028971201635038243466516935062631481344.000000
61,0.450754,166,0.834171,-101983062555134670539000071777070805921300480.000000,715416464319914251041988523309904761446203392.000000
61,0.450754,167,0.839196,-321342507400068615117869339351715042400665600.000000,-321342507400068615117869339351715042400665600.000000
61,0.450754,168,0.844221,143689416492163911827407707817038295907434496.000000,-1000963596696628004835226181819236971381260288.000000
61,0.450754,169,0.849246,444311682023872444268716912298168011758501888.000000,444311682023872444268716912298168011758501888.000000
61,0.450754,170,0.854271,-196287755190924938909272330848755511063478272.000000,1358533958501221241428490820071627705953550336.000000
61,0.450754,171,0.859296,-595702842184921151416183510824579860506083328.000000,-595702842184921151416183510824579860506083328.000000
61,0.450754,172,0.864322,259895678668131122354009760149843902587731968.000000,-1788029736970133942310618813125862006886236160.000000
61,0.450754,173,0.869347,774146934161744602398515688839230843265220608.000000,774146934161744602398515688839230843265220608.000000
61,0.450754,174,0.874372,-333378621376061238582996606220607896957222912.000000,2280974670599988942223310689134323405521158144.000000
61,0.450754,175,0.879397,-974584364818891107305329265876197698378399744.000000,-974584364818891107305329265876197698378399744.000000
61,0.450754,176,0.884422,414013818947253360729117409197178812580757504.000000,-2818433955780814518877903107461847828899299328.000000
61,0.450754,177,0.889447,1187588059748378605261974632448670725513936896.000000,1187588059748378605261974632448670725513936896.000000
61,0.450754,178,0.894472,-497298706983761512988909849932772694154018816.000000,3369916149854637234981857030389292781310836736.000000
61,0.450754,179,0.899497,-1399177730778978651031834861444598598184468480.000000,-1399177730778978651031834861444598598184468480.000000
61,0.450754,180,0.904523,576992623239739829201620541294930613803941888.000000,-3893810925888011673411012967108634962043076608.000000
61,0.450754,181,0.909548,1591326315460320724121726643459064332388663296.000000,1591326315460320724121726643459064332388663296.000000
61,0.450754,182,0.914573,-645459241169095837357453797830905271261593600.000000,4339767754031280195859046134913531007308136448.000000
61,0.450754,183,0.919598,-1743273681329228676077789403612748481315209216.000000,-1743273681329228676077789403612748481315209216.000000
61,0.450754,184,0.924623,694332590811699149355745287491387820037111808.000000,-4653129143791282858816229263711275702537945088.000000
61,0.450754,185,0.929648,1833623800010558887455263187086198002990186496.000000,1833623800010558887455263187086198002990186496.000000
61,0.450754,186,0.934673,-715466786512422800063544369100857641220964352.000000,4781132342883667569996858908063661196461473792.000000
61,0.450754,187,0.939698,-1843031136040337949303870993075719763574915072.000000,-1843031136040337949303870993075719763574915072.000000
61,0.450754,188,0.944724,702060232268703743226464351817725758815600640.000000,-4680159620429502679783333072735909042592940032.000000
61,0.450754,189,0.949749,1757115922620669910906423477565077854271569920.000000,1757115922620669910906423477565077854271569920.000000
61,0.450754,190,0.954774,-649785415018256453330775489031644306391171072.000000,4322951392483895127291151955200594830010875904.000000
61,0.450754,191,0.959799,-1569129433568060228517015947343433590684778496.000000,-1569129433568060228517015947343433590684778496.000000
61,0.450754,192,0.964824,557722627707977748791197210499194074957873152.000000,-3704503962392853517207388067407130982942244864.000000
61,0.450754,193,0.969849,1281858252118114939942996268632732231471726592.000000,1281858252118114939942996268632732231471726592.000000
61,0.450754,194,0.974874,-428903226906847504978588533051238004534804480.000000,2845433235952136471186490451127394073653018624.000000
61,0.450754,195,0.979899,-908333361834382867262610940998089586704908288.000000,-908333361834382867262610940998089586704908288.000000
61,0.450754,196,0.984925,270319788051381200852193872574591654086836224.000000,-1791921724680735882673526777246237554053742592.000000
61,0.450754,197,0.989950,471092399190444519289718281076579295970721792.000000,471092399190444519289718281076579295970721792.000000
61,0.450754,198,0.994975,-92349934362826409684755646896630879106367488.000000,611933202426888125657910117032805706080714752.000000
61,0.450754,199,1.000000,0.000000,0.000000
62,0.458266,0,0.000000,0.000000,0.000000
62,0.458266,1,0.005025,-611933202426888363342397659825818486712565760.000000,4056459519242113485231858471461214001481908224.000000
62,0.458266,2,0.010050,-3122670716835453275715139983325455137871233024.000000,-3122670716835453275715139983325455137871233024.000000
62,0.458266,3,0.015075,1791921724680735882673526777246237554053742592.000000,-11883116891934350431265167844361338734591868928.000000
62,0.458266,4,0.020101,6024512304311762868891169347569087297016037376.000000,6024512304311762868891169347569087297016037376.000000
62,0.458266,5,0.025126,-2845433235952137105011790565242094822004621312.000000,18884107958808377259402617013012016893934960640.000000
62,0.458266,6,0.030151,-8510297859407646403139660102508526525355130880.000000,-8510297859407646403139660102508526525355130880.000000
62,0.458266,7,0.035176,3704503962392854784857988295636532479645450240.000000,-24614106238770734799657980608563843102289166336.000000
62,0.458266,8,0.040201,10431916321972682040538868434776253595509587968.000000,10431916321972682040538868434776253595509587968.000000
62,0.458266,9,0.045226,-4322951392483897028767052297544697075065683968.000000,28768053396184130307139933493946339131670921216.000000
62,0.458266,10,0.050251,-11702535041684862811832727679533103478715973632.000000,-11702535041684862811832727679533103478715973632.000000
62,0.458266,11,0.055276,4680159620429503947433933300965310539296145408.000000,-31206022788813077970602278533617423100158148608.000000
62,0.458266,12,0.060302,12301600349112852914658025759572229826575073280.000000,12301600349112852914658025759572229826575073280.000000
62,0.458266,13,0.065327,-4781132342883667569996858908063661196461473792.000000,31954302877279930395865123794747327193104252928.000000
62,0.458266,14,0.070352,-12270597122568490292291993321607640640464617472.000000,-12270597122568490292291993321607640640464617472.000000
62,0.458266,15,0.075377,4653129143791283492641529377825976450889547776.000000,-31184568789917282249846236051502674829964738560.000000
62,0.458266,16,0.080402,11701107180915503952664155472527330567662862336.000000,11701107180915503952664155472527330567662862336.000000
62,0.458266,17,0.085427,-4339767754031282097334946477257633252362944512.000000,29176608828910836957917994994219294294139731968.000000
62,0.458266,18,0.090452,-10717873811019025412156280576771211449329516544.000000,-10717873811019025412156280576771211449329516544.000000
62,0.458266,19,0.095477,3893810925888013574886913309452737207097884672.000000,-26272251321532576523357325652877652199695450112.000000
62,0.458266,20,0.100503,9460094247456285707306763548242151384601853952.000000,9460094247456285707306763548242151384601853952.000000
62,0.458266,21,0.105528,-3369916149854638502632457258618694278014042112.000000,22828597795616562321810809797393392772868734976.000000
62,0.458266,22,0.110553,-8063995348176624153110621703280632804294000640.000000,-8063995348176624153110621703280632804294000640.000000
62,0.458266,23,0.115578,2818433955780815152703203221576548577250902016.000000,-19177541229515752196525524097347907379445891072.000000
62,0.458266,24,0.120603,6649031531620410998764176527783688397157040128.000000,6649031531620410998764176527783688397157040128.000000
62,0.458266,25,0.125628,-2280974670599989892961260860306374528048562176.000000,15596304378630132027557009011207488676976132096.000000
62,0.458266,26,0.130653,-5309014655155591829090246406591812558712209408.000000,-5309014655155591829090246406591812558712209408.000000
62,0.458266,27,0.135678,1788029736970135209961219041355263503589441536.000000,-12291019946891886461512319494005341063684816896.000000
62,0.458266,28,0.140704,4108409882544757893012070813984160980083408896.000000,4108409882544757893012070813984160980083408896.000000
62,0.458266,29,0.145729,-1358533958501222667535416076829704389744656384.000000,9392828874583579385905641426204506676852162560.000000
62,0.458266,30,0.150754,-3083137162996915519947153232055791000605425664.000000,-3083137162996915519947153232055791000605425664.000000
62,0.458266,31,0.155779,1000963596696629114029501381519963280996564992.000000,-6964071759294155827714095960408998643469647872.000000
62,0.458266,32,0.160804,2244645683819664069813894507130526724192731136.000000,2244645683819664069813894507130526724192731136.000000
62,0.458266,33,0.165829,-715416464319915201779938694481955883973607424.000000,5011126328407106095608197053873871144563507200.000000
62,0.458266,34,0.170854,-1585817722686704587109809319222466817741029376.000000,-1585817722686704587109809319222466817741029376.000000
62,0.458266,35,0.175879,496109122073333418962301017634236042722672640.000000,-3500291702947479963231139654714091457789034496.000000
62,0.458266,36,0.180905,1087360086691766128412206054098205857181335552.000000,1087360086691766128412206054098205857181335552.000000
62,0.458266,37,0.185930,-333819327055387366225431783343530580912373760.000000,2373644203214462262193723202757638428051898368.000000
62,0.458266,38,0.190955,-723652308137564723007983651656085365170634752.000000,-723652308137564723007983651656085365170634752.000000
62,0.458266,39,0.195980,217951843282548185251124722479069124278353920.000000,-1562702857771898925681663657249944169135210496.000000
62,0.458266,40,0.201005,467421070494172686657098371230230340261904384.000000,467421070494172686657098371230230340261904384.000000
62,0.458266,41,0.206030,-138066610775455471881241432409893516548767744.000000,998756686052094927493702478041364582321094656.000000
62,0.458266,42,0.211055,-292995850460710602855307561396152804365565952.000000,-292995850460710602855307561396152804365565952.000000
62,0.458266,43,0.216080,84845542213784538047546480958768002789015552.000000,-619595714920215522557950164371482770254331904.000000
62,0.458266,44,0.221106,178202314846312834348492804906119497196240896.000000,178202314846312834348492804906119497196240896.000000
62,0.458266,45,0.226131,-50569221385866631435163111966582247169982464.000000,373024862336870055325490923697499040819183616.000000
62,0.458266,46,0.231156,-105138209382942479291098273319881620802502656.000000,-105138209382942479291098273319881620802502656.000000
62,0.458266,47,0.236181,29223893725938281602343943294680684138856448.000000,-217889934751249535416617716589048122692337664.000000
62,0.458266,48,0.241206,60155321371029315134670125643954821709955072.000000,60155321371029315134670125643954821709955072.000000
62,0.458266,49,0.246231,-16369531711289714303617717698892358796443648.000000,123444324648546905511299362852738377290088448.000000
62,0.458266,50,0.251256,-33365652782707568582388976584531248756555776.000000,-33365652782707568582388976584531248756555776.000000
62,0.458266,51,0.256281,8883971053643866556894630960512602078183424.000000,-67807854036804349568104029458303956136493056.000000
62,0.458266,52,0.261307,17933226876455115122515193261550405450465280.000000,17933226876455115122515193261550405450465280.000000
62,0.458266,53,0.266332,-4669298363089070872686238082419313105436672.000000,36097744753222051997301909726511431147323392.000000
62,0.458266,54,0.271357,-9335698284957009069948108807941344064438272.000000,-9335698284957009069948108807941344064438272.000000
62,0.458266,55,0.276382,2375444076972333859929650559667447732895744.000000,-18615012190078313241241758123956261129027584.000000
62,0.458266,56,0.281407,4704740689658809676652673648506840771723264.000000,4704740689658809676652673648506840771723264.000000
62,0.458266,57,0.286432,-1169055622351844290295590138537956870193152.000000,9293875852986630192535597957429128324972544.000000
62,0.458266,58,0.291457,-2293875681805054184765253607155953272094720.000000,-2293875681805054184765253607155953272094720.000000
62,0.458266,59,0.296482,556215989909608815122942120465380807802880.000000,-4489748154011593832700673752080190353178624.000000
62,0.458266,60,0.301508,1081351170316151342000484616904889937690624.000000,1081351170316151342000484616904889937690624.000000
62,0.458266,61,0.306533,-255659070229644447748629714268403967983616.000000,2097262880834349383201050506960196503339008.000000
62,0.458266,62,0.311558,-492509666515951556508423607100921759137792.000000,-492509666515951556508423607100921759137792.000000
62,0.458266,63,0.316583,113435439430908642577696298544155989114880.000000,-946618636199883621827967183894526654676992.000000
62,0.458266,64,0.321608,216556604808993212191530381062912180486144.000000,216556604808993212191530381062912180486144.000000
62,0.458266,65,0.326633,-48543720743427399127260219768717277396992.000000,412518438728702116857983366428119145644032.000000
62,0.458266,66,0.331658,-91846177446611829002676677418771806158848.000000,-91846177446611829002676677418771806158848.000000
62,0.458266,67,0.336683,20017269406658322454445009728791969267712.000000,-173412186133094064719745932170858227302400.000000
62,0.458266,68,0.341709,37538073750546951110821683100087752851456.000000,37538073750546951110821683100087752851456.000000
62,0.458266,69,0.346734,-7945391367180562842138725434902242656256.000000,70253782895919385734042036456354601762816.000000
62,0.458266,70,0.351759,-14769066224770739241762093200324733960192.000000,-14769066224770739241762093200324733960192.000000
62,0.458266,71,0.356784,3032300662738373412183850516598900129792.000000,-27400618852715904160776966449022453678080.000000
62,0.458266,72,0.361809,5587401678543161068604288729211178319872.000000,5587401678543161068604288729211178319872.000000
62,0.458266,73,0.366834,-1111310879332712410507186094037511700480.000000,10276734516310672916465742444195039150080.000000
62,0.458266,74,0.371859,-2030019990783519796223791986697165602816.000000,-2030019990783519796223791986697165602816.000000
62,0.458266,75,0.376884,390581462834813401381546907840578322432.000000,-3701772998241504463454152537097663152128.000000
62,0.458266,76,0.381910,707340852745790278344236774418756403200.000000,707340852745790278344236774418756403200.000000
62,0.458266,77,0.386935,-131445895050043195450382972149525643264.000000,1278871309730500880163264701917724409856.000000
62,0.458266,78,0.391960,-236015137073971757342790078823416201216.000000,-236015137073971757342790078823416201216.000000
62,0.458266,79,0.396985,42288363659534918637274380843339481088.000000,-423105985937560717238831818145678753792.000000
62,0.458266,80,0.402010,75285431218399963035034122984376762368.000000,75285431218400000813965985941538471936.000000
62,0.458266,81,0.407035,-12981823910000744962712240746894721024.000000,133829625735008327601925835628411355136.000000
62,0.458266,82,0.412060,-22916207340134523366118614286701953024.000000,-22916207340135477284148153955035119616.000000
62,0.458266,83,0.417085,3794954001831159479780718348089688064.000000,-40395700994272440668419413880281759744.000000
62,0.458266,84,0.422111,6642759212442717508515750803134218240.000000,6642759212458975435724650274193670144.000000
62,0.458266,85,0.427136,-1054016654736065369741703290957070336.000000,11612063219613003301475611449164300288.000000
62,0.458266,86,0.432161,-1829535017884070717989097708867026944.000000,-1829535018105223272452555705163972608.000000
62,0.458266,87,0.437186,277431507430664188900961680552361984.000000,-3171654116146709087641252241363435520.000000
62,0.458266,88,0.442211,477545666688112059400925501292806144.000000,477545669203782355234487912632418304.000000
62,0.458266,89,0.447236,-69006771747590832478063351717429248.000000,821028660004616837384975375115747328.000000
62,0.458266,90,0.452261,-117795758161729228767133351580532736.000000,-117795782769019618933453186867920896.000000
62,0.458266,91,0.457286,16167918621154901007482609140236288.000000,-200855550549255217331669872513384448.000000
62,0.458266,92,0.462312,27370431557690975662464839756808192.000000,27370642789180444995657856677052416.000000
62,0.458266,93,0.467337,-3555188555873387599513974655156224.000000,46286730696349921176152412159737856.000000
62,0.458266,94,0.472362,-5968556361339303258605148438528000.000000,-5970172435431280025888972613877760.000000
62,0.458266,95,0.477387,731495292894600655802865333305344.000000,-10010147819154675700769921697841152.000000
62,0.458266,96,0.482412,1215817572905643084858283029168128.000000,1226972154369861683554859450630144.000000
62,0.458266,97,0.487437,-146121769519144488654409637560320.000000,2017097089733168424800958459936768.000000
62,0.458266,98,0.492462,-226553431207836021895548442247168.000000,-296697178558343371465707910856704.000000
62,0.458266,99,0.497487,65086531381948010486483342327808.000000,-340015524999445256236211831308288.000000
62,0.458266,100,0.502513,15737958146265042718073764708352.000000,420840014527658212613376949878784.000000
62,0.458266,101,0.507538,-234564629606951970083776015368192.000000,-164420882256444692571210584686592.000000
62,0.458266,102,0.512563,133108469949688819843074701131776.000000,-2030110389302623445093947055013888.000000
62,0.458266,103,0.517588,1217002639526809849501906437668864.000000,1205848058062591683150894243774464.000000
62,0.458266,104,0.522613,-729586075455068362126900703789056.000000,10012057036594206265063629417086976.000000
62,0.458266,105,0.527638,-5968714546026607086136054647881728.000000,-5967098471934631471773735079378944.000000
62,0.458266,106,0.532663,3554935801283519547187380233437184.000000,-46286983450939807098762327987585024.000000
62,0.458266,107,0.537688,27370450380726819812510165605810176.000000,27370239149237350479317148685565952.000000
62,0.458266,108,0.542714,-16167888791812375471828230903693312.000000,200855580378597807430928508733358080.000000
62,0.458266,109,0.547739,-117795760127826451311206138002800640.000000,-117795735520536061144886302715412480.000000
62,0.458266,110,0.552764,69006768657481363024115282139414528.000000,-821028663094726269945435297274658816.000000
62,0.458266,111,0.557789,477545666864750628166162388908769280.000000,477545664349080258545623682730950656.000000
62,0.458266,112,0.562814,-277431507155328308217701797646565376.000000,3171654116422044304241725470725373952.000000
62,0.458266,113,0.567839,-1829535017897345290172444281562726400.000000,-1829535017676191259969460388501651456.000000
62,0.458266,114,0.572864,1054016654715543735894582888975302656.000000,-11612063219633529067393404362085629952.000000
62,0.458266,115,0.577889,6642759212443520310817838642820546560.000000,6642759212427260022425697736938487808.000000
62,0.458266,116,0.582915,-3794954001829930483903551522922823680.000000,40395700994273668483704959988037320704.000000
62,0.458266,117,0.587940,-22916207340134556422683994374218448896.000000,-22916207340133588337555006096949641216.000000
62,0.458266,118,0.592965,12981823910000683571947963441506942976.000000,-133829625735008289822993972671249645568.000000
62,0.458266,119,0.597990,75285431218399915811369294287924625408.000000,75285431218399859142971499852182061056.000000
62,0.458266,120,0.603015,-42288363659534895025441966495113412608.000000,423105985937560641680968092231355334656.000000
62,0.458266,121,0.608040,-236015137073971681784926352909092782080.000000,-236015137073971681784926352909092782080.000000
62,0.458266,122,0.613065,131445895050043157671451109192363933696.000000,-1278871309730500577931809798260430733312.000000
62,0.458266,123,0.618090,707340852745790127228509322590109564928.000000,707340852745790127228509322590109564928.000000
62,0.458266,124,0.623116,-390581462834813325823683181926254903296.000000,3701772998241502650065423115153901092864.000000
62,0.458266,125,0.628141,-2030019990783518285066517468410697220096.000000,-2030019990783518285066517468410697220096.000000
62,0.458266,126,0.633166,1111310879332711654928548834894277509120.000000,-10276734516310666871836644371049165619200.000000
62,0.458266,127,0.638191,5587401678543157441826829885323654201344.000000,5587401678543157441826829885323654201344.000000
62,0.458266,128,0.643216,-3032300662738372203258030901969725423616.000000,27400618852715899325073687990505754853376.000000
62,0.458266,129,0.648241,-14769066224770739241762093200324733960192.000000,-14769066224770739241762093200324733960192.000000
62,0.458266,130,0.653266,7945391367180562842138725434902242656256.000000,-70253782895919385734042036456354601762816.000000
62,0.458266,131,0.658291,37538073750546951110821683100087752851456.000000,37538073750546951110821683100087752851456.000000
62,0.458266,132,0.663317,-20017269406658322454445009728791969267712.000000,173412186133094064719745932170858227302400.000000
62,0.458266,133,0.668342,-91846177446611829002676677418771806158848.000000,-91846177446611829002676677418771806158848.000000
62,0.458266,134,0.673367,48543720743427399127260219768717277396992.000000,-412518438728702116857983366428119145644032.000000
62,0.458266,135,0.678392,216556604808993212191530381062912180486144.000000,216556604808993212191530381062912180486144.000000
62,0.458266,136,0.683417,-113435439430908642577696298544155989114880.000000,946618636199883621827967183894526654676992.000000
62,0.458266,137,0.688442,-492509666515951556508423607100921759137792.000000,-492509666515951556508423607100921759137792.000000
62,0.458266,138,0.693467,255659070229644447748629714268403967983616.000000,-2097262880834349383201050506960196503339008.000000
62,0.458266,139,0.698492,1081351170316151342000484616904889937690624.000000,1081351170316151342000484616904889937690624.000000
62,0.458266,140,0.703518,-556215989909608815122942120465380807802880.000000,4489748154011593832700673752080190353178624.000000
62,0.458266,141,0.708543,-2293875681805054184765253607155953272094720.000000,-2293875681805054184765253607155953272094720.000000
62,0.458266,142,0.713568,1169055622351844290295590138537956870193152.000000,-9293875852986630192535597957429128324972544.000000
62,0.458266,143,0.718593,4704740689658809676652673648506840771723264.000000,4704740689658809676652673648506840771723264.000000
62,0.458266,144,0.723618,-2375444076972333859929650559667447732895744.000000,18615012190078313241241758123956261129027584.000000
62,0.458266,145,0.728643,-9335698284957009069948108807941344064438272.000000,-9335698284957009069948108807941344064438272.000000
62,0.458266,146,0.733668,4669298363089070872686238082419313105436672.000000,-36097744753222051997301909726511431147323392.000000
62,0.458266,147,0.738693,17933226876455115122515193261550405450465280.000000,17933226876455115122515193261550405450465280.000000
62,0.458266,148,0.743719,-8883971053643866556894630960512602078183424.000000,67807854036804349568104029458303956136493056.000000
62,0.458266,149,0.748744,-33365652782707568582388976584531248756555776.000000,-33365652782707568582388976584531248756555776.000000
62,0.458266,150,0.753769,16369531711289714303617717698892358796443648.000000,-123444324648546905511299362852738377290088448.000000
62,0.458266,151,0.758794,60155321371029295327629497077870423323967488.000000,60155321371029295327629497077870423323967488.000000
62,0.458266,152,0.763819,-29223893725938276650583786153159584542359552.000000,217889934751249456188455202324710529148387328.000000
62,0.458266,153,0.768844,-105138209382942439677017016187712824030527488.000000,-105138209382942439677017016187712824030527488.000000
62,0.458266,154,0.773869,50569221385866581917561540551371251205013504.000000,-373024862336869738412840866640148666643382272.000000
62,0.458266,155,0.778894,178202314846312656085127147811359911722352640.000000,178202314846312656085127147811359911722352640.000000
62,0.458266,156,0.783920,-84845542213784458819383966694430409245065216.000000,619595714920214888732650050256782021902729216.000000
62,0.458266,157,0.788945,-292995850460710365170820018603140023733714944.000000,-292995850460710365170820018603140023733714944.000000
62,0.458266,158,0.793970,138066610775455372846038289579471524618829824.000000,-998756686052094135212077335397988646881591296.000000
62,0.458266,159,0.798995,467421070494172369744448314172879966086103040.000000,467421070494172369744448314172879966086103040.000000
62,0.458266,160,0.804020,-217951843282548026794799693950393937190453248.000000,1562702857771897658031063429020542672432005120.000000
62,0.458266,161,0.809045,-723652308137563930726358509012709429731131392.000000,-723652308137563930726358509012709429731131392.000000
62,0.458266,162,0.814070,333819327055387009698700469154011409964597248.000000,-2373644203214459409979872689241485060469686272.000000
62,0.458266,163,0.819095,1087360086691764860761605825868804360478130176.000000,1087360086691764860761605825868804360478130176.000000
62,0.458266,164,0.824121,-496109122073332785137000903519535294371069952.000000,3500291702947476160279338970025886967679418368.000000
62,0.458266,165,0.829146,-1585817722686702685633908976878364572686221312.000000,-1585817722686702685633908976878364572686221312.000000
62,0.458266,166,0.834171,715416464319914251041988523309904761446203392.000000,-5011126328407099757355195912726863661047480320.000000
