step,t,k,x,E,H
76,0.188442,114,0.572864,0.064932,0.069914
76,0.188442,115,0.577889,0.060032,0.065246
76,0.188442,116,0.582915,0.054859,0.060269
76,0.188442,117,0.587940,0.049531,0.055130
76,0.188442,118,0.592965,0.043903,0.049631
76,0.188442,119,0.597990,0.038279,0.044152
76,0.188442,120,0.603015,0.032229,0.038142
76,0.188442,121,0.608040,0.026487,0.032497
76,0.188442,122,0.613065,0.020013,0.025958
76,0.188442,123,0.618090,0.014362,0.020357
76,0.188442,124,0.623116,0.007446,0.013295
76,0.188442,125,0.628141,0.002053,0.007904
76,0.188442,126,0.633166,-0.005238,0.000490
76,0.188442,127,0.638191,-0.010413,-0.004728
76,0.188442,128,0.643216,-0.017763,-0.012024
76,0.188442,129,0.648241,-0.023067,-0.017417
76,0.188442,130,0.653266,-0.029862,-0.023931
76,0.188442,131,0.658291,-0.035741,-0.029945
76,0.188442,132,0.663317,-0.041400,-0.035350
76,0.188442,133,0.668342,-0.047796,-0.041928
76,0.188442,134,0.673367,-0.052412,-0.046757
76,0.188442,135,0.678392,-0.058395,-0.052968
76,0.188442,136,0.683417,-0.062880,-0.058178
76,0.188442,137,0.688442,-0.067431,-0.062997
76,0.188442,138,0.693467,-0.072416,-0.068558
76,0.188442,139,0.698492,-0.075829,-0.072274
76,0.188442,140,0.703518,-0.080459,-0.076832
76,0.188442,141,0.708543,-0.084025,-0.080729
76,0.188442,142,0.713568,-0.086997,-0.083650
76,0.188442,143,0.718593,-0.090668,-0.087678
76,0.188442,144,0.723618,-0.092511,-0.090272
76,0.188442,145,0.728643,-0.094687,-0.092826
76,0.188442,146,0.733668,-0.096822,-0.095708
76,0.188442,147,0.738693,-0.097512,-0.096788
76,0.188442,148,0.743719,-0.099135,-0.098318
76,0.188442,149,0.748744,-0.100011,-0.099590
76,0.188442,150,0.753769,-0.099704,-0.099513
76,0.188442,151,0.758794,-0.100118,-0.100325
76,0.188442,152,0.763819,-0.099265,-0.100446
76,0.188442,153,0.768844,-0.097732,-0.099305
76,0.188442,154,0.773869,-0.097082,-0.098823
76,0.188442,155,0.778894,-0.095208,-0.097329
76,0.188442,156,0.783920,-0.092843,-0.094936
76,0.188442,157,0.788945,-0.091018,-0.093474
76,0.188442,158,0.793970,-0.087725,-0.091105
76,0.188442,159,0.798995,-0.084045,-0.087764
76,0.188442,160,0.804020,-0.081180,-0.085045
76,0.188442,161,0.809045,-0.077199,-0.081373
76,0.188442,162,0.814070,-0.072745,-0.076851
76,0.188442,163,0.819095,-0.068887,-0.073270
76,0.188442,164,0.824121,-0.063866,-0.069106
76,0.188442,165,0.829146,-0.058281,-0.063759
76,0.188442,166,0.834171,-0.053702,-0.058987
76,0.188442,167,0.839196,-0.048489,-0.053968
76,0.188442,168,0.844221,-0.042303,-0.047929
76,0.188442,169,0.849246,-0.036782,-0.042558
76,0.188442,170,0.854271,-0.031032,-0.037364
76,0.188442,171,0.859296,-0.024384,-0.030818
76,0.188442,172,0.864322,-0.018476,-0.024381
76,0.188442,173,0.869347,-0.012869,-0.018827
76,0.188442,174,0.874372,-0.006031,-0.012544
76,0.188442,175,0.879397,0.000702,-0.005814
76,0.188442,176,0.884422,0.006369,0.000141
76,0.188442,177,0.889447,0.012542,0.006361
76,0.188442,178,0.894472,0.019297,0.013242
76,0.188442,179,0.899497,0.025236,0.019277
76,0.188442,180,0.904523,0.030995,0.024821
76,0.188442,181,0.909548,0.037379,0.031350
76,0.188442,182,0.914573,0.043182,0.037845
76,0.188442,183,0.919598,0.048198,0.043051
76,0.188442,184,0.924623,0.053833,0.048287
76,0.188442,185,0.929648,0.059661,0.054347
76,0.188442,186,0.934673,0.064216,0.059764
76,0.188442,187,0.939698,0.068334,0.064153
76,0.188442,188,0.944724,0.073298,0.068856
76,0.188442,189,0.949749,0.077948,0.073812
76,0.188442,190,0.954774,0.081184,0.077831
76,0.188442,191,0.959799,0.084280,0.081262
76,0.188442,192,0.964824,0.088072,0.085037
76,0.188442,193,0.969849,0.091213,0.088537
76,0.188442,194,0.974874,0.093047,0.091024
76,0.188442,195,0.979899,0.094890,0.093244
76,0.188442,196,0.984925,0.097212,0.095734
76,0.188442,197,0.989950,0.098723,0.097636
76,0.188442,198,0.994975,0.099045,0.098530
76,0.188442,199,1.000000,0.099413,0.099296
77,0.190955,0,0.000000,0.099516,0.099415
77,0.190955,1,0.005025,0.100249,0.100544
77,0.190955,2,0.010050,0.099558,0.100847
77,0.190955,3,0.015075,0.098296,0.099973
77,0.190955,4,0.020101,0.097641,0.099092
77,0.190955,5,0.025126,0.096813,0.098641
77,0.190955,6,0.030151,0.094646,0.097457
77,0.190955,7,0.035176,0.091824,0.094994
77,0.190955,8,0.040201,0.089509,0.092411
77,0.190955,9,0.045226,0.087189,0.090425
77,0.190955,10,0.050251,0.083780,0.087923
77,0.190955,11,0.055276,0.079605,0.084053
77,0.190955,12,0.060302,0.075660,0.079872
77,0.190955,13,0.065327,0.071912,0.076394
77,0.190955,14,0.070352,0.067598,0.072738
77,0.190955,15,0.075377,0.062483,0.067854
77,0.190955,16,0.080402,0.057062,0.062415
77,0.190955,17,0.085427,0.051925,0.057467
77,0.190955,18,0.090452,0.047006,0.052709
77,0.190955,19,0.095477,0.041483,0.047331
77,0.190955,20,0.100503,0.035036,0.041265
77,0.190955,21,0.105528,0.028686,0.035011
77,0.190955,22,0.110553,0.023192,0.029101
77,0.190955,23,0.115578,0.017608,0.023564
77,0.190955,24,0.120603,0.010999,0.017583
77,0.190955,25,0.125628,0.004093,0.010673
77,0.190955,26,0.130653,-0.002175,0.003832
77,0.190955,27,0.135678,-0.008001,-0.002047
77,0.190955,28,0.140704,-0.013902,-0.007744
77,0.190955,29,0.145729,-0.020203,-0.014147
77,0.190955,30,0.150754,-0.026939,-0.020892
77,0.190955,31,0.155779,-0.033285,-0.027388
77,0.190955,32,0.160804,-0.038575,-0.033330
77,0.190955,33,0.165829,-0.043677,-0.038626
77,0.190955,34,0.170854,-0.049456,-0.044026
77,0.190955,35,0.175879,-0.055374,-0.050179
77,0.190955,36,0.180905,-0.060814,-0.056217
77,0.190955,37,0.185930,-0.065588,-0.061266
77,0.190955,38,0.190955,-0.069567,-0.065700
77,0.190955,39,0.195980,-0.073475,-0.069916
77,0.190955,40,0.201005,-0.078024,-0.074232
77,0.190955,41,0.206030,-0.082437,-0.078983
77,0.190955,42,0.211055,-0.085984,-0.083348
77,0.190955,43,0.216080,-0.088790,-0.086515
77,0.190955,44,0.221106,-0.090864,-0.089037
77,0.190955,45,0.226131,-0.092800,-0.091350
77,0.190955,46,0.231156,-0.095271,-0.093656
77,0.190955,47,0.236181,-0.097554,-0.096329
77,0.190955,48,0.241206,-0.099063,-0.098609
77,0.190955,49,0.246231,-0.099811,-0.099753
77,0.190955,50,0.251256,-0.099533,-0.100158
77,0.190955,51,0.256281,-0.098914,-0.099933
77,0.190955,52,0.261307,-0.098663,-0.099529
77,0.190955,53,0.266332,-0.098343,-0.099596
77,0.190955,54,0.271357,-0.097891,-0.099486
77,0.190955,55,0.276382,-0.096866,-0.098837
77,0.190955,56,0.281407,-0.094619,-0.097506
77,0.190955,57,0.286432,-0.091736,-0.094978
77,0.190955,58,0.291457,-0.088391,-0.091924
77,0.190955,59,0.296482,-0.084895,-0.088756
77,0.190955,60,0.301508,-0.081868,-0.085514
77,0.190955,61,0.306533,-0.078766,-0.082711
77,0.190955,62,0.311558,-0.075541,-0.079740
77,0.190955,63,0.316583,-0.071881,-0.076347
77,0.190955,64,0.321608,-0.067234,-0.072437
77,0.190955,65,0.326633,-0.062044,-0.067475
77,0.190955,66,0.331658,-0.056102,-0.062008
77,0.190955,67,0.336683,-0.049904,-0.055993
77,0.190955,68,0.341709,-0.043809,-0.049800
77,0.190955,69,0.346734,-0.037749,-0.043875
77,0.190955,70,0.351759,-0.032223,-0.038009
77,0.190955,71,0.356784,-0.026784,-0.032658
77,0.190955,72,0.361809,-0.021686,-0.027362
77,0.190955,73,0.366834,-0.016577,-0.022295
77,0.190955,74,0.371859,-0.011429,-0.017175
77,0.190955,75,0.376884,-0.006187,-0.011929
77,0.190955,76,0.381910,-0.000701,-0.006569
77,0.190955,77,0.386935,0.004877,-0.000941
77,0.190955,78,0.391960,0.010684,0.004779
77,0.190955,79,0.396985,0.016523,0.010715
77,0.190955,80,0.402010,0.022470,0.016674
77,0.190955,81,0.407035,0.028371,0.022719
77,0.190955,82,0.412060,0.034253,0.028710
77,0.190955,83,0.417085,0.040019,0.034664
77,0.190955,84,0.422111,0.045666,0.040497
77,0.190955,85,0.427136,0.051140,0.046200
77,0.190955,86,0.432161,0.056424,0.051726
77,0.190955,87,0.437186,0.061487,0.057058
77,0.190955,88,0.442211,0.066310,0.062164
77,0.190955,89,0.447236,0.070869,0.067026
77,0.190955,90,0.452261,0.075147,0.071621
77,0.190955,91,0.457286,0.079125,0.075932
77,0.190955,92,0.462312,0.082789,0.079940
77,0.190955,93,0.467337,0.086122,0.083630
77,0.190955,94,0.472362,0.089113,0.086987
77,0.190955,95,0.477387,0.091748,0.089997
77,0.190955,96,0.482412,0.094017,0.092648
77,0.190955,97,0.487437,0.095912,0.094930
77,0.190955,98,0.492462,0.097424,0.096833
77,0.190955,99,0.497487,0.098548,0.098351
77,0.190955,100,0.502513,0.099279,0.099476
77,0.190955,101,0.507538,0.099614,0.100205
77,0.190955,102,0.512563,0.099552,0.100534
77,0.190955,103,0.517588,0.099094,0.100463
77,0.190955,104,0.522613,0.098240,0.099991
77,0.190955,105,0.527638,0.096995,0.099121
77,0.190955,106,0.532663,0.095363,0.097855
77,0.190955,107,0.537688,0.093351,0.096199
77,0.190955,108,0.542714,0.090967,0.094160
77,0.190955,109,0.547739,0.088220,0.091746
77,0.190955,110,0.552764,0.085121,0.088964
77,0.190955,111,0.557789,0.081686,0.085832
77,0.190955,112,0.562814,0.077919,0.082349
77,0.190955,113,0.567839,0.073853,0.078551
77,0.190955,114,0.572864,0.069474,0.074413
77,0.190955,115,0.577889,0.064855,0.070024
77,0.190955,116,0.582915,0.059917,0.065271
77,0.190955,117,0.587940,0.054849,0.060392
77,0.190955,118,0.592965,0.049392,0.055044
77,0.190955,119,0.597990,0.044023,0.049819
77,0.190955,120,0.603015,0.038057,0.043864
77,0.190955,121,0.608040,0.032579,0.038484
77,0.190955,122,0.613065,0.026083,0.031900
77,0.190955,123,0.618090,0.020694,0.026562
77,0.190955,124,0.623116,0.013673,0.019414
77,0.190955,125,0.628141,0.008455,0.014201
77,0.190955,126,0.633166,0.001079,0.006796
77,0.190955,127,0.638191,-0.004156,0.001520
77,0.190955,128,0.643216,-0.011418,-0.005545
77,0.190955,129,0.648241,-0.017113,-0.011327
77,0.190955,130,0.653266,-0.023598,-0.017472
77,0.190955,131,0.658291,-0.030031,-0.024040
77,0.190955,132,0.663317,-0.035408,-0.029320
77,0.190955,133,0.668342,-0.042092,-0.036187
77,0.190955,134,0.673367,-0.046892,-0.041461
77,0.190955,135,0.678392,-0.052684,-0.047481
77,0.190955,136,0.683417,-0.057865,-0.053400
77,0.190955,137,0.688442,-0.062240,-0.058041
77,0.190955,138,0.693467,-0.067777,-0.063832
77,0.190955,139,0.698492,-0.071693,-0.068047
77,0.190955,140,0.703518,-0.076232,-0.072370
77,0.190955,141,0.708543,-0.080616,-0.077084
77,0.190955,142,0.713568,-0.083522,-0.080279
77,0.190955,143,0.718593,-0.087357,-0.084471
77,0.190955,144,0.723618,-0.089937,-0.087966
77,0.190955,145,0.728643,-0.091970,-0.090374
77,0.190955,146,0.733668,-0.094841,-0.093589
77,0.190955,147,0.738693,-0.096207,-0.095341
77,0.190955,148,0.743719,-0.097734,-0.096715
77,0.190955,149,0.748744,-0.099413,-0.098788
77,0.190955,150,0.753769,-0.099336,-0.099394
77,0.190955,151,0.758794,-0.099651,-0.100106
77,0.190955,152,0.763819,-0.099775,-0.101000
77,0.190955,153,0.768844,-0.098543,-0.100158
77,0.190955,154,0.773869,-0.098069,-0.099519
77,0.190955,155,0.778894,-0.097152,-0.098979
77,0.190955,156,0.783920,-0.094771,-0.097046
77,0.190955,157,0.788945,-0.092933,-0.095569
77,0.190955,158,0.793970,-0.090580,-0.094034
77,0.190955,159,0.798995,-0.087075,-0.090866
77,0.190955,160,0.804020,-0.084376,-0.087935
77,0.190955,161,0.809045,-0.081296,-0.085163
77,0.190955,162,0.814070,-0.076796,-0.081119
77,0.190955,163,0.819095,-0.072760,-0.077357
77,0.190955,164,0.824121,-0.068621,-0.073816
77,0.190955,165,0.829146,-0.063340,-0.068771
77,0.190955,166,0.834171,-0.058597,-0.063648
77,0.190955,167,0.839196,-0.054018,-0.059263
77,0.190955,168,0.844221,-0.048008,-0.053906
77,0.190955,169,0.849246,-0.042064,-0.048111
77,0.190955,170,0.854271,-0.036902,-0.042958
77,0.190955,171,0.859296,-0.030875,-0.037033
77,0.190955,172,0.864322,-0.024471,-0.030425
77,0.190955,173,0.869347,-0.018787,-0.024794
77,0.190955,174,0.874372,-0.012537,-0.019118
77,0.190955,175,0.879397,-0.005640,-0.012224
77,0.190955,176,0.884422,0.000281,-0.005675
77,0.190955,177,0.889447,0.005991,0.000082
77,0.190955,178,0.894472,0.012839,0.006514
77,0.190955,179,0.899497,0.019446,0.013217
77,0.190955,180,0.904523,0.024958,0.019111
77,0.190955,181,0.909548,0.030867,0.025163
77,0.190955,182,0.914573,0.037331,0.031790
77,0.190955,183,0.919598,0.042977,0.037624
77,0.190955,184,0.924623,0.048185,0.042815
77,0.190955,185,0.929648,0.053922,0.048783
77,0.190955,186,0.934673,0.059313,0.054831
77,0.190955,187,0.939698,0.063788,0.059576
77,0.190955,188,0.944724,0.068468,0.064020
77,0.190955,189,0.949749,0.073461,0.069317
77,0.190955,190,0.954774,0.077459,0.074223
77,0.190955,191,0.959799,0.080677,0.077774
77,0.190955,192,0.964824,0.084435,0.081265
77,0.190955,193,0.969849,0.088220,0.085408
77,0.190955,194,0.974874,0.090694,0.088866
77,0.190955,195,0.979899,0.092535,0.091083
77,0.190955,196,0.984925,0.095016,0.093339
77,0.190955,197,0.989950,0.097325,0.096037
77,0.190955,198,0.994975,0.098215,0.097920
77,0.190955,199,1.000000,0.098545,0.098645
78,0.193467,0,0.000000,0.098567,0.098547
78,0.193467,1,0.005025,0.099534,0.099905
78,0.193467,2,0.010050,0.099844,0.101027
78,0.193467,3,0.015075,0.099173,0.100741
78,0.193467,4,0.020101,0.098307,0.099864
78,0.193467,5,0.025126,0.097630,0.099560
78,0.193467,6,0.030151,0.096469,0.099099
78,0.193467,7,0.035176,0.094347,0.097332
78,0.193467,8,0.040201,0.091793,0.094868
78,0.193467,9,0.045226,0.089433,0.092839
78,0.193467,10,0.050251,0.086966,0.090825
78,0.193467,11,0.055276,0.083631,0.087791
78,0.193467,12,0.060302,0.079490,0.083948
78,0.193467,13,0.065327,0.075479,0.080204
78,0.193467,14,0.070352,0.071868,0.076655
78,0.193467,15,0.075377,0.067644,0.072660
78,0.193467,16,0.080402,0.062255,0.067848
78,0.193467,17,0.085427,0.056778,0.062558
78,0.193467,18,0.090452,0.052074,0.057496
78,0.193467,19,0.095477,0.047206,0.052770
78,0.193467,20,0.100503,0.041196,0.047484
78,0.193467,21,0.105528,0.034768,0.041151
78,0.193467,22,0.110553,0.028915,0.034801
78,0.193467,23,0.115578,0.023367,0.029299
78,0.193467,24,0.120603,0.017445,0.023782
78,0.193467,25,0.125628,0.010968,0.017303
78,0.193467,26,0.130653,0.004186,0.010423
78,0.193467,27,0.135678,-0.002213,0.003972
78,0.193467,28,0.140704,-0.007852,-0.002035
78,0.193467,29,0.145729,-0.013629,-0.007913
78,0.193467,30,0.150754,-0.020319,-0.014174
78,0.193467,31,0.155779,-0.027066,-0.021069
78,0.193467,32,0.160804,-0.032956,-0.027699
78,0.193467,33,0.165829,-0.038329,-0.033264
78,0.193467,34,0.170854,-0.043679,-0.038551
78,0.193467,35,0.175879,-0.049278,-0.044384
78,0.193467,36,0.180905,-0.055271,-0.050433
78,0.193467,37,0.185930,-0.060846,-0.056280
78,0.193467,38,0.190955,-0.065241,-0.061519
78,0.193467,39,0.195980,-0.069209,-0.065792
78,0.193467,40,0.201005,-0.073491,-0.069897
78,0.193467,41,0.206030,-0.077879,-0.074619
78,0.193467,42,0.211055,-0.082218,-0.079315
78,0.193467,43,0.216080,-0.085945,-0.083401
78,0.193467,44,0.221106,-0.088447,-0.086765
78,0.193467,45,0.226131,-0.090490,-0.089183
78,0.193467,46,0.231156,-0.092781,-0.091362
78,0.193467,47,0.236181,-0.095078,-0.094044
78,0.193467,48,0.241206,-0.097351,-0.096630
78,0.193467,49,0.246231,-0.099036,-0.098707
78,0.193467,50,0.251256,-0.099443,-0.100062
78,0.193467,51,0.256281,-0.099229,-0.100239
78,0.193467,52,0.261307,-0.098832,-0.099961
78,0.193467,53,0.266332,-0.098365,-0.099877
78,0.193467,54,0.271357,-0.098270,-0.099740
78,0.193467,55,0.276382,-0.097856,-0.099697
78,0.193467,56,0.281407,-0.096549,-0.099170
78,0.193467,57,0.286432,-0.094527,-0.097501
78,0.193467,58,0.291457,-0.091502,-0.095137
78,0.193467,59,0.296482,-0.088100,-0.092062
78,0.193467,60,0.301508,-0.084891,-0.088737
78,0.193467,61,0.306533,-0.081653,-0.085795
78,0.193467,62,0.311558,-0.078722,-0.082800
78,0.193467,63,0.316583,-0.075533,-0.079873
78,0.193467,64,0.321608,-0.071670,-0.076574
78,0.193467,65,0.326633,-0.067258,-0.072388
78,0.193467,66,0.331658,-0.061843,-0.067633
78,0.193467,67,0.336683,-0.056008,-0.061981
78,0.193467,68,0.341709,-0.049868,-0.055982
78,0.193467,69,0.346734,-0.043645,-0.049893
78,0.193467,70,0.351759,-0.037831,-0.043777
78,0.193467,71,0.356784,-0.032107,-0.038139
78,0.193467,72,0.361809,-0.026868,-0.032581
78,0.193467,73,0.366834,-0.021671,-0.027423
78,0.193467,74,0.371859,-0.016612,-0.022266
78,0.193467,75,0.376884,-0.011490,-0.017137
78,0.193467,76,0.381910,-0.006195,-0.011915
78,0.193467,77,0.386935,-0.000798,-0.006466
78,0.193467,78,0.391960,0.004856,-0.000907
78,0.193467,79,0.396985,0.010575,0.004909
78,0.193467,80,0.402010,0.016468,0.010785
78,0.193467,81,0.407035,0.022353,0.016813
78,0.193467,82,0.412060,0.028281,0.022824
78,0.193467,83,0.417085,0.034126,0.028855
78,0.193467,84,0.422111,0.039898,0.034797
78,0.193467,85,0.427136,0.045525,0.040652
78,0.193467,86,0.432161,0.050996,0.046355
78,0.193467,87,0.437186,0.056268,0.051893
78,0.193467,88,0.442211,0.061326,0.057228
78,0.193467,89,0.447236,0.066140,0.062342
78,0.193467,90,0.452261,0.070694,0.067208
78,0.193467,91,0.457286,0.074966,0.071809
78,0.193467,92,0.462312,0.078940,0.076124
78,0.193467,93,0.467337,0.082599,0.080135
78,0.193467,94,0.472362,0.085929,0.083828
78,0.193467,95,0.477387,0.088917,0.087186
78,0.193467,96,0.482412,0.091551,0.090197
78,0.193467,97,0.487437,0.093819,0.092848
78,0.193467,98,0.492462,0.095713,0.095130
78,0.193467,99,0.497487,0.097226,0.097032
78,0.193467,100,0.502513,0.098352,0.098547
78,0.193467,101,0.507538,0.099085,0.099669
78,0.193467,102,0.512563,0.099423,0.100394
78,0.193467,103,0.517588,0.099365,0.100719
78,0.193467,104,0.522613,0.098911,0.100642
78,0.193467,105,0.527638,0.098063,0.100164
78,0.193467,106,0.532663,0.096824,0.099287
78,0.193467,107,0.537688,0.095199,0.098014
78,0.193467,108,0.542714,0.093193,0.096350
78,0.193467,109,0.547739,0.090818,0.094303
78,0.193467,110,0.552764,0.088078,0.091877
78,0.193467,111,0.557789,0.084993,0.089091
78,0.193467,112,0.562814,0.081559,0.085935
78,0.193467,113,0.567839,0.077821,0.082462
78,0.193467,114,0.572864,0.073738,0.078611
78,0.193467,115,0.577889,0.069426,0.074527
78,0.193467,116,0.582915,0.064733,0.070003
78,0.193467,117,0.587940,0.059963,0.065419
78,0.193467,118,0.592965,0.054679,0.060219
78,0.193467,119,0.597990,0.049613,0.055296
78,0.193467,120,0.603015,0.043724,0.049390
78,0.193467,121,0.608040,0.038561,0.044324
78,0.193467,122,0.613065,0.032044,0.037712
78,0.193467,123,0.618090,0.026937,0.032657
78,0.193467,124,0.623116,0.019853,0.025500
78,0.193467,125,0.628141,0.014764,0.020418
78,0.193467,126,0.633166,0.007419,0.013171
78,0.193467,127,0.638191,0.002015,0.007727
78,0.193467,128,0.643216,-0.004995,0.001037
78,0.193467,129,0.648241,-0.011150,-0.005204
78,0.193467,130,0.653266,-0.017242,-0.010993
78,0.193467,131,0.658291,-0.024107,-0.017993
78,0.193467,132,0.663317,-0.029335,-0.023363
78,0.193467,133,0.668342,-0.036022,-0.030232
78,0.193467,134,0.673367,-0.041245,-0.036114
78,0.193467,135,0.678392,-0.046715,-0.041811
78,0.193467,136,0.683417,-0.052585,-0.048245
78,0.193467,137,0.688442,-0.057024,-0.052947
78,0.193467,138,0.693467,-0.062775,-0.058633
78,0.193467,139,0.698492,-0.067424,-0.063577
78,0.193467,140,0.703518,-0.071714,-0.067751
78,0.193467,141,0.708543,-0.076662,-0.073026
78,0.193467,142,0.713568,-0.079828,-0.076853
78,0.193467,143,0.718593,-0.083514,-0.080892
78,0.193467,144,0.723618,-0.086985,-0.085144
78,0.193467,145,0.728643,-0.089158,-0.087688
78,0.193467,146,0.733668,-0.092358,-0.090846
78,0.193467,147,0.738693,-0.094644,-0.093515
78,0.193467,148,0.743719,-0.096010,-0.095000
78,0.193467,149,0.748744,-0.098073,-0.097455
78,0.193467,150,0.753769,-0.098677,-0.099006
78,0.193467,151,0.758794,-0.098849,-0.099570
78,0.193467,152,0.763819,-0.099749,-0.100783
78,0.193467,153,0.768844,-0.099283,-0.100703
78,0.193467,154,0.773869,-0.098659,-0.099966
78,0.193467,155,0.778894,-0.098388,-0.100070
78,0.193467,156,0.783920,-0.096476,-0.099020
78,0.193467,157,0.788945,-0.094439,-0.097341
78,0.193467,158,0.793970,-0.092931,-0.096191
78,0.193467,159,0.798995,-0.090125,-0.093718
78,0.193467,160,0.804020,-0.087227,-0.090645
78,0.193467,161,0.809045,-0.084704,-0.088427
78,0.193467,162,0.814070,-0.080699,-0.085265
78,0.193467,163,0.819095,-0.076411,-0.081249
78,0.193467,164,0.824121,-0.072914,-0.077809
78,0.193467,165,0.829146,-0.068424,-0.073552
78,0.193467,166,0.834171,-0.063351,-0.068416
78,0.193467,167,0.839196,-0.058889,-0.064146
78,0.193467,168,0.844221,-0.053584,-0.059581
78,0.193467,169,0.849246,-0.047538,-0.053683
78,0.193467,170,0.854271,-0.042441,-0.048157
78,0.193467,171,0.859296,-0.037142,-0.042958
78,0.193467,172,0.864322,-0.030591,-0.036776
78,0.193467,173,0.869347,-0.024441,-0.030678
78,0.193467,174,0.874372,-0.018823,-0.025157
78,0.193467,175,0.879397,-0.012362,-0.018699
78,0.193467,176,0.884422,-0.005872,-0.011804
78,0.193467,177,0.889447,-0.000103,-0.005989
78,0.193467,178,0.894472,0.006271,-0.000112
78,0.193467,179,0.899497,0.013148,0.006860
78,0.193467,180,0.904523,0.018985,0.013421
78,0.193467,181,0.909548,0.024527,0.019105
78,0.193467,182,0.914573,0.031101,0.025321
78,0.193467,183,0.919598,0.037464,0.031872
78,0.193467,184,0.924623,0.042606,0.037590
78,0.193467,185,0.929648,0.047914,0.043128
78,0.193467,186,0.934673,0.053917,0.049191
78,0.193467,187,0.939698,0.059194,0.054735
78,0.193467,188,0.944724,0.063598,0.059437
78,0.193467,189,0.949749,0.068359,0.064500
78,0.193467,190,0.954774,0.073231,0.069825
78,0.193467,191,0.959799,0.077156,0.074080
78,0.193467,192,0.964824,0.080618,0.077634
78,0.193467,193,0.969849,0.084419,0.081789
78,0.193467,194,0.974874,0.087856,0.085927
78,0.193467,195,0.979899,0.090298,0.088742
78,0.193467,196,0.984925,0.092539,0.090971
78,0.193467,197,0.989950,0.095034,0.093851
78,0.193467,198,0.994975,0.096910,0.096539
78,0.193467,199,1.000000,0.097797,0.097817
79,0.195980,0,0.000000,0.097523,0.097797
79,0.195980,1,0.005025,0.098294,0.098954
79,0.195980,2,0.010050,0.099426,0.100296
79,0.195980,3,0.015075,0.099755,0.101005
79,0.195980,4,0.020101,0.098898,0.100735
79,0.195980,5,0.025126,0.098013,0.100217
79,0.195980,6,0.030151,0.097583,0.099874
79,0.195980,7,0.035176,0.096462,0.099104
79,0.195980,8,0.040201,0.094039,0.097372
79,0.195980,9,0.045226,0.091455,0.095114
79,0.195980,10,0.050251,0.089490,0.093018
79,0.195980,11,0.055276,0.087069,0.090894
79,0.195980,12,0.060302,0.083284,0.087920
79,0.195980,13,0.065327,0.079126,0.084026
79,0.195980,14,0.070352,0.075641,0.080194
79,0.195980,15,0.075377,0.072048,0.076827
79,0.195980,16,0.080402,0.067307,0.072895
79,0.195980,17,0.085427,0.061954,0.067727
79,0.195980,18,0.090452,0.056968,0.062367
79,0.195980,19,0.095477,0.052212,0.057751
79,0.195980,20,0.100503,0.047005,0.053035
79,0.195980,21,0.105528,0.041109,0.047233
79,0.195980,22,0.110553,0.034841,0.040918
79,0.195980,23,0.115578,0.028877,0.034998
79,0.195980,24,0.120603,0.023443,0.029396
79,0.195980,25,0.125628,0.017648,0.023599
79,0.195980,26,0.130653,0.010851,0.017239
79,0.195980,27,0.135678,0.004016,0.010352
79,0.195980,28,0.140704,-0.001909,0.003753
79,0.195980,29,0.145729,-0.007560,-0.001998
79,0.195980,30,0.150754,-0.013741,-0.007802
79,0.195980,31,0.155779,-0.020304,-0.014510
79,0.195980,32,0.160804,-0.026858,-0.021399
79,0.195980,33,0.165829,-0.032903,-0.027634
79,0.195980,34,0.170854,-0.038119,-0.033334
79,0.195980,35,0.175879,-0.043337,-0.038782
79,0.195980,36,0.180905,-0.049322,-0.044450
79,0.195980,37,0.185930,-0.055303,-0.050699
79,0.195980,38,0.190955,-0.060486,-0.056660
79,0.195980,39,0.195980,-0.065020,-0.061496
79,0.195980,40,0.201005,-0.069077,-0.065822
79,0.195980,41,0.206030,-0.073171,-0.070244
79,0.195980,42,0.211055,-0.077827,-0.074790
79,0.195980,43,0.216080,-0.082220,-0.079536
79,0.195980,44,0.221106,-0.085556,-0.083779
79,0.195980,45,0.226131,-0.088192,-0.086785
79,0.195980,46,0.231156,-0.090351,-0.089236
79,0.195980,47,0.236181,-0.092444,-0.091709
79,0.195980,48,0.241206,-0.095020,-0.094192
79,0.195980,49,0.246231,-0.097320,-0.096878
79,0.195980,50,0.251256,-0.098677,-0.099082
79,0.195980,51,0.256281,-0.099279,-0.100071
79,0.195980,52,0.261307,-0.099013,-0.100363
79,0.195980,53,0.266332,-0.098475,-0.100203
79,0.195980,54,0.271357,-0.098360,-0.099907
79,0.195980,55,0.276382,-0.098141,-0.100054
79,0.195980,56,0.281407,-0.097647,-0.099969
79,0.195980,57,0.286432,-0.096543,-0.099214
79,0.195980,58,0.291457,-0.094222,-0.097759
79,0.195980,59,0.296482,-0.091299,-0.095160
79,0.195980,60,0.301508,-0.088024,-0.092076
79,0.195980,61,0.306533,-0.084622,-0.088966
79,0.195980,62,0.311558,-0.081683,-0.085788
79,0.195980,63,0.316583,-0.078646,-0.083008
79,0.195980,64,0.321608,-0.075413,-0.080033
79,0.195980,65,0.326633,-0.071729,-0.076571
79,0.195980,66,0.331658,-0.067047,-0.072580
79,0.195980,67,0.336683,-0.061834,-0.067548
79,0.195980,68,0.341709,-0.055911,-0.062025
79,0.195980,69,0.346734,-0.049747,-0.055995
79,0.195980,70,0.351759,-0.043708,-0.049798
79,0.195980,71,0.356784,-0.037706,-0.043880
