t_index,z,Ex,Hy
180,13,1.05378e+154,-2.93206e+154
180,14,-9.00063e+153,2.49216e+154
180,15,7.60469e+153,-2.09534e+154
180,16,-6.35501e+153,1.7425e+154
180,17,5.25249e+153,-1.43336e+154
180,18,-4.29436e+153,1.16661e+154
180,19,3.47463e+153,-9.40049e+153
180,20,-2.78457e+153,7.50735e+153
180,21,2.21328e+153,-5.95154e+153
180,22,-1.74819e+153,4.69369e+153
180,23,1.3756e+153,-3.69163e+153
180,24,-1.08107e+153,2.90169e+153
180,25,8.49896e+152,-2.27981e+153
180,26,-6.6739e+152,1.7824e+153
180,27,5.19175e+152,-1.36711e+153
180,28,-3.9138e+152,9.93339e+152
180,29,2.70798e+152,-6.22646e+152
180,30,-1.45003e+152,2.1905e+152
180,31,2.42884e+150,2.50725e+152
180,32,1.67547e+152,-8.17017e+152
180,33,-3.74532e+152,1.50698e+153
180,34,6.27025e+152,-2.34427e+153
180,35,-9.32309e+152,3.34868e+153
180,36,1.29631e+153,-4.5357e+153
180,37,-1.72343e+153,5.916e+153
180,38,2.21639e+153,-7.49487e+153
180,39,-2.77602e+153,9.27172e+153
180,40,3.4011e+153,-1.12395e+154
180,41,-4.08818e+153,1.33844e+154
180,42,4.83147e+153,-1.56855e+154
180,43,-5.62282e+153,1.81147e+154
180,44,6.45166e+153,-2.06368e+154
180,45,-7.30512e+153,2.32101e+154
180,46,8.1682e+153,-2.57869e+154
180,47,-9.02406e+153,2.83142e+154
180,48,9.8543e+153,-3.07354e+154
180,49,-1.06394e+154,3.29908e+154
180,50,1.13592e+154,-3.50198e+154
180,51,-1.19934e+154,3.67622e+154
180,52,1.2522e+154,-3.81594e+154
180,53,-1.2926e+154,3.91566e+154
180,54,1.31878e+154,-3.97039e+154
180,55,-1.32918e+154,3.97578e+154
180,56,1.32245e+154,-3.92827e+154
180,57,-1.29756e+154,3.82515e+154
180,58,1.25374e+154,-3.6647e+154
180,59,-1.1906e+154,3.44624e+154
180,60,1.1081e+154,-3.17022e+154
180,61,-1.00655e+154,2.8382e+154
180,62,8.86697e+153,-2.45295e+154
180,63,-7.49636e+153,2.01837e+154
180,64,5.96873e+153,-1.53954e+154
180,65,-4.30288e+153,1.02265e+154
180,66,2.52124e+153,-4.74915e+153
180,67,-6.4963e+152,-9.54515e+152
180,68,-1.2831e+153,6.79407e+153
180,69,3.24545e+153,-1.2672e+154
180,70,-5.20386e+153,1.84854e+154
180,71,7.12329e+153,-2.41281e+154
180,72,-8.96794e+153,2.9493e+154
180,73,1.07021e+154,-3.44745e+154
180,74,-1.2291e+154,3.89712e+154
180,75,1.37019e+154,-4.2889e+154
180,76,-1.49047e+154,4.6144e+154
180,77,1.58734e+154,-4.86652e+154
180,78,-1.65866e+154,5.03973e+154
180,79,1.70289e+154,-5.1303e+154
180,80,-1.71908e+154,5.13652e+154
180,81,1.70703e+154,-5.05882e+154
180,82,-1.66722e+154,4.89982e+154
180,83,1.60093e+154,-4.66439e+154
180,84,-1.51012e+154,4.3595e+154
180,85,1.39748e+154,-3.99412e+154
180,86,-1.26631e+154,3.57889e+154
180,87,1.12041e+154,-3.12588e+154
180,88,-9.64027e+153,2.64815e+154
180,89,8.01635e+153,-2.15929e+154
180,90,-6.37836e+153,1.67302e+154
180,91,4.77176e+153,-1.20265e+154
180,92,-3.23989e+153,7.60601e+153
180,93,1.82245e+153,-3.58032e+153
180,94,-5.54101e+152,4.40627e+151
180,95,-5.3663e+152,2.92775e+153
180,96,1.42822e+153,-5.28183e+153
180,97,-2.10665e+153,6.9876e+153
180,98,2.56556e+153,-8.03708e+153
180,99,-2.80601e+153,8.44374e+153
180,100,2.83596e+153,-8.24035e+153
180,101,-2.66938e+153,7.4761e+153
180,102,2.32514e+153,-6.213e+153
180,103,-1.82581e+153,4.52201e+153
180,104,1.19621e+153,-2.47898e+153
180,105,-4.6216e+152,1.60828e+152
180,106,-3.50798e+152,2.35794e+153
180,107,1.21848e+153,-5.0081e+153
180,108,-2.11887e+153,7.72781e+153
180,109,3.03273e+153,-1.04638e+154
180,110,-3.9438e+153,1.31719e+154
180,111,4.83885e+153,-1.58163e+154
180,112,-5.70733e+153,1.83687e+154
180,113,6.54087e+153,-2.08061e+154
180,114,-7.33264e+153,2.31091e+154
180,115,8.07661e+153,-2.52597e+154
180,116,-8.76673e+153,2.72386e+154
180,117,9.39634e+153,-2.9024e+154
180,118,-9.95756e+153,3.05901e+154
180,119,1.0441e+154,-3.1906e+154
180,120,-1.08356e+154,3.29364e+154
180,121,1.11288e+154,-3.3642e+154
180,122,-1.13069e+154,3.39811e+154
180,123,1.13557e+154,-3.39115e+154
180,124,-1.12613e+154,3.33934e+154
180,125,1.10111e+154,-3.23919e+154
180,126,-1.05943e+154,3.088e+154
180,127,1.00035e+154,-2.88414e+154
180,128,-9.23523e+153,2.62724e+154
180,129,8.29064e+153,-2.31846e+154
180,130,-7.17609e+153,1.9605e+154
180,131,5.90338e+153,-1.55775e+154
180,132,-4.48978e+153,1.11613e+154
180,133,2.9577e+153,-6.43064e+153
180,134,-1.3342e+153,1.4725e+153
180,135,-3.49773e+152,3.6161e+153
180,136,2.06039e+153,-8.73099e+153
180,137,-3.76197e+153,1.37643e+154
180,138,5.41818e+153,-1.86078e+154
180,139,-6.99317e+153,2.31565e+154
180,140,8.45274e+153,-2.73119e+154
180,141,-9.76532e+153,3.09846e+154
180,142,1.09028e+154,-3.40967e+154
180,143,-1.18414e+154,3.65837e+154
180,144,1.25619e+154,-3.83953e+154
180,145,-1.30499e+154,3.94963e+154
180,146,1.32963e+154,-3.9866e+154
180,147,-1.32965e+154,3.94982e+154
180,148,1.30509e+154,-3.83997e+154
180,149,-1.25638e+154,3.65893e+154
180,150,1.18434e+154,-3.40963e+154
180,151,-1.0901e+154,3.09592e+154
180,152,9.75097e+153,-2.72239e+154
180,153,-8.40971e+153,2.29427e+154
180,154,6.89565e+153,-1.81733e+154
180,155,-5.22878e+153,1.29775e+154
180,156,3.43042e+153,-7.4209e+153
180,157,-1.52296e+153,1.57208e+153
180,158,-4.70284e+152,4.49796e+153
180,159,2.52526e+153,-1.07163e+154
180,160,-4.61738e+153,1.70088e+154
180,161,6.72183e+153,-2.33011e+154
180,162,-8.8138e+153,2.95196e+154
180,163,1.0869e+154,-3.5593e+154
180,164,-1.28641e+154,4.14537e+154
180,165,1.47774e+154,-4.70397e+154
180,166,-1.65893e+154,5.2297e+154
180,167,1.82832e+154,-5.71806e+154
180,168,-1.98458e+154,6.16574e+154
180,169,2.12681e+154,-6.57066e+154
180,170,-2.25454e+154,6.93217e+154
180,171,2.3678e+154,-7.25104e+154
180,172,-2.46708e+154,7.52948e+154
180,173,2.55335e+154,-7.77104e+154
180,174,-2.62802e+154,7.98043e+154
180,175,2.69283e+154,-8.16334e+154
180,176,-2.74982e+154,8.32613e+154
180,177,2.80121e+154,-8.4755e+154
180,178,-2.84926e+154,8.61811e+154
180,179,2.89616e+154,-8.76027e+154
180,180,-2.94391e+154,8.90749e+154
180,181,2.99421e+154,-9.06423e+154
180,182,-3.04834e+154,9.23358e+154
180,183,3.10708e+154,-9.41705e+154
180,184,-3.17066e+154,9.61445e+154
180,185,3.23872e+154,-9.82381e+154
180,186,-3.31031e+154,1.00415e+155
180,187,3.38394e+154,-1.02622e+155
180,188,-3.45759e+154,1.04793e+155
180,189,3.52885e+154,-1.06852e+155
180,190,-3.595e+154,1.08713e+155
180,191,3.65314e+154,-1.1029e+155
180,192,-3.70031e+154,1.11495e+155
180,193,3.73366e+154,-1.12247e+155
180,194,-3.75055e+154,1.1247e+155
180,195,3.74871e+154,-1.12105e+155
180,196,-3.7263e+154,1.11104e+155
180,197,3.68206e+154,-1.09439e+155
180,198,-3.61531e+154,1.07099e+155
180,199,3.52605e+154,-1.04094e+155
190,0,-1.16905e+164,3.44043e+164
190,1,1.12497e+164,-3.29919e+164
190,2,-1.07485e+164,3.14093e+164
190,3,1.01941e+164,-2.96798e+164
190,4,-9.59493e+163,2.78304e+164
190,5,8.96053e+163,-2.58904e+164
190,6,-8.301e+163,2.38907e+164
190,7,7.62676e+163,-2.18625e+164
190,8,-6.94816e+163,1.98361e+164
190,9,6.27521e+163,-1.78405e+164
190,10,-5.61724e+163,1.59024e+164
190,11,4.98265e+163,-1.40453e+164
190,12,-4.37874e+163,1.22892e+164
190,13,3.81158e+163,-1.06502e+164
190,14,-3.28585e+163,9.14044e+163
190,15,2.80489e+163,-7.76781e+163
190,16,-2.37068e+163,6.53632e+163
190,17,1.9839e+163,-5.44623e+163
190,18,-1.64402e+163,4.49441e+163
190,19,1.34948e+163,-3.67475e+163
190,20,-1.09777e+163,2.97864e+163
190,21,8.85627e+162,-2.39539e+163
190,22,-7.09196e+162,1.91279e+163
190,23,5.64171e+162,-1.51747e+163
190,24,-4.45949e+162,1.1954e+163
190,25,3.4976e+162,-9.322e+162
190,26,-2.70782e+162,7.13476e+162
190,27,2.0424e+162,-5.25096e+162
190,28,-1.45481e+162,3.53396e+162
190,29,9.00454e+161,-1.85363e+162
190,30,-3.37145e+161,8.77729e+160
190,31,-2.74425e+161,1.87661e+162
190,32,9.70298e+161,-4.14214e+162
190,33,-1.78288e+162,6.79995e+162
190,34,2.74053e+162,-9.92841e+162
190,35,-3.86716e+162,1.35918e+163
190,36,5.18179e+162,-1.78391e+163
190,37,-6.69797e+162,2.27018e+163
190,38,8.42335e+162,-2.81933e+163
190,39,-1.03591e+163,3.43067e+163
190,40,1.24995e+163,-4.10136e+163
190,41,-1.48314e+163,4.82636e+163
190,42,1.73343e+163,-5.59833e+163
190,43,-1.99799e+163,6.40766e+163
190,44,2.27324e+163,-7.24255e+163
190,45,-2.55487e+163,8.08912e+163
190,46,2.83795e+163,-8.93167e+163
190,47,-3.11693e+163,9.75294e+163
190,48,3.38585e+163,-1.05345e+164
190,49,-3.63837e+163,1.12571e+164
190,50,3.86799e+163,-1.19012e+164
190,51,-4.06818e+163,1.24474e+164
190,52,4.23253e+163,-1.2877e+164
190,53,-4.35496e+163,1.31725e+164
190,54,4.42984e+163,-1.33179e+164
190,55,-4.45218e+163,1.32994e+164
190,56,4.41776e+163,-1.31058e+164
190,57,-4.32327e+163,1.27286e+164
190,58,4.16641e+163,-1.21627e+164
190,59,-3.94603e+163,1.14063e+164
190,60,3.66212e+163,-1.04614e+164
190,61,-3.31597e+163,9.3337e+163
190,62,2.91013e+163,-8.03281e+163
190,63,-2.44843e+163,6.57216e+163
190,64,1.936e+163,-4.96899e+163
190,65,-1.37921e+163,3.24415e+163
190,66,7.85605e+162,-1.4219e+163
190,67,-1.63803e+162,-4.70468e+162
190,68,-4.76599e+162,2.40296e+163
190,69,1.1252e+163,-4.34346e+163
190,70,-1.77097e+163,6.25827e+163
190,71,2.40246e+163,-8.11284e+163
190,72,-3.00808e+163,9.87251e+163
190,73,3.57629e+163,-1.15034e+164
190,74,-4.09598e+163,1.29731e+164
190,75,4.55672e+163,-1.42519e+164
190,76,-4.94907e+163,1.53134e+164
190,77,5.26489e+163,-1.61357e+164
190,78,-5.49764e+163,1.6702e+164
190,79,5.64261e+163,-1.7001e+164
190,80,-5.69713e+163,1.70284e+164
190,81,5.66078e+163,-1.67861e+164
190,82,-5.53542e+163,1.62833e+164
190,83,5.32524e+163,-1.5536e+164
190,84,-5.03673e+163,1.45667e+164
190,85,4.67846e+163,-1.3404e+164
190,86,-4.26091e+163,1.20818e+164
190,87,3.79617e+163,-1.0638e+164
190,88,-3.29751e+163,9.11361e+163
190,89,2.77902e+163,-7.55128e+163
190,90,-2.25506e+163,5.99386e+163
190,91,1.73986e+163,-4.48297e+163
190,92,-1.24698e+163,3.05758e+163
190,93,7.88864e+162,-1.75275e+163
190,94,-3.76458e+162,5.98486e+162
190,95,1.88497e+161,3.81115e+162
190,96,2.76977e+162,-1.16849e+163
190,97,-5.0629e+162,1.7529e+163
190,98,6.66666e+162,-2.13045e+163
190,99,-7.57929e+162,2.30373e+163
190,100,7.82003e+162,-2.28128e+163
190,101,-7.42668e+162,2.07671e+163
190,102,6.45253e+162,-1.70779e+163
190,103,-4.96276e+162,1.19523e+163
190,104,3.03069e+162,-5.61633e+162
190,105,-7.33863e+161,-1.6966e+162
190,106,-1.84946e+162,9.75565e+162
190,107,4.64346e+162,-1.8341e+163
190,108,-7.57725e+162,2.72501e+163
190,109,1.05867e+163,-3.6302e+163
190,110,-1.36152e+163,4.53389e+163
190,111,1.6614e+163,-5.42254e+163
190,112,-1.95419e+163,6.28464e+163
190,113,2.23634e+163,-7.11022e+163
190,114,-2.50476e+163,7.89043e+163
190,115,2.75665e+163,-8.6169e+163
190,116,-2.98924e+163,9.28124e+163
190,117,3.19972e+163,-9.87459e+163
190,118,-3.38501e+163,1.03873e+164
190,119,3.54174e+163,-1.08087e+164
190,120,-3.6662e+163,1.11273e+164
190,121,3.7544e+163,-1.13309e+164
190,122,-3.80217e+163,1.14069e+164
190,123,3.80534e+163,-1.13432e+164
190,124,-3.75996e+163,1.11287e+164
190,125,3.66253e+163,-1.0754e+164
190,126,-3.5103e+163,1.02123e+164
190,127,3.3015e+163,-9.50035e+163
190,128,-3.03563e+163,8.61861e+163
190,129,2.71357e+163,-7.57219e+163
190,130,-2.33781e+163,6.37095e+163
190,131,1.91244e+163,-5.02964e+163
190,132,-1.4432e+163,3.56778e+163
190,133,9.37361e+162,-2.00925e+163
190,134,-4.03594e+162,3.81751e+162
190,135,-1.48282e+162,1.28395e+163
190,136,7.07564e+162,-2.95493e+163
190,137,-1.26299e+163,4.5971e+163
190,138,1.80307e+163,-6.17625e+163
190,139,-2.31645e+163,7.65904e+163
190,140,2.79226e+163,-9.014e+163
190,141,-3.22036e+163,1.02124e+164
190,142,3.5917e+163,-1.12288e+164
190,143,-3.89845e+163,1.20421e+164
190,144,4.13422e+163,-1.26352e+164
190,145,-4.29413e+163,1.29959e+164
190,146,4.37486e+163,-1.31166e+164
190,147,-4.37463e+163,1.2994e+164
190,148,4.29313e+163,-1.26295e+164
190,149,-4.13147e+163,1.2028e+164
190,150,3.892e+163,-1.11985e+164
190,151,-3.57822e+163,1.01529e+164
190,152,3.1946e+163,-8.90586e+163
190,153,-2.74649e+163,7.47445e+163
190,154,2.23993e+163,-5.87775e+163
190,155,-1.68159e+163,4.13651e+163
190,156,1.07864e+163,-2.27281e+163
190,157,-4.38643e+162,3.09859e+162
190,158,-2.30499e+162,1.72833e+163
190,159,9.20666e+162,-3.8172e+163
190,160,-1.6236e+163,5.93194e+163
190,161,2.33101e+163,-8.04785e+163
190,162,-3.03471e+163,1.01408e+164
190,163,3.72678e+163,-1.21875e+164
190,164,-4.39967e+163,1.41664e+164
190,165,5.04645e+163,-1.60578e+164
190,166,-5.66096e+163,1.78447e+164
190,167,6.23802e+163,-1.95133e+164
190,168,-6.77356e+163,2.10533e+164
190,169,7.26484e+163,-2.24587e+164
190,170,-7.71047e+163,2.37273e+164
190,171,8.11057e+163,-2.48619e+164
190,172,-8.46669e+163,2.5869e+164
190,173,8.78176e+163,-2.67594e+164
190,174,-9.05999e+163,2.75472e+164
190,175,9.30663e+163,-2.82494e+164
190,176,-9.52771e+163,2.88847e+164
190,177,9.72975e+163,-2.94728e+164
190,178,-9.91938e+163,3.00333e+164
190,179,1.0103e+164,-3.05845e+164
190,180,-1.02865e+164,3.11422e+164
190,181,1.04746e+164,-3.17193e+164
190,182,-1.0671e+164,3.23243e+164
190,183,1.08778e+164,-3.29612e+164
190,184,-1.10956e+164,3.36288e+164
190,185,1.13231e+164,-3.43208e+164
190,186,-1.15572e+164,3.50257e+164
190,187,1.17933e+164,-3.57273e+164
190,188,-1.20254e+164,3.64056e+164
190,189,1.2246e+164,-3.70373e+164
190,190,-1.2447e+164,3.75968e+164
190,191,1.26196e+164,-3.80578e+164
190,192,-1.27549e+164,3.83941e+164
190,193,1.28443e+164,-3.8581e+164
190,194,-1.288e+164,3.85964e+164
190,195,1.28549e+164,-3.84218e+164
190,196,-1.27638e+164,3.80433e+164
190,197,1.26028e+164,-3.74524e+164
190,198,-1.23699e+164,3.6646e+164
190,199,1.20652e+164,-3.5627e+164
200,0,-4.00685e+173,1.17969e+174
200,1,3.859e+173,-1.13243e+174
200,2,-3.6917e+173,1.07968e+174
200,3,3.50719e+173,-1.02217e+174
200,4,-3.30811e+173,9.60734e+173
200,5,3.09742e+173,-8.96293e+173
200,6,-2.8783e+173,8.29814e+173
200,7,2.65402e+173,-7.62279e+173
200,8,-2.42786e+173,6.94658e+173
200,9,2.20301e+173,-6.27875e+173
200,10,-1.98246e+173,5.62787e+173
200,11,1.76893e+173,-5.00161e+173
200,12,-1.56482e+173,4.40658e+173
200,13,1.37213e+173,-3.84819e+173
200,14,-1.19247e+173,3.3306e+173
200,15,1.02701e+173,-2.85668e+173
200,16,-8.76492e+172,2.42806e+173
200,17,7.41253e+172,-2.04515e+173
200,18,-6.21239e+172,1.70729e+173
200,19,5.16046e+172,-1.4128e+173
200,20,-4.24963e+172,1.15916e+173
200,21,3.47019e+172,-9.43133e+172
200,22,-2.81029e+172,7.60938e+172
200,23,2.25644e+172,-6.08352e+172
200,24,-1.794e+172,4.80873e+172
200,25,1.40756e+172,-3.73832e+172
200,26,-1.08138e+172,2.82508e+172
200,27,7.99711e+171,-2.02218e+172
200,28,-5.47073e+171,1.28405e+172
200,29,3.08539e+171,-5.67057e+171
200,30,-6.99352e+170,-1.69898e+171
200,31,-1.81969e+171,9.64817e+171
200,32,4.59291e+171,-1.85213e+172
200,33,-7.72875e+171,2.86222e+172
200,34,1.13214e+172,-4.02096e+172
200,35,-1.54493e+172,5.34924e+172
200,36,2.01734e+172,-6.86252e+172
200,37,-2.55358e+172,8.5703e+172
200,38,3.1558e+172,-1.04758e+173
200,39,-3.82396e+172,1.25753e+173
200,40,4.55569e+172,-1.48581e+173
200,41,-5.34624e+172,1.73063e+173
200,42,6.18836e+172,-1.98945e+173
200,43,-7.07237e+172,2.259e+173
200,44,7.9862e+172,-2.53533e+173
200,45,-8.91552e+172,2.81383e+173
200,46,9.84397e+172,-3.08934e+173
200,47,-1.07534e+173,3.35622e+173
200,48,1.16244e+173,-3.60846e+173
200,49,-1.24363e+173,3.83984e+173
200,50,1.31682e+173,-4.04405e+173
200,51,-1.3799e+173,4.21485e+173
200,52,1.43082e+173,-4.34624e+173
200,53,-1.46762e+173,4.43261e+173
200,54,1.48851e+173,-4.46889e+173
200,55,-1.4919e+173,4.45071e+173
200,56,1.47646e+173,-4.37453e+173
200,57,-1.44116e+173,4.23775e+173
200,58,1.38531e+173,-4.03885e+173
200,59,-1.30857e+173,3.77742e+173
200,60,1.21101e+173,-3.4543e+173
200,61,-1.09311e+173,3.07154e+173
200,62,9.55765e+172,-2.63248e+173
200,63,-8.00304e+172,2.14171e+173
200,64,6.28468e+172,-1.60508e+173
200,65,-4.42403e+172,1.02959e+173
200,66,2.44639e+172,-4.23343e+172
200,67,-3.80473e+171,-2.04593e+172
200,68,-1.74192e+172,8.44311e+172
200,69,3.88653e+172,-1.48525e+173
200,70,-6.01718e+172,2.11641e+173
200,71,8.09659e+172,-2.72655e+173
200,72,-1.00871e+173,3.30446e+173
200,73,1.19517e+173,-3.83926e+173
200,74,-1.36546e+173,4.32063e+173
200,75,1.51628e+173,-4.73913e+173
200,76,-1.64464e+173,5.08649e+173
200,77,1.74799e+173,-5.35587e+173
200,78,-1.82433e+173,5.54209e+173
200,79,1.87221e+173,-5.64188e+173
200,80,-1.89088e+173,5.65398e+173
200,81,1.88026e+173,-5.57931e+173
200,82,-1.84103e+173,5.42093e+173
200,83,1.77457e+173,-5.1841e+173
200,84,-1.68299e+173,4.87609e+173
200,85,1.56904e+173,-4.50601e+173
200,86,-1.43605e+173,4.08459e+173
200,87,1.28784e+173,-3.62385e+173
200,88,-1.12861e+173,3.13668e+173
200,89,9.6278e+172,-2.63649e+173
200,90,-7.94867e+172,2.13674e+173
200,91,6.29336e+172,-1.6505e+173
200,92,-4.70451e+172,1.19006e+173
200,93,3.22142e+172,-7.66499e+172
200,94,-1.87878e+172,3.89391e+172
200,95,7.05728e+171,-6.6511e+171
200,96,2.74967e+171,-1.96333e+172
200,97,-1.04735e+172,3.95404e+172
200,98,1.60245e+172,-5.29038e+172
200,99,-1.93816e+172,5.97564e+172
200,100,2.05882e+172,-6.03146e+172
200,101,-1.97456e+172,5.49544e+172
200,102,1.7004e+172,-4.41844e+172
200,103,-1.25527e+172,2.86133e+172
200,104,6.60899e+171,-8.91798e+171
200,105,5.92561e+170,-1.41888e+172
200,106,-8.8107e+171,3.99878e+172
200,107,1.78066e+172,-6.77782e+172
200,108,-2.73515e+172,9.68973e+172
200,109,3.72321e+172,-1.26734e+173
200,110,-4.72541e+172,1.56735e+173
200,111,5.72433e+172,-1.86408e+173
200,112,-6.70449e+172,2.15312e+173
200,113,7.65211e+172,-2.43054e+173
200,114,-8.5547e+172,2.69273e+173
200,115,9.4007e+172,-2.93626e+173
200,116,-1.01789e+173,3.1578e+173
200,117,1.08783e+173,-3.35394e+173
200,118,-1.14873e+173,3.5212e+173
200,119,1.19941e+173,-3.65591e+173
200,120,-1.23862e+173,3.75429e+173
200,121,1.26508e+173,-3.8125e+173
200,122,-1.27751e+173,3.82677e+173
200,123,1.27466e+173,-3.79354e+173
200,124,-1.25542e+173,3.7097e+173
200,125,1.21882e+173,-3.57277e+173
200,126,-1.16417e+173,3.38113e+173
200,127,1.09108e+173,-3.13422e+173
200,128,-9.99553e+172,2.83274e+173
200,129,8.90047e+172,-2.47875e+173
200,130,-7.63486e+172,2.07578e+173
200,131,6.21291e+172,-1.62881e+173
200,132,-4.65373e+172,1.14428e+173
200,133,2.98108e+172,-6.29933e+172
200,134,-1.22289e+172,9.46649e+171
200,135,-5.89434e+171,4.5171e+172
200,136,2.42181e+172,-9.98718e+172
200,137,-4.23843e+172,1.53553e+173
200,138,6.00281e+172,-2.05124e+173
200,139,-7.67879e+172,2.53524e+173
200,140,9.23157e+172,-2.97743e+173
200,141,-1.06287e+173,3.36854e+173
200,142,1.18407e+173,-3.70033e+173
200,143,-1.28421e+173,3.9658e+173
200,144,1.36117e+173,-4.1593e+173
200,145,-1.41329e+173,4.27659e+173
200,146,1.43942e+173,-4.31494e+173
200,147,-1.43889e+173,4.27304e+173
200,148,1.41149e+173,-4.151e+173
200,149,-1.3575e+173,3.95025e+173
200,150,1.2776e+173,-3.67343e+173
200,151,-1.17287e+173,3.32427e+173
200,152,1.04473e+173,-2.9075e+173
200,153,-8.94901e+172,2.42866e+173
200,154,7.25374e+172,-1.89406e+173
200,155,-5.38351e+172,1.31056e+173
200,156,3.36225e+172,-6.85575e+172
200,157,-1.2153e+172,2.68593e+171
200,158,-1.03087e+172,6.57536e+172
200,159,3.34906e+172,-1.3594e+173
200,160,-5.71171e+172,2.07049e+173
200,161,8.09133e+172,-2.78263e+173
200,162,-1.0461e+173,3.48789e+173
200,163,1.27947e+173,-4.17874e+173
200,164,-1.50681e+173,4.84817e+173
200,165,1.72589e+173,-5.48991e+173
200,166,-1.93475e+173,6.09857e+173
200,167,2.13175e+173,-6.6698e+173
200,168,-2.31563e+173,7.20039e+173
200,169,2.48552e+173,-7.68842e+173
200,170,-2.641e+173,8.13331e+173
200,171,2.7821e+173,-8.53577e+173
200,172,-2.90927e+173,8.89783e+173
200,173,3.0234e+173,-9.22267e+173
200,174,-3.12574e+173,9.51452e+173
200,175,3.21786e+173,-9.77838e+173
200,176,-3.30153e+173,1.00198e+174
200,177,3.37868e+173,-1.02446e+174
200,178,-3.45125e+173,1.04584e+174
200,179,3.52111e+173,-1.06665e+174
200,180,-3.58993e+173,1.08737e+174
200,181,3.65912e+173,-1.10834e+174
200,182,-3.72969e+173,1.12981e+174
200,183,3.80222e+173,-1.15187e+174
200,184,-3.87679e+173,1.17447e+174
200,185,3.95296e+173,-1.19741e+174
200,186,-4.02979e+173,1.22033e+174
200,187,4.10584e+173,-1.24273e+174
200,188,-4.17924e+173,1.26399e+174
200,189,4.24774e+173,-1.28341e+174
200,190,-4.30887e+173,1.30022e+174
200,191,4.35998e+173,-1.31362e+174
200,192,-4.39838e+173,1.32283e+174
200,193,4.42149e+173,-1.32709e+174
200,194,-4.42693e+173,1.32574e+174
200,195,4.41265e+173,-1.31824e+174
200,196,-4.37702e+173,1.30417e+174
200,197,4.3189e+173,-1.28327e+174
200,198,-4.23771e+173,1.25547e+174
200,199,4.13349e+173,-1.22084e+174
210,0,-1.3748e+183,4.04919e+183
210,1,1.32507e+183,-3.89065e+183
210,2,-1.26906e+183,3.71432e+183
210,3,1.20748e+183,-3.52252e+183
210,4,-1.14114e+183,3.31786e+183
210,5,1.07098e+183,-3.10323e+183
210,6,-9.97989e+182,2.88169e+183
210,7,9.23214e+182,-2.65634e+183
210,8,-8.47691e+182,2.43026e+183
210,9,7.72434e+182,-2.20642e+183
210,10,-6.98405e+182,1.98757e+183
210,11,6.26486e+182,-1.77622e+183
210,12,-5.5746e+182,1.57454e+183
210,13,4.91993e+182,-1.38433e+183
210,14,-4.30625e+182,1.20702e+183
210,15,3.73764e+182,-1.04363e+183
210,16,-3.21683e+182,8.94772e+182
210,17,2.74521e+182,-7.6069e+182
210,18,-2.32297e+182,6.41262e+182
210,19,1.94913e+182,-5.36043e+182
210,20,-1.62167e+182,4.44299e+182
210,21,1.33771e+182,-3.65054e+182
210,22,-1.09362e+182,2.97134e+182
210,23,8.85184e+181,-2.39209e+182
210,24,-7.07754e+181,1.8984e+182
210,25,5.56376e+181,-1.47518e+182
210,26,-4.25933e+181,1.10702e+182
210,27,3.11258e+181,-7.78509e+181
210,28,-2.07241e+181,4.7455e+181
210,29,1.08923e+181,-1.80627e+181
210,30,-1.1579e+180,-1.16966e+181
210,31,-8.92075e+180,4.30914e+181
210,32,1.9748e+181,-7.72687e+181
210,33,-3.16845e+181,1.15236e+182
210,34,4.50416e+181,-1.57844e+182
210,35,-6.00758e+181,2.05772e+182
210,36,7.69831e+181,-2.59509e+182
210,37,-9.58944e+181,3.19342e+182
210,38,1.1687e+182,-3.85342e+182
210,39,-1.39898e+182,4.57353e+182
210,40,1.64886e+182,-5.34983e+182
210,41,-1.91664e+182,6.17602e+182
210,42,2.19983e+182,-7.0434e+182
210,43,-2.49512e+182,7.94094e+182
210,44,2.79847e+182,-8.85544e+182
210,45,-3.10511e+182,9.77163e+182
210,46,3.40963e+182,-1.06725e+183
210,47,-3.70609e+182,1.15397e+183
210,48,3.98812e+182,-1.23535e+183
210,49,-4.24906e+182,1.30938e+183
210,50,4.4821e+182,-1.37403e+183
210,51,-4.68046e+182,1.42728e+183
210,52,4.83752e+182,-1.46721e+183
210,53,-4.94704e+182,1.49202e+183
210,54,5.0033e+182,-1.50012e+183
210,55,-5.00126e+182,1.4901e+183
210,56,4.93675e+182,-1.46087e+183
210,57,-4.80657e+182,1.41164e+183
210,58,4.60862e+182,-1.34195e+183
210,59,-4.34204e+182,1.25175e+183
210,60,4.00723e+182,-1.14137e+183
210,61,-3.60597e+182,1.01153e+183
210,62,3.14142e+182,-8.63404e+182
210,63,-2.61812e+182,6.98552e+182
210,64,2.04199e+182,-5.18945e+182
210,65,-1.42025e+182,3.26932e+182
210,66,7.61342e+181,-1.25212e+182
210,67,-7.48168e+180,-8.32102e+181
210,68,-6.28822e+181,2.95069e+182
210,69,1.3383e+182,-5.06902e+182
210,70,-2.04179e+182,7.15114e+182
210,71,2.72715e+182,-9.16058e+182
210,72,-3.38218e+182,1.10611e+183
210,73,3.99493e+182,-1.28178e+183
210,74,-4.55399e+182,1.43977e+183
210,75,5.04878e+182,-1.57707e+183
210,76,-5.4699e+182,1.69109e+183
210,77,5.80937e+182,-1.77969e+183
210,78,-6.06089e+182,1.84127e+183
