# x		T		Y		Yeq		geff		heff		rho		s		H
# ======================================================================================================
0.545402	1.83351	1.72104e-09	0.00266966	81.4573	80.818	302.859	218.512	4.18648e-18
0.562807	1.77681	1.73255e-09	0.00266654	81.23	80.5769	266.352	198.266	3.92605e-18
0.580768	1.72186	1.74366e-09	0.00266338	80.9846	80.3188	234.191	179.857	3.6814e-18
0.599302	1.66861	1.75437e-09	0.00265945	80.7409	80.0638	205.916	163.161	3.45202e-18
0.618427	1.61701	1.76471e-09	0.00265525	80.4805	79.7967	181.016	147.992	3.23658e-18
0.638163	1.567	1.77467e-09	0.00265019	80.2223	79.5339	159.129	134.238	3.03461e-18
0.658528	1.51854	1.78427e-09	0.00264433	79.9615	79.2722	139.882	121.763	2.84518e-18
0.679543	1.47158	1.79352e-09	0.00263786	79.6932	79.0054	122.951	110.439	2.66743e-18
0.701229	1.42607	1.80242e-09	0.00263066	79.4193	78.7355	108.06	100.163	2.50069e-18
0.723607	1.38197	1.81098e-09	0.00262287	79.1158	78.4571	94.9358	90.8324	2.34392e-18
0.746699	1.33923	1.81921e-09	0.00261413	78.8053	78.1803	83.3971	82.3715	2.19687e-18
0.770529	1.29781	1.82711e-09	0.00260481	78.8428	77.8922	73.5844	74.687	2.06358e-18
0.795118	1.25767	1.83467e-09	0.0025944	78.9252	77.6074	64.9632	67.7213	1.93893e-18
0.820492	1.21878	1.84192e-09	0.00258527	78.8123	77.2535	57.2103	61.3496	1.81956e-18
0.846676	1.18109	1.84887e-09	0.00257483	78.6325	76.9066	50.3397	55.5813	1.7068e-18
0.873696	1.14456	1.85553e-09	0.00256344	78.1796	76.5546	44.1398	50.3509	1.59825e-18
0.901578	1.10917	1.86192e-09	0.00255078	77.7313	76.2061	38.7045	45.6139	1.49661e-18
0.93035	1.07486	1.86803e-09	0.00253696	77.2808	75.8559	33.9364	41.3208	1.4014e-18
0.960039	1.04162	1.87387e-09	0.00252188	76.8304	75.5059	29.7547	37.431	1.31222e-18
0.990677	1.00941	1.87945e-09	0.00250545	76.3822	75.1576	26.0881	33.9074	1.22871e-18
1.02229	0.978194	1.88478e-09	0.00248779	75.9298	74.806	22.8713	30.7135	1.15047e-18
1.05492	0.947943	1.88986e-09	0.00246858	75.4839	74.4595	20.0522	27.8217	1.07723e-18
1.08858	0.918627	1.8947e-09	0.00244817	75.0296	74.1065	17.578	25.1995	1.00858e-18
1.12332	0.890218	1.8993e-09	0.00242605	74.5851	73.761	15.4105	22.8262	9.44357e-19
1.15917	0.862688	1.90367e-09	0.00240271	74.1299	73.4072	13.5078	20.6736	8.8414e-19
1.19616	0.836008	1.90781e-09	0.00237762	73.7492	73.0602	11.8516	18.7254	8.28166e-19
1.23433	0.810154	1.91172e-09	0.00235113	73.6122	72.7082	10.4328	16.9591	7.77012e-19
1.27372	0.7851	1.91541e-09	0.00232359	73.4535	72.3394	9.18101	15.3556	7.28909e-19
1.31437	0.76082	1.91889e-09	0.00229555	73.2567	71.9358	8.07521	13.8966	6.83604e-19
1.35632	0.737291	1.92217e-09	0.00226585	72.905	71.5323	7.08748	12.5758	6.40433e-19
1.3996	0.71449	1.92525e-09	0.00223441	72.4289	71.1309	6.20976	11.3806	5.99467e-19
1.44426	0.692394	1.92815e-09	0.0022014	71.9476	70.7256	5.44011	10.298	5.61089e-19
1.49035	0.670981	1.93086e-09	0.00216652	71.4732	70.3263	4.7661	9.31892	5.25182e-19
1.53792	0.650231	1.9334e-09	0.00213017	70.9891	69.9193	4.17484	8.43172	4.91528e-19
1.58699	0.630122	1.93577e-09	0.00209187	70.5154	69.521	3.6573	7.62969	4.60054e-19
1.63764	0.610635	1.93798e-09	0.00205219	70.0298	69.1133	3.20323	6.90277	4.30548e-19
1.6899	0.591751	1.94004e-09	0.00201061	69.5533	68.7133	2.80576	6.24559	4.02952e-19
1.74383	0.57345	1.94194e-09	0.00196758	69.0695	68.3076	2.45724	5.65033	3.77096e-19
1.79948	0.555716	1.9437e-09	0.00192284	68.5901	67.9058	2.15205	5.11191	3.52902e-19
1.85691	0.53853	1.94532e-09	0.00187661	68.1083	67.5023	1.8846	4.62451	3.30246e-19
1.91617	0.521876	1.94682e-09	0.00182889	67.6712	67.0988	1.65139	4.18343	3.09139e-19
1.97731	0.505736	1.94818e-09	0.00177968	67.2721	66.6974	1.44781	3.78441	2.89457e-19
2.04042	0.490096	1.94943e-09	0.00172958	66.857	66.2789	1.26897	3.42244	2.7099e-19
2.10553	0.47494	1.95057e-09	0.00167816	66.4434	65.8615	1.1122	3.09502	2.537e-19
