Paso;z;Ex;Hy
6;42.4242;0.091014;0.091014
6;44.4444;0.0841478;0.0841478
6;46.4646;0.0759276;0.0759276
6;48.4848;0.0664858;0.0664858
6;50.5051;0.0559741;0.0559741
6;52.5253;0.0445618;0.0445618
6;54.5455;0.0324325;0.0324325
6;56.5657;0.0197814;0.0197814
6;58.5859;0.00681192;0.00681192
6;60.6061;-0.00626714;-0.00626714
6;62.6263;-0.0192454;-0.0192454
6;64.6465;-0.0319139;-0.0319139
6;66.6667;-0.0440689;-0.0440689
6;68.6869;-0.0555149;-0.0555149
6;70.7071;-0.0660676;-0.0660676
6;72.7273;-0.0755573;-0.0755573
6;74.7475;-0.0838312;-0.0838312
6;76.7677;-0.0907562;-0.0907562
6;78.7879;-0.0962209;-0.0962209
6;80.8081;-0.100137;-0.100137
6;82.8283;-0.102443;-0.102443
6;84.8485;-0.1031;-0.1031
6;86.8687;-0.102098;-0.102098
6;88.8889;-0.0994528;-0.0994528
6;90.9091;-0.0952078;-0.0952078
6;92.9293;-0.0894308;-0.0894308
6;94.9495;-0.0822149;-0.0822149
6;96.9697;-0.0736761;-0.0736761
6;98.9899;-0.0639518;-0.0639518
6;101.01;-0.0531985;-0.0531985
6;103.03;-0.0415893;-0.0415893
6;105.051;-0.0293108;-0.0293108
6;107.071;-0.0165608;-0.0165608
6;109.091;-0.00354422;-0.00354422
6;111.111;0.00952935;0.00952935
6;113.131;0.0224496;0.0224496
6;115.152;0.0350086;0.0350086
6;117.172;0.0470043;0.0470043
6;119.192;0.0582437;0.0582437
6;121.212;0.068546;0.068546
6;123.232;0.0777453;0.0777453
6;125.253;0.0856936;0.0856936
6;127.273;0.0922631;0.0922631
6;129.293;0.0973481;0.0973481
6;131.313;0.100867;0.100867
6;133.333;0.102762;0.102762
6;135.354;0.103004;0.103004
6;137.374;0.101589;0.101589
6;139.394;0.0985393;0.0985393
6;141.414;0.0939039;0.0939039
6;143.434;0.0877576;0.0877576
6;145.455;0.0801992;0.0801992
6;147.475;0.0713504;0.0713504
6;149.495;0.0613535;0.0613535
6;151.515;0.0503694;0.0503694
6;153.535;0.0385748;0.0385748
6;155.556;0.0261596;0.0261596
6;157.576;0.0133235;0.0133235
6;159.596;0.000272941;0.000272941
6;161.616;-0.012782;-0.012782
6;163.636;-0.0256312;-0.0256312
6;165.657;-0.0380681;-0.0380681
6;167.677;-0.0498924;-0.0498924
6;169.697;-0.0609139;-0.0609139
6;171.717;-0.0709553;-0.0709553
6;173.737;-0.079855;-0.079855
6;175.758;-0.0874698;-0.0874698
6;177.778;-0.0936772;-0.0936772
6;179.798;-0.0983772;-0.0983772
6;181.818;-0.101494;-0.101494
6;183.838;-0.102978;-0.102978
6;185.859;-0.102806;-0.102806
6;187.879;-0.100978;-0.100978
6;189.899;-0.0976303;-0.0976303
6;191.919;-0.09095;-0.09095
6;193.939;-0.0954005;-0.0954005
6;195.96;-0.0489059;-0.0489059
6;197.98;-0.119586;-0.119586
6;200;0;0
7;0;0;0
7;2.0202;0.00567371;0.00567371
7;4.0404;0.000363778;0.000363778
7;6.06061;-0.0127005;-0.0127005
7;8.08081;-0.0151891;-0.0151891
7;10.101;-0.00671326;-0.00671326
7;12.1212;0.00574783;0.00574783
7;14.1414;0.0187601;0.0187601
7;16.1616;0.0315119;0.0315119
7;18.1818;0.0437568;0.0437568
7;20.202;0.0552975;0.0552975
7;22.2222;0.0659485;0.0659485
7;24.2424;0.0755384;0.0755384
7;26.2626;0.0839128;0.0839128
7;28.2828;0.0909371;0.0909371
7;30.303;0.0964981;0.0964981
7;32.3232;0.100506;0.100506
7;34.3434;0.102898;0.102898
7;36.3636;0.103633;0.103633
7;38.3838;0.102701;0.102701
7;40.404;0.100117;0.100117
7;42.4242;0.0959212;0.0959212
7;44.4444;0.0901823;0.0901823
7;46.4646;0.0829925;0.0829925
7;48.4848;0.0744672;0.0744672
7;50.5051;0.0647437;0.0647437
7;52.5253;0.0539785;0.0539785
7;54.5455;0.0423447;0.0423447
7;56.5657;0.0300296;0.0300296
7;58.5859;0.0172313;0.0172313
7;60.6061;0.00415577;0.00415577
7;62.6263;-0.00898665;-0.00898665
