Paso;z;Ex;Hy
1;193.939;-0.0442177;-0.0442177
1;195.96;-0.0324669;-0.0324669
1;197.98;-0.0201937;-0.0201937
1;200;0;0
2;0;0;0
2;2.0202;-0.000204004;-0.000204004
2;4.0404;0.0102657;0.0102657
2;6.06061;0.0228489;0.0228489
2;8.08081;0.0350644;0.0350644
2;10.101;0.0467158;0.0467158
2;12.1212;0.0576155;0.0576155
2;14.1414;0.0675881;0.0675881
2;16.1616;0.0764732;0.0764732
2;18.1818;0.0841278;0.0841278
2;20.202;0.0904288;0.0904288
2;22.2222;0.0952747;0.0952747
2;24.2424;0.0985876;0.0985876
2;26.2626;0.100314;0.100314
2;28.2828;0.100427;0.100427
2;30.303;0.0989234;0.0989234
2;32.3232;0.0958283;0.0958283
2;34.3434;0.0911913;0.0911913
2;36.3636;0.085087;0.085087
2;38.3838;0.0776136;0.0776136
2;40.404;0.0688914;0.0688914
2;42.4242;0.0590607;0.0590607
2;44.4444;0.0482797;0.0482797
2;46.4646;0.0367218;0.0367218
2;48.4848;0.0245731;0.0245731
2;50.5051;0.012029;0.012029
2;52.5253;-0.000708707;-0.000708707
2;54.5455;-0.013435;-0.013435
2;56.5657;-0.0259451;-0.0259451
2;58.5859;-0.0380377;-0.0380377
2;60.6061;-0.0495183;-0.0495183
2;62.6263;-0.0602021;-0.0602021
2;64.6465;-0.0699172;-0.0699172
2;66.6667;-0.0785074;-0.0785074
2;68.6869;-0.0858343;-0.0858343
2;70.7071;-0.0917801;-0.0917801
2;72.7273;-0.0962492;-0.0962492
2;74.7475;-0.0991695;-0.0991695
2;76.7677;-0.100494;-0.100494
2;78.7879;-0.100202;-0.100202
2;80.8081;-0.0982973;-0.0982973
2;82.8283;-0.0948111;-0.0948111
2;84.8485;-0.0897993;-0.0897993
2;86.8687;-0.0833427;-0.0833427
2;88.8889;-0.075545;-0.075545
2;90.9091;-0.0665317;-0.0665317
2;92.9293;-0.056448;-0.056448
2;94.9495;-0.0454559;-0.0454559
2;96.9697;-0.0337325;-0.0337325
2;98.9899;-0.0214663;-0.0214663
2;101.01;-0.00885471;-0.00885471
2;103.03;0.00389937;0.00389937
2;105.051;0.0165907;0.0165907
2;107.071;0.0290151;0.0290151
2;109.091;0.0409726;0.0409726
2;111.111;0.0522709;0.0522709
2;113.131;0.0627281;0.0627281
2;115.152;0.0721759;0.0721759
2;117.172;0.0804625;0.0804625
2;119.192;0.0874544;0.0874544
2;121.212;0.0930391;0.0930391
2;123.232;0.0971267;0.0971267
2;125.253;0.0996516;0.0996516
2;127.273;0.100573;0.100573
2;129.293;0.0998762;0.0998762
2;131.313;0.0975723;0.0975723
2;133.333;0.0936985;0.0936985
2;135.354;0.088317;0.088317
2;137.374;0.0815144;0.0815144
2;139.394;0.0734003;0.0734003
2;141.414;0.0641051;0.0641051
2;143.434;0.0537784;0.0537784
2;145.455;0.0425865;0.0425865
2;147.475;0.0307093;0.0307093
2;149.495;0.0183379;0.0183379
2;151.515;0.00567154;0.00567154
2;153.535;-0.0070861;-0.0070861
2;155.556;-0.0197297;-0.0197297
2;157.576;-0.0320559;-0.0320559
2;159.596;-0.0438663;-0.0438663
2;161.616;-0.0549708;-0.0549708
2;163.636;-0.0651909;-0.0651909
2;165.657;-0.074362;-0.074362
2;167.677;-0.0823366;-0.0823366
2;169.697;-0.0889864;-0.0889864
2;171.717;-0.0942043;-0.0942043
2;173.737;-0.0979065;-0.0979065
2;175.758;-0.100033;-0.100033
2;177.778;-0.100551;-0.100551
2;179.798;-0.0994499;-0.0994499
2;181.818;-0.096749;-0.096749
2;183.838;-0.0924914;-0.0924914
2;185.859;-0.0867457;-0.0867457
2;187.879;-0.0796041;-0.0796041
2;189.899;-0.0711817;-0.0711817
2;191.919;-0.0616139;-0.0616139
2;193.939;-0.0510547;-0.0510547
2;195.96;-0.0396741;-0.0396741
2;197.98;-0.0299338;-0.0299338
2;200;0;0
3;0;0;0
3;2.0202;-0.00328372;-0.00328372
3;4.0404;0.00334983;0.00334983
3;6.06061;0.0154093;0.0154093
3;8.08081;0.0279044;0.0279044
3;10.101;0.0399505;0.0399505
3;12.1212;0.0513538;0.0513538
3;14.1414;0.0619308;0.0619308
3;16.1616;0.0715113;0.0715113
3;18.1818;0.0799411;0.0799411
3;20.202;0.0870847;0.0870847
3;22.2222;0.0928271;0.0928271
3;24.2424;0.0970758;0.0970758
3;26.2626;0.0997625;0.0997625
3;28.2828;0.100844;0.100844
3;30.303;0.100303;0.100303
3;32.3232;0.0981479;0.0981479
3;34.3434;0.0944137;0.0944137
3;36.3636;0.0891603;0.0891603
3;38.3838;0.0824723;0.0824723
3;40.404;0.0744573;0.0744573
3;42.4242;0.0652442;0.0652442
3;44.4444;0.0549813;0.0549813
3;46.4646;0.0438338;0.0438338
3;48.4848;0.0319809;0.0319809
3;50.5051;0.0196135;0.0196135
3;52.5253;0.00693047;0.00693047
3;54.5455;-0.00586406;-0.00586406
3;56.5657;-0.0185642;-0.0185642
3;58.5859;-0.0309657;-0.0309657
3;60.6061;-0.0428689;-0.0428689
3;62.6263;-0.0540824;-0.0540824
3;64.6465;-0.0644256;-0.0644256
3;66.6667;-0.0737322;-0.0737322
3;68.6869;-0.0818525;-0.0818525
3;70.7071;-0.0886557;-0.0886557
3;72.7273;-0.0940323;-0.0940323
3;74.7475;-0.097896;-0.097896
3;76.7677;-0.100185;-0.100185
3;78.7879;-0.100861;-0.100861
3;80.8081;-0.0999146;-0.0999146
3;82.8283;-0.0973605;-0.0973605
3;84.8485;-0.0932399;-0.0932399
3;86.8687;-0.087619;-0.087619
3;88.8889;-0.0805883;-0.0805883
3;90.9091;-0.0722608;-0.0722608
3;92.9293;-0.0627707;-0.0627707
3;94.9495;-0.0522706;-0.0522706
3;96.9697;-0.0409294;-0.0409294
3;98.9899;-0.0289297;-0.0289297
3;101.01;-0.0164644;-0.0164644
3;103.03;-0.00373425;-0.00373425
3;105.051;0.00905599;0.00905599
3;107.071;0.0217005;0.0217005
3;109.091;0.0339959;0.0339959
3;111.111;0.0457442;0.0457442
3;113.131;0.0567565;0.0567565
3;115.152;0.0668556;0.0668556
3;117.172;0.075879;0.075879
3;119.192;0.0836814;0.0836814
3;121.212;0.0901374;0.0901374
3;123.232;0.095143;0.095143
3;125.253;0.0986177;0.0986177
3;127.273;0.100506;0.100506
3;129.293;0.100776;0.100776
3;131.313;0.0994256;0.0994256
3;133.333;0.0964751;0.0964751
3;135.354;0.0919722;0.0919722
3;137.374;0.0859894;0.0859894
3;139.394;0.0786231;0.0786231
3;141.414;0.0699916;0.0699916
3;143.434;0.060234;0.060234
3;145.455;0.0495072;0.0495072
3;147.475;0.0379838;0.0379838
3;149.495;0.0258493;0.0258493
3;151.515;0.0132988;0.0132988
3;153.535;0.000534279;0.000534279
3;155.556;-0.0122388;-0.0122388
3;157.576;-0.0248149;-0.0248149
3;159.596;-0.0369918;-0.0369918
3;161.616;-0.0485735;-0.0485735
3;163.636;-0.0593735;-0.0593735
3;165.657;-0.0692183;-0.0692183
3;167.677;-0.0779493;-0.0779493
3;169.697;-0.0854261;-0.0854261
3;171.717;-0.0915283;-0.0915283
3;173.737;-0.0961578;-0.0961578
3;175.758;-0.0992401;-0.0992401
3;177.778;-0.100726;-0.100726
3;179.798;-0.10059;-0.10059
3;181.818;-0.0988365;-0.0988365
3;183.838;-0.0954925;-0.0954925
3;185.859;-0.0906119;-0.0906119
3;187.879;-0.0842733;-0.0842733
3;189.899;-0.0765787;-0.0765787
3;191.919;-0.067652;-0.067652
3;193.939;-0.0576367;-0.0576367
3;195.96;-0.0460104;-0.0460104
3;197.98;-0.041836;-0.041836
3;200;0;0
4;0;0;0
4;2.0202;-0.00428867;-0.00428867
4;4.0404;-0.00225806;-0.00225806
4;6.06061;0.00804291;0.00804291
4;8.08081;0.020542;0.020542
4;10.101;0.0329157;0.0329157
4;12.1212;0.0447597;0.0447597
4;14.1414;0.0558835;0.0558835
4;16.1616;0.0661082;0.0661082
4;18.1818;0.0752691;0.0752691
4;20.202;0.0832189;0.0832189
4;22.2222;0.0898297;0.0898297
4;24.2424;0.0949951;0.0949951
4;26.2626;0.098632;0.098632
4;28.2828;0.100682;0.100682
4;30.303;0.101112;0.101112
4;32.3232;0.0999147;0.0999147
4;34.3434;0.09711;0.09711
4;36.3636;0.0927427;0.0927427
4;38.3838;0.0868832;0.0868832
4;40.404;0.0796257;0.0796257
4;42.4242;0.071087;0.071087
4;44.4444;0.0614044;0.0614044
4;46.4646;0.0507339;0.0507339
4;48.4848;0.039247;0.039247
4;50.5051;0.0271286;0.0271286
4;52.5253;0.0145737;0.0145737
4;54.5455;0.00178435;0.00178435
4;56.5657;-0.0110337;-0.0110337
4;58.5859;-0.0236743;-0.0236743
4;60.6061;-0.0359339;-0.0359339
4;62.6263;-0.0476154;-0.0476154
4;64.6465;-0.0585307;-0.0585307
4;66.6667;-0.0685042;-0.0685042
4;68.6869;-0.0773754;-0.0773754
4;70.7071;-0.0850017;-0.0850017
4;72.7273;-0.0912602;-0.0912602
4;74.7475;-0.0960504;-0.0960504
4;76.7677;-0.099295;-0.099295
4;78.7879;-0.100942;-0.100942
4;80.8081;-0.100965;-0.100965
4;82.8283;-0.0993629;-0.0993629
4;84.8485;-0.0961623;-0.0961623
4;86.8687;-0.0914145;-0.0914145
4;88.8889;-0.0851957;-0.0851957
4;90.9091;-0.0776061;-0.0776061
4;92.9293;-0.0687678;-0.0687678
4;94.9495;-0.058823;-0.058823
4;96.9697;-0.0479317;-0.0479317
4;98.9899;-0.0362691;-0.0362691
4;101.01;-0.024023;-0.024023
4;103.03;-0.0113904;-0.0113904
4;105.051;0.00142556;0.00142556
4;107.071;0.0142186;0.0142186
4;109.091;0.0267828;0.0267828
4;111.111;0.038916;0.038916
4;113.131;0.0504231;0.0504231
4;115.152;0.0611189;0.0611189
4;117.172;0.0708312;0.0708312
4;119.192;0.0794039;0.0794039
4;121.212;0.0866989;0.0866989
4;123.232;0.0925989;0.0925989
4;125.253;0.0970089;0.0970089
4;127.273;0.099858;0.099858
4;129.293;0.1011;0.1011
4;131.313;0.100716;0.100716
4;133.333;0.0987111;0.0987111
4;135.354;0.0951179;0.0951179
4;137.374;0.0899942;0.0899942
4;139.394;0.0834224;0.0834224
4;141.414;0.0755084;0.0755084
4;143.434;0.0663794;0.0663794
4;145.455;0.0561823;0.0561823
4;147.475;0.0450812;0.0450812
4;149.495;0.0332548;0.0332548
4;151.515;0.0208932;0.0208932
4;153.535;0.00819554;0.00819554
4;155.556;-0.00463403;-0.00463403
4;157.576;-0.017389;-0.017389
4;159.596;-0.0298643;-0.0298643
4;161.616;-0.0418589;-0.0418589
4;163.636;-0.0531801;-0.0531801
4;165.657;-0.0636456;-0.0636456
4;167.677;-0.073087;-0.073087
4;169.697;-0.0813524;-0.0813524
4;171.717;-0.0883088;-0.0883088
4;173.737;-0.0938442;-0.0938442
4;175.758;-0.0978697;-0.0978697
4;177.778;-0.10032;-0.10032
4;179.798;-0.101157;-0.101157
4;181.818;-0.100366;-0.100366
4;183.838;-0.0979599;-0.0979599
4;185.859;-0.0939776;-0.0939776
4;187.879;-0.0884832;-0.0884832
4;189.899;-0.0815651;-0.0815651
4;191.919;-0.0733346;-0.0733346
4;193.939;-0.0641292;-0.0641292
4;195.96;-0.0507506;-0.0507506
4;197.98;-0.0556391;-0.0556391
4;200;0;0
5;0;0;0
5;2.0202;-0.00361125;-0.00361125
5;4.0404;-0.00595754;-0.00595754
5;6.06061;0.00120289;0.00120289
5;8.08081;0.0130802;0.0130802
5;10.101;0.0256504;0.0256504
5;12.1212;0.0378693;0.0378693
5;14.1414;0.049479;0.049479
5;16.1616;0.0602925;0.0602925
5;18.1818;0.0701359;0.0701359
5;20.202;0.0788507;0.0788507
5;22.2222;0.0862969;0.0862969
5;24.2424;0.0923544;0.0923544
5;26.2626;0.096926;0.096926
5;28.2828;0.099938;0.099938
5;30.303;0.101342;0.101342
5;32.3232;0.101115;0.101115
5;34.3434;0.0992616;0.0992616
5;36.3636;0.0958108;0.0958108
5;38.3838;0.0908183;0.0908183
5;40.404;0.0843646;0.0843646
5;42.4242;0.0765534;0.0765534
5;44.4444;0.0675104;0.0675104
5;46.4646;0.0573811;0.0573811
5;48.4848;0.0463286;0.0463286
5;50.5051;0.0345306;0.0345306
5;52.5253;0.022177;0.022177
5;54.5455;0.0094666;0.0094666
5;56.5657;-0.00339615;-0.00339615
5;58.5859;-0.0162043;-0.0162043
5;60.6061;-0.0287516;-0.0287516
5;62.6263;-0.0408364;-0.0408364
5;64.6465;-0.052264;-0.052264
5;66.6667;-0.0628508;-0.0628508
5;68.6869;-0.0724262;-0.0724262
5;70.7071;-0.0808363;-0.0808363
5;72.7273;-0.0879456;-0.0879456
5;74.7475;-0.0936399;-0.0936399
5;76.7677;-0.0978275;-0.0978275
5;78.7879;-0.100441;-0.100441
5;80.8081;-0.101438;-0.101438
5;82.8283;-0.100804;-0.100804
5;84.8485;-0.0985469;-0.0985469
5;86.8687;-0.0947045;-0.0947045
5;88.8889;-0.0893382;-0.0893382
5;90.9091;-0.0825345;-0.0825345
5;92.9293;-0.0744027;-0.0744027
5;94.9495;-0.0650738;-0.0650738
5;96.9697;-0.0546978;-0.0546978
5;98.9899;-0.0434417;-0.0434417
5;101.01;-0.0314867;-0.0314867
5;103.03;-0.019025;-0.019025
5;105.051;-0.00625712;-0.00625712
5;107.071;0.00661139;0.00661139
5;109.091;0.0193735;0.0193735
5;111.111;0.0318239;0.0318239
5;113.131;0.0437623;0.0437623
5;115.152;0.0549965;0.0549965
5;117.172;0.0653457;0.0653457
5;119.192;0.0746436;0.0746436
5;121.212;0.0827404;0.0827404
5;123.232;0.0895059;0.0895059
5;125.253;0.0948311;0.0948311
5;127.273;0.0986306;0.0986306
5;129.293;0.100843;0.100843
5;131.313;0.101433;0.101433
5;133.333;0.100391;0.100391
5;135.354;0.0977329;0.0977329
5;137.374;0.0935028;0.0935028
5;139.394;0.0877681;0.0877681
5;141.414;0.0806213;0.0806213
5;143.434;0.0721772;0.0721772
5;145.455;0.0625717;0.0625717
5;147.475;0.0519595;0.0519595
5;149.495;0.0405112;0.0405112
5;151.515;0.028411;0.028411
5;153.535;0.0158537;0.0158537
5;155.556;0.00304135;0.00304135
5;157.576;-0.00981997;-0.00981997
5;159.596;-0.0225233;-0.0225233
5;161.616;-0.0348642;-0.0348642
5;163.636;-0.0466441;-0.0466441
5;165.657;-0.0576735;-0.0576735
5;167.677;-0.0677749;-0.0677749
5;169.697;-0.0767858;-0.0767858
5;171.717;-0.0845612;-0.0845612
5;173.737;-0.090976;-0.090976
5;175.758;-0.0959269;-0.0959269
5;177.778;-0.0993343;-0.0993343
5;179.798;-0.101143;-0.101143
5;181.818;-0.101325;-0.101325
5;183.838;-0.0998763;-0.0998763
5;185.859;-0.0968206;-0.0968206
5;187.879;-0.092207;-0.092207
5;189.899;-0.0861097;-0.0861097
5;191.919;-0.0785654;-0.0785654
5;193.939;-0.0709044;-0.0709044
5;195.96;-0.0532976;-0.0532976
5;197.98;-0.0708643;-0.0708643
5;200;0;0
6;0;0;0
6;2.0202;-0.00182399;-0.00182399
6;4.0404;-0.00740178;-0.00740178
6;6.06061;-0.00450843;-0.00450843
6;8.08081;0.00574595;0.00574595
6;10.101;0.0182136;0.0182136
6;12.1212;0.0307208;0.0307208
6;14.1414;0.042752;0.042752
6;16.1616;0.0540954;0.0540954
6;18.1818;0.0645684;0.0645684
6;20.202;0.0740024;0.0740024
6;22.2222;0.0822458;0.0822458
6;24.2424;0.0891657;0.0891657
6;26.2626;0.0946509;0.0946509
6;28.2828;0.0986132;0.0986132
6;30.303;0.100989;0.100989
6;32.3232;0.101739;0.101739
6;34.3434;0.100853;0.100853
6;36.3636;0.0983438;0.0983438
6;38.3838;0.0942522;0.0942522
6;40.404;0.0886441;0.0886441
6;42.4242;0.0816096;0.0816096
6;44.4444;0.073262;0.073262
6;46.4646;0.0637357;0.0637357
6;48.4848;0.0531837;0.0531837
6;50.5051;0.0417761;0.0417761
6;52.5253;0.0296962;0.0296962
6;54.5455;0.0171385;0.0171385
6;56.5657;0.0043051;0.0043051
6;58.5859;-0.00859761;-0.00859761
6;60.6061;-0.021362;-0.021362
6;62.6263;-0.0337826;-0.0337826
6;64.6465;-0.0456597;-0.0456597
6;66.6667;-0.0568021;-0.0568021
6;68.6869;-0.0670305;-0.0670305
6;70.7071;-0.0761804;-0.0761804
6;72.7273;-0.0841045;-0.0841045
6;74.7475;-0.0906754;-0.0906754
6;76.7677;-0.0957872;-0.0957872
6;78.7879;-0.0993578;-0.0993578
6;80.8081;-0.10133;-0.10133
6;82.8283;-0.101671;-0.101671
6;84.8485;-0.100377;-0.100377
6;86.8687;-0.0974671;-0.0974671
6;88.8889;-0.0929892;-0.0929892
6;90.9091;-0.0870151;-0.0870151
6;92.9293;-0.0796409;-0.0796409
6;94.9495;-0.0709853;-0.0709853
6;96.9697;-0.0611874;-0.0611874
6;98.9899;-0.0504051;-0.0504051
6;101.01;-0.0388117;-0.0388117
6;103.03;-0.0265938;-0.0265938
6;105.051;-0.013948;-0.013948
6;107.071;-0.0010778;-0.0010778
6;109.091;0.0118098;0.0118098
6;111.111;0.0245073;0.0245073
6;113.131;0.0368105;0.0368105
6;115.152;0.0485214;0.0485214
6;117.172;0.0594516;0.0594516
6;119.192;0.0694252;0.0694252
6;121.212;0.0782817;0.0782817
6;123.232;0.0858786;0.0858786
6;125.253;0.0920937;0.0920937
6;127.273;0.096827;0.096827
6;129.293;0.100002;0.100002
6;131.313;0.101569;0.101569
6;133.333;0.101501;0.101501
6;135.354;0.0997993;0.0997993
6;137.374;0.0964922;0.0964922
6;139.394;0.0916326;0.0916326
6;141.414;0.0852986;0.0852986
6;143.434;0.077592;0.077592
6;145.455;0.068637;0.068637
6;147.475;0.0585776;0.0585776
6;149.495;0.0475757;0.0475757
6;151.515;0.0358082;0.0358082
6;153.535;0.0234646;0.0234646
6;155.556;0.0107435;0.0107435
6;157.576;-0.00215058;-0.00215058
6;159.596;-0.01501;-0.01501
6;161.616;-0.0276279;-0.0276279
6;163.636;-0.0398013;-0.0398013
6;165.657;-0.0513343;-0.0513343
6;167.677;-0.0620412;-0.0620412
6;169.697;-0.0717499;-0.0717499
6;171.717;-0.0803042;-0.0803042
6;173.737;-0.0875662;-0.0875662
6;175.758;-0.0934194;-0.0934194
6;177.778;-0.0977693;-0.0977693
6;179.798;-0.100546;-0.100546
6;181.818;-0.101705;-0.101705
6;183.838;-0.101228;-0.101228
6;185.859;-0.0991214;-0.0991214
6;187.879;-0.0954202;-0.0954202
6;189.899;-0.0902022;-0.0902022
6;191.919;-0.083127;-0.083127
6;193.939;-0.0784847;-0.0784847
6;195.96;-0.0533096;-0.0533096
6;197.98;-0.0868536;-0.0868536
6;200;0;0
7;0;0;0
7;2.0202;0.000396548;0.000396548
7;4.0404;-0.00659645;-0.00659645
7;6.06061;-0.00845275;-0.00845275
7;8.08081;-0.00107067;-0.00107067
7;10.101;0.0107212;0.0107212
7;12.1212;0.0233592;0.0233592
7;14.1414;0.0357396;0.0357396
7;16.1616;0.0475505;0.0475505
7;18.1818;0.0585963;0.0585963
7;20.202;0.0686992;0.0686992
7;22.2222;0.0776968;0.0776968
7;24.2424;0.0854441;0.0854441
7;26.2626;0.0918167;0.0918167
7;28.2828;0.0967119;0.0967119
7;30.303;0.100051;0.100051
7;32.3232;0.10178;0.10178
7;34.3434;0.101872;0.101872
7;36.3636;0.100324;0.100324
7;38.3838;0.0971621;0.0971621
7;40.404;0.0924368;0.0924368
7;42.4242;0.0862242;0.0862242
7;44.4444;0.0786242;0.0786242
7;46.4646;0.0697591;0.0697591
7;48.4848;0.0597716;0.0597716
7;50.5051;0.0488223;0.0488223
7;52.5253;0.0370875;0.0370875
7;54.5455;0.0247559;0.0247559
7;56.5657;0.012026;0.012026
7;58.5859;-0.000897483;-0.000897483
7;60.6061;-0.0138065;-0.0138065
7;62.6263;-0.0264933;-0.0264933
7;64.6465;-0.0387539;-0.0387539
7;66.6667;-0.0503909;-0.0503909
7;68.6869;-0.061217;-0.061217
7;70.7071;-0.0710582;-0.0710582
7;72.7273;-0.079756;-0.079756
7;74.7475;-0.0871706;-0.0871706
