#ijxy
#10	100	0	0.000000	0.000000
0	1	0.000000	0.222222
0	2	0.000000	0.444444
0	3	0.000000	0.666667
0	4	0.000000	0.888889
0	5	0.000000	1.111111
0	6	0.000000	1.333333
0	7	0.000000	1.555556
0	8	0.000000	1.777778
0	9	0.000000	2.000000
1	0	0.222222	0.000000
1	1	0.222222	0.222222
1	2	0.222222	0.444444
1	3	0.222222	0.666667
1	4	0.222222	0.888889
1	5	0.222222	1.111111
1	6	0.222222	1.333333
1	7	0.222222	1.555556
1	8	0.222222	1.777778
1	9	0.222222	2.000000
2	0	0.444444	0.000000
2	1	0.444444	0.222222
2	2	0.444444	0.444444
2	3	0.444444	0.666667
2	4	0.444444	0.888889
2	5	0.444444	1.111111
2	6	0.444444	1.333333
2	7	0.444444	1.555556
2	8	0.444444	1.777778
2	9	0.444444	2.000000
3	0	0.666667	0.000000
3	1	0.666667	0.222222
3	2	0.666667	0.444444
3	3	0.666667	0.666667
3	4	0.666667	0.888889
3	5	0.666667	1.111111
3	6	0.666667	1.333333
3	7	0.666667	1.555556
3	8	0.666667	1.777778
3	9	0.666667	2.000000
4	0	0.888889	0.000000
4	1	0.888889	0.222222
4	2	0.888889	0.444444
4	3	0.888889	0.666667
4	4	0.888889	0.888889
4	5	0.888889	1.111111
4	6	0.888889	1.333333
4	7	0.888889	1.555556
4	8	0.888889	1.777778
4	9	0.888889	2.000000
5	0	1.111111	0.000000
5	1	1.111111	0.222222
5	2	1.111111	0.444444
5	3	1.111111	0.666667
5	4	1.111111	0.888889
5	5	1.111111	1.111111
5	6	1.111111	1.333333
5	7	1.111111	1.555556
5	8	1.111111	1.777778
5	9	1.111111	2.000000
6	0	1.333333	0.000000
6	1	1.333333	0.222222
6	2	1.333333	0.444444
6	3	1.333333	0.666667
6	4	1.333333	0.888889
6	5	1.333333	1.111111
6	6	1.333333	1.333333
6	7	1.333333	1.555556
6	8	1.333333	1.777778
6	9	1.333333	2.000000
7	0	1.555556	0.000000
7	1	1.555556	0.222222
7	2	1.555556	0.444444
7	3	1.555556	0.666667
7	4	1.555556	0.888889
7	5	1.555556	1.111111
7	6	1.555556	1.333333
7	7	1.555556	1.555556
7	8	1.555556	1.777778
7	9	1.555556	2.000000
8	0	1.777778	0.000000
8	1	1.777778	0.222222
8	2	1.777778	0.444444
8	3	1.777778	0.666667
8	4	1.777778	0.888889
8	5	1.777778	1.111111
8	6	1.777778	1.333333
8	7	1.777778	1.555556
8	8	1.777778	1.777778
8	9	1.777778	2.000000
9	0	2.000000	0.000000
9	1	2.000000	0.222222
9	2	2.000000	0.444444
9	3	2.000000	0.666667
9	4	2.000000	0.888889
9	5	2.000000	1.111111
9	6	2.000000	1.333333
9	7	2.000000	1.555556
9	8	2.000000	1.777778
9	9	2.000000	2.000000
