# Tiempo: 0.000000
# k	zE	zH	Ex	Hy
87	87.0000000000	87.5000000000	-0.0315992332	-0.0263335111
88	88.0000000000	88.5000000000	0.0248003281	0.0193104502
89	89.0000000000	89.5000000000	-0.0188349614	-0.0135398374
90	90.0000000000	90.5000000000	0.0128493937	0.0062743480
91	91.0000000000	91.5000000000	-0.0060595181	0.0002582741
92	92.0000000000	92.5000000000	0.0008464915	-0.0056362685
93	93.0000000000	93.5000000000	0.0051593761	0.0128458024
94	94.0000000000	94.5000000000	-0.0114475262	-0.0185777570
95	95.0000000000	95.5000000000	0.0165475515	0.0243544446
96	96.0000000000	96.5000000000	-0.0233601003	-0.0317196375
97	97.0000000000	97.5000000000	0.0296864689	0.0372680755
98	98.0000000000	98.5000000000	-0.0352382693	-0.0434437129
99	99.0000000000	99.5000000000	0.0416567083	0.0498701638
100	100.0000000000	100.5000000000	-0.0465462808	-0.0547824436
101	101.0000000000	101.5000000000	0.0513806540	0.0601852809
102	102.0000000000	102.5000000000	-0.0563124528	-0.0646921626
103	103.0000000000	103.5000000000	0.0607511776	0.0695232268
104	104.0000000000	104.5000000000	-0.0663309271	-0.0748073733
105	105.0000000000	105.5000000000	0.0707253146	0.0785500188
106	106.0000000000	106.5000000000	-0.0748957990	-0.0833665531
107	107.0000000000	107.5000000000	0.0792456899	0.0870337744
108	108.0000000000	108.5000000000	-0.0816394298	-0.0893572962
109	109.0000000000	109.5000000000	0.0850672247	0.0932577322
110	110.0000000000	110.5000000000	-0.0879680302	-0.0950154389
111	111.0000000000	111.5000000000	0.0894416415	0.0968237638
112	112.0000000000	112.5000000000	-0.0924995410	-0.0998973318
113	113.0000000000	113.5000000000	0.0944265069	0.1005377515
114	114.0000000000	114.5000000000	-0.0958964593	-0.1020357891
115	115.0000000000	115.5000000000	0.0975920088	0.1030904505
116	116.0000000000	116.5000000000	-0.0973283969	-0.1023416173
117	117.0000000000	117.5000000000	0.0973074905	0.1026548617
118	118.0000000000	118.5000000000	-0.0969033624	-0.1016042921
119	119.0000000000	119.5000000000	0.0962005627	0.1007013107
120	120.0000000000	120.5000000000	-0.0961053645	-0.0999047588
121	121.0000000000	121.5000000000	0.0948132502	0.0976214697
122	122.0000000000	122.5000000000	-0.0938065278	-0.0964179819
123	123.0000000000	123.5000000000	0.0915391647	0.0932066842
124	124.0000000000	124.5000000000	-0.0882844351	-0.0895595431
125	125.0000000000	125.5000000000	0.0861026044	0.0875736652
126	126.0000000000	126.5000000000	-0.0824227924	-0.0828589170
127	127.0000000000	127.5000000000	0.0790853442	0.0795230518
128	128.0000000000	128.5000000000	-0.0762777806	-0.0762152626
129	129.0000000000	129.5000000000	0.0718185229	0.0709299994
130	130.0000000000	130.5000000000	-0.0686458531	-0.0669506334
131	131.0000000000	131.5000000000	0.0639422347	0.0617728365
132	132.0000000000	132.5000000000	-0.0591278052	-0.0556490419
133	133.0000000000	133.5000000000	0.0540639797	0.0512853824
134	134.0000000000	134.5000000000	-0.0487174882	-0.0452749940
135	135.0000000000	135.5000000000	0.0441254581	0.0414246448
136	136.0000000000	136.5000000000	-0.0398121525	-0.0354051870
137	137.0000000000	137.5000000000	0.0342626702	0.0307046516
138	138.0000000000	138.5000000000	-0.0309178227	-0.0246519576
139	139.0000000000	139.5000000000	0.0235325266	0.0194934164
140	140.0000000000	140.5000000000	-0.0209383685	-0.0137341776
141	141.0000000000	141.5000000000	0.0147683702	0.0106385293
142	142.0000000000	142.5000000000	-0.0116431189	-0.0040257079
143	143.0000000000	143.5000000000	0.0073495017	0.0037772482
144	144.0000000000	144.5000000000	-0.0053508800	0.0033523598
145	145.0000000000	145.5000000000	-0.0007307325	-0.0028635930
146	146.0000000000	146.5000000000	-0.0007764441	0.0089230123
147	147.0000000000	147.5000000000	-0.0061744616	-0.0077802094
148	148.0000000000	148.5000000000	0.0026002389	0.0130310983
149	149.0000000000	149.5000000000	-0.0084183602	-0.0099408339
150	150.0000000000	150.5000000000	0.0034893058	0.0144817602
151	151.0000000000	151.5000000000	-0.0080989777	-0.0086554539
152	152.0000000000	152.5000000000	0.0028894803	0.0141218543
153	153.0000000000	153.5000000000	-0.0068268624	-0.0062061289
154	154.0000000000	154.5000000000	0.0008898751	0.0122372504
155	155.0000000000	155.5000000000	-0.0049433452	-0.0040712457
156	156.0000000000	156.5000000000	-0.0033400181	0.0073410166
157	157.0000000000	157.5000000000	-0.0012426221	-0.0014102548
158	158.0000000000	158.5000000000	-0.0069557527	0.0028610683
159	159.0000000000	159.5000000000	0.0033465240	0.0011042809
160	160.0000000000	160.5000000000	-0.0080274991	0.0015911499
161	161.0000000000	161.5000000000	0.0061101502	0.0024804404
162	162.0000000000	162.5000000000	-0.0076281720	0.0001687991
163	163.0000000000	163.5000000000	0.0069561275	0.0020525549
164	164.0000000000	164.5000000000	-0.0063906846	-0.0009401206
165	165.0000000000	165.5000000000	0.0062922048	0.0003353136
166	166.0000000000	166.5000000000	-0.0047026491	0.0001602379
167	167.0000000000	167.5000000000	0.0034927503	-0.0033848618
168	168.0000000000	168.5000000000	-0.0021779305	0.0016913111
169	169.0000000000	169.5000000000	0.0011882478	-0.0064630967
170	170.0000000000	170.5000000000	0.0011868865	0.0032973402
171	171.0000000000	171.5000000000	0.0012532574	-0.0056825962
172	172.0000000000	172.5000000000	0.0026885615	0.0042220359
173	173.0000000000	173.5000000000	0.0010985426	-0.0044589164
174	174.0000000000	174.5000000000	0.0025912320	0.0032512419
175	175.0000000000	175.5000000000	0.0004458715	-0.0034268993
176	176.0000000000	176.5000000000	0.0010730461	-0.0004492798
177	177.0000000000	177.5000000000	0.0021829644	-0.0018292237
178	178.0000000000	178.5000000000	-0.0010739786	-0.0036593044
179	179.0000000000	179.5000000000	0.0041031013	-0.0013765732
180	180.0000000000	180.5000000000	-0.0012215018	-0.0045782157
181	181.0000000000	181.5000000000	0.0044135822	-0.0018396208
182	182.0000000000	182.5000000000	0.0014153593	-0.0041063882
183	183.0000000000	183.5000000000	0.0048932323	-0.0019371199
184	184.0000000000	184.5000000000	0.0046188169	-0.0025493793
185	185.0000000000	185.5000000000	0.0034125078	-0.0021013419
186	186.0000000000	186.5000000000	0.0056120862	-0.0020454916
187	187.0000000000	187.5000000000	0.0000051039	-0.0036002577
188	188.0000000000	188.5000000000	0.0058627173	-0.0029311897
189	189.0000000000	189.5000000000	-0.0012611966	-0.0037146895
190	190.0000000000	190.5000000000	0.0048780551	-0.0045243269
191	191.0000000000	191.5000000000	0.0001523817	-0.0019907343
192	192.0000000000	192.5000000000	0.0030720812	-0.0060195323
193	193.0000000000	193.5000000000	0.0017712731	-0.0006209777
194	194.0000000000	194.5000000000	0.0040465813	-0.0059606662
195	195.0000000000	195.5000000000	0.0028795145	0.0009115992
196	196.0000000000	196.5000000000	0.0058218076	-0.0054458294
197	197.0000000000	197.5000000000	0.0031032498	0.0014728586
198	198.0000000000	198.5000000000	0.0065360209	-0.0048333840
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 330.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	0.1465680625	0.1514256757
2	2.0000000000	2.5000000000	-0.0151712924	-0.0144239443
3	3.0000000000	3.5000000000	0.1449820685	0.1487468048
4	4.0000000000	4.5000000000	-0.0308776866	-0.0297632744
5	5.0000000000	5.5000000000	0.1409192510	0.1444854381
6	6.0000000000	6.5000000000	-0.0495354030	-0.0475680639
7	7.0000000000	7.5000000000	0.1335746824	0.1372159592
8	8.0000000000	8.5000000000	-0.0675435284	-0.0651336576
9	9.0000000000	9.5000000000	0.1244616482	0.1274584942
10	10.0000000000	10.5000000000	-0.0821313882	-0.0791385018
11	11.0000000000	11.5000000000	0.1123016024	0.1159213186
12	12.0000000000	12.5000000000	-0.0932921903	-0.0902552520
13	13.0000000000	13.5000000000	0.0993510264	0.1032400774
14	14.0000000000	14.5000000000	-0.1027858717	-0.0998594011
15	15.0000000000	15.5000000000	0.0868963696	0.0892744430
16	16.0000000000	16.5000000000	-0.1115276680	-0.1081987718
17	17.0000000000	17.5000000000	0.0727870628	0.0743363469
18	18.0000000000	18.5000000000	-0.1204605182	-0.1165116146
19	19.0000000000	19.5000000000	0.0567141386	0.0579975083
20	20.0000000000	20.5000000000	-0.1300024533	-0.1244088066
21	21.0000000000	21.5000000000	0.0373338107	0.0378552194
22	22.0000000000	22.5000000000	-0.1354675047	-0.1293423769
23	23.0000000000	23.5000000000	0.0166083089	0.0169409087
24	24.0000000000	24.5000000000	-0.1369721261	-0.1314426375
25	25.0000000000	25.5000000000	-0.0035305072	-0.0027440323
26	26.0000000000	26.5000000000	-0.1360930536	-0.1322330885
27	27.0000000000	27.5000000000	-0.0210548791	-0.0210793962
28	28.0000000000	28.5000000000	-0.1323783261	-0.1300658429
29	29.0000000000	29.5000000000	-0.0356640814	-0.0368951899
30	30.0000000000	30.5000000000	-0.1269949575	-0.1239852236
31	31.0000000000	31.5000000000	-0.0510948377	-0.0523215886
32	32.0000000000	32.5000000000	-0.1201224764	-0.1161493811
33	33.0000000000	33.5000000000	-0.0673525401	-0.0693544561
34	34.0000000000	34.5000000000	-0.1119212791	-0.1065448370
35	35.0000000000	35.5000000000	-0.0847517634	-0.0877824033
36	36.0000000000	36.5000000000	-0.1028431126	-0.0973246356
37	37.0000000000	37.5000000000	-0.1007983755	-0.1041915256
38	38.0000000000	38.5000000000	-0.0937478976	-0.0894124961
39	39.0000000000	39.5000000000	-0.1149126807	-0.1186207816
40	40.0000000000	40.5000000000	-0.0839018984	-0.0802444766
41	41.0000000000	41.5000000000	-0.1281279657	-0.1319277998
42	42.0000000000	42.5000000000	-0.0707004527	-0.0680668142
43	43.0000000000	43.5000000000	-0.1379095042	-0.1413319884
44	44.0000000000	44.5000000000	-0.0536444893	-0.0522101458
45	45.0000000000	45.5000000000	-0.1446764175	-0.1477830369
46	46.0000000000	46.5000000000	-0.0342460066	-0.0353278956
47	47.0000000000	47.5000000000	-0.1470649291	-0.1501333123
48	48.0000000000	48.5000000000	-0.0146492083	-0.0172965997
49	49.0000000000	49.5000000000	-0.1444545957	-0.1480689396
50	50.0000000000	50.5000000000	0.0050507671	0.0024898305
51	51.0000000000	51.5000000000	-0.1402474413	-0.1441540973
52	52.0000000000	52.5000000000	0.0249311030	0.0228166366
53	53.0000000000	53.5000000000	-0.1362782148	-0.1398767038
54	54.0000000000	54.5000000000	0.0433000617	0.0423745089
55	55.0000000000	55.5000000000	-0.1312848983	-0.1353919995
56	56.0000000000	56.5000000000	0.0584930821	0.0580164458
57	57.0000000000	57.5000000000	-0.1245202893	-0.1297328030
58	58.0000000000	58.5000000000	0.0709766760	0.0710595431
59	59.0000000000	59.5000000000	-0.1180703096	-0.1231190075
60	60.0000000000	60.5000000000	0.0791465183	0.0808331532
61	61.0000000000	61.5000000000	-0.1131227943	-0.1178808326
62	62.0000000000	62.5000000000	0.0845665940	0.0876521498
63	63.0000000000	63.5000000000	-0.1084796760	-0.1136796514
64	64.0000000000	64.5000000000	0.0889749890	0.0923525031
65	65.0000000000	65.5000000000	-0.1028675770	-0.1078532745
66	66.0000000000	66.5000000000	0.0891860178	0.0923220776
67	67.0000000000	67.5000000000	-0.0966186555	-0.1008515459
68	68.0000000000	68.5000000000	0.0862984642	0.0890321511
69	69.0000000000	69.5000000000	-0.0897719988	-0.0938880080
70	70.0000000000	70.5000000000	0.0818467101	0.0853538467
71	71.0000000000	71.5000000000	-0.0831524858	-0.0866304749
72	72.0000000000	72.5000000000	0.0767309108	0.0800055028
73	73.0000000000	73.5000000000	-0.0755714409	-0.0780345967
74	74.0000000000	74.5000000000	0.0701149731	0.0716998613
75	75.0000000000	75.5000000000	-0.0662457270	-0.0680827340
76	76.0000000000	76.5000000000	0.0604982598	0.0614856674
77	77.0000000000	77.5000000000	-0.0564309868	-0.0574540916
78	78.0000000000	78.5000000000	0.0499825661	0.0505677831
79	79.0000000000	79.5000000000	-0.0453389532	-0.0458553185
80	80.0000000000	80.5000000000	0.0404381398	0.0406857184
81	81.0000000000	81.5000000000	-0.0351499178	-0.0343115009
82	82.0000000000	82.5000000000	0.0295581441	0.0284049638
83	83.0000000000	83.5000000000	-0.0238761947	-0.0219192202
84	84.0000000000	84.5000000000	0.0169416416	0.0143695920
85	85.0000000000	85.5000000000	-0.0106401130	-0.0086378746
86	86.0000000000	86.5000000000	0.0045684528	0.0019020729
87	87.0000000000	87.5000000000	0.0015426638	0.0043613167
88	88.0000000000	88.5000000000	-0.0071408127	-0.0102336331
89	89.0000000000	89.5000000000	0.0128070836	0.0172484444
90	90.0000000000	90.5000000000	-0.0186081792	-0.0229744849
91	91.0000000000	91.5000000000	0.0246291507	0.0293341008
92	92.0000000000	92.5000000000	-0.0309826374	-0.0362457070
93	93.0000000000	93.5000000000	0.0366979560	0.0416461823
94	94.0000000000	94.5000000000	-0.0427349118	-0.0482957217
95	95.0000000000	95.5000000000	0.0483030762	0.0538715338
96	96.0000000000	96.5000000000	-0.0526415295	-0.0582893494
97	97.0000000000	97.5000000000	0.0577493553	0.0641380661
98	98.0000000000	98.5000000000	-0.0621345671	-0.0683767371
99	99.0000000000	99.5000000000	0.0660444378	0.0730717572
100	100.0000000000	100.5000000000	-0.0714926599	-0.0787376151
101	101.0000000000	101.5000000000	0.0758535771	0.0821825348
102	102.0000000000	102.5000000000	-0.0793728623	-0.0861488804
103	103.0000000000	103.5000000000	0.0829698277	0.0895676451
104	104.0000000000	104.5000000000	-0.0853322377	-0.0918864711
105	105.0000000000	105.5000000000	0.0877615438	0.0952276748
106	106.0000000000	106.5000000000	-0.0900135213	-0.0970851857
107	107.0000000000	107.5000000000	0.0920385374	0.0991183550
108	108.0000000000	108.5000000000	-0.0942370123	-0.1013059175
109	109.0000000000	109.5000000000	0.0954466318	0.1017346207
110	110.0000000000	110.5000000000	-0.0968704733	-0.1033793173
111	111.0000000000	111.5000000000	0.0973772686	0.1036128951
112	112.0000000000	112.5000000000	-0.0965978197	-0.1024703534
113	113.0000000000	113.5000000000	0.0966498320	0.1027810314
114	114.0000000000	114.5000000000	-0.0954970773	-0.1012292821
115	115.0000000000	115.5000000000	0.0942343554	0.1002105935
116	116.0000000000	116.5000000000	-0.0939966256	-0.0997258436
117	117.0000000000	117.5000000000	0.0921430482	0.0968008476
118	118.0000000000	118.5000000000	-0.0902979435	-0.0947245389
119	119.0000000000	119.5000000000	0.0879146346	0.0917340930
120	120.0000000000	120.5000000000	-0.0843111000	-0.0876045426
121	121.0000000000	121.5000000000	0.0810001985	0.0850373171
122	122.0000000000	122.5000000000	-0.0774765758	-0.0810460767
123	123.0000000000	123.5000000000	0.0742696335	0.0773891798
124	124.0000000000	124.5000000000	-0.0705969751	-0.0732097900
125	125.0000000000	125.5000000000	0.0660491077	0.0681756398
126	126.0000000000	126.5000000000	-0.0627819420	-0.0637949284
127	127.0000000000	127.5000000000	0.0570436651	0.0582530519
128	128.0000000000	128.5000000000	-0.0521675646	-0.0524152810
129	129.0000000000	129.5000000000	0.0475089069	0.0482900628
130	130.0000000000	130.5000000000	-0.0419522491	-0.0416982526
131	131.0000000000	131.5000000000	0.0372620161	0.0380295109
132	132.0000000000	132.5000000000	-0.0335178477	-0.0322860684
133	133.0000000000	133.5000000000	0.0269656890	0.0272630033
134	134.0000000000	134.5000000000	-0.0239793957	-0.0212753899
135	135.0000000000	135.5000000000	0.0172620298	0.0168456064
136	136.0000000000	136.5000000000	-0.0144761161	-0.0103180932
137	137.0000000000	137.5000000000	0.0087059277	0.0084858179
138	138.0000000000	138.5000000000	-0.0065448427	-0.0022430710
139	139.0000000000	139.5000000000	0.0016259666	0.0021231416
140	140.0000000000	140.5000000000	-0.0008642930	0.0047266598
141	141.0000000000	141.5000000000	-0.0048935441	-0.0035027290
142	142.0000000000	142.5000000000	0.0025411659	0.0099354600
143	143.0000000000	143.5000000000	-0.0095450610	-0.0079126760
144	144.0000000000	144.5000000000	0.0045780833	0.0122717769
145	145.0000000000	145.5000000000	-0.0099367273	-0.0084799905
146	146.0000000000	146.5000000000	0.0050129572	0.0135111748
147	147.0000000000	147.5000000000	-0.0083923632	-0.0061135019
148	148.0000000000	148.5000000000	0.0027136856	0.0123181697
149	149.0000000000	149.5000000000	-0.0072017855	-0.0045017826
150	150.0000000000	150.5000000000	-0.0002626044	0.0090168805
151	151.0000000000	151.5000000000	-0.0041109267	-0.0021337817
152	152.0000000000	152.5000000000	-0.0042720834	0.0047278431
153	153.0000000000	153.5000000000	0.0009412570	0.0006271634
154	154.0000000000	154.5000000000	-0.0076602657	0.0016226794
155	155.0000000000	155.5000000000	0.0046111512	0.0020921827
156	156.0000000000	156.5000000000	-0.0078719033	0.0004670711
157	157.0000000000	157.5000000000	0.0066700434	0.0026952964
158	158.0000000000	158.5000000000	-0.0071104497	-0.0001577966
159	159.0000000000	159.5000000000	0.0072093474	0.0011445984
160	160.0000000000	160.5000000000	-0.0064371670	-0.0005082114
161	161.0000000000	161.5000000000	0.0052690829	-0.0022236186
162	162.0000000000	162.5000000000	-0.0044527120	0.0009818770
163	163.0000000000	163.5000000000	0.0034145019	-0.0055361686
164	164.0000000000	164.5000000000	-0.0008286699	0.0040108473
165	165.0000000000	165.5000000000	0.0024983326	-0.0069560625
166	166.0000000000	166.5000000000	0.0012670672	0.0052371267
167	167.0000000000	167.5000000000	0.0018453067	-0.0063900054
168	168.0000000000	168.5000000000	0.0013551270	0.0045064525
169	169.0000000000	169.5000000000	0.0019134764	-0.0052270816
170	170.0000000000	170.5000000000	0.0004300154	0.0030148727
171	171.0000000000	171.5000000000	0.0023598162	-0.0046246260
172	172.0000000000	172.5000000000	-0.0020567951	-0.0005529543
173	173.0000000000	173.5000000000	0.0047001942	-0.0036082524
174	174.0000000000	174.5000000000	-0.0028959912	-0.0027738338
175	175.0000000000	175.5000000000	0.0070318951	-0.0025522846
176	176.0000000000	176.5000000000	-0.0011066051	-0.0018217664
177	177.0000000000	177.5000000000	0.0071381413	-0.0028690143
178	178.0000000000	178.5000000000	0.0011407116	-0.0012403193
179	179.0000000000	179.5000000000	0.0053557769	-0.0041575819
180	180.0000000000	180.5000000000	0.0027480182	-0.0015456550
181	181.0000000000	181.5000000000	0.0030182141	-0.0053639059
182	182.0000000000	182.5000000000	0.0032677478	-0.0009537849
183	183.0000000000	183.5000000000	0.0012604478	-0.0062444966
184	184.0000000000	184.5000000000	0.0032609715	-0.0013264473
185	185.0000000000	185.5000000000	0.0012954010	-0.0054121011
186	186.0000000000	186.5000000000	0.0028829613	-0.0028574965
187	187.0000000000	187.5000000000	0.0038578812	-0.0020751829
188	188.0000000000	188.5000000000	0.0029636672	-0.0032112523
189	189.0000000000	189.5000000000	0.0049554675	-0.0000828211
190	190.0000000000	190.5000000000	0.0032768156	-0.0037525792
191	191.0000000000	191.5000000000	0.0033313584	-0.0008143433
192	192.0000000000	192.5000000000	0.0034613537	-0.0052385847
193	193.0000000000	193.5000000000	0.0017716738	-0.0018320452
194	194.0000000000	194.5000000000	0.0039681078	-0.0048791077
195	195.0000000000	195.5000000000	-0.0003177454	-0.0031730254
196	196.0000000000	196.5000000000	0.0044646046	-0.0034583888
197	197.0000000000	197.5000000000	-0.0014244684	-0.0030074251
198	198.0000000000	198.5000000000	0.0049497325	-0.0034913925
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 332.500000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	0.1803336600	0.1825261035
2	2.0000000000	2.5000000000	-0.0116640424	-0.0119055595
3	3.0000000000	3.5000000000	0.1787858047	0.1815052189
4	4.0000000000	4.5000000000	-0.0219690120	-0.0215616891
5	5.0000000000	5.5000000000	0.1738972250	0.1764699446
6	6.0000000000	6.5000000000	-0.0306308022	-0.0288086343
7	7.0000000000	7.5000000000	0.1657463531	0.1681003233
8	8.0000000000	8.5000000000	-0.0383728186	-0.0345884865
9	9.0000000000	9.5000000000	0.1541806707	0.1564485548
10	10.0000000000	10.5000000000	-0.0474696892	-0.0432697425
11	11.0000000000	11.5000000000	0.1397872369	0.1414459418
12	12.0000000000	12.5000000000	-0.0571808080	-0.0530304397
13	13.0000000000	13.5000000000	0.1236606454	0.1248890056
14	14.0000000000	14.5000000000	-0.0660163200	-0.0617721141
15	15.0000000000	15.5000000000	0.1063317581	0.1078990297
16	16.0000000000	16.5000000000	-0.0723989135	-0.0682425971
17	17.0000000000	17.5000000000	0.0872227566	0.0889545670
18	18.0000000000	18.5000000000	-0.0753456905	-0.0705851913
19	19.0000000000	19.5000000000	0.0666931121	0.0679734161
20	20.0000000000	20.5000000000	-0.0770978960	-0.0718239627
21	21.0000000000	21.5000000000	0.0462398296	0.0469750716
22	22.0000000000	22.5000000000	-0.0789649639	-0.0734238301
23	23.0000000000	23.5000000000	0.0247147535	0.0246287477
24	24.0000000000	24.5000000000	-0.0822000385	-0.0761982671
25	25.0000000000	25.5000000000	0.0011929538	0.0005777760
26	26.0000000000	26.5000000000	-0.0850035422	-0.0781506579
27	27.0000000000	27.5000000000	-0.0231470737	-0.0237518829
28	28.0000000000	28.5000000000	-0.0845000600	-0.0775920462
29	29.0000000000	29.5000000000	-0.0476573115	-0.0480560889
30	30.0000000000	30.5000000000	-0.0809912753	-0.0755573079
31	31.0000000000	31.5000000000	-0.0705440569	-0.0707457468
32	32.0000000000	32.5000000000	-0.0752912641	-0.0715047585
33	33.0000000000	33.5000000000	-0.0886827225	-0.0895788184
34	34.0000000000	34.5000000000	-0.0689647936	-0.0660519561
35	35.0000000000	35.5000000000	-0.1045753523	-0.1061271734
36	36.0000000000	36.5000000000	-0.0616673343	-0.0584653241
37	37.0000000000	37.5000000000	-0.1209776654	-0.1225666363
38	38.0000000000	38.5000000000	-0.0544820194	-0.0498374299
39	39.0000000000	39.5000000000	-0.1372600866	-0.1393898165
40	40.0000000000	40.5000000000	-0.0473303296	-0.0419869316
41	41.0000000000	41.5000000000	-0.1524513583	-0.1553363534
42	42.0000000000	42.5000000000	-0.0395190704	-0.0353275734
43	43.0000000000	43.5000000000	-0.1654652124	-0.1682517815
44	44.0000000000	44.5000000000	-0.0336116031	-0.0303571962
45	45.0000000000	45.5000000000	-0.1759726584	-0.1785358567
46	46.0000000000	46.5000000000	-0.0261541581	-0.0240774301
47	47.0000000000	47.5000000000	-0.1827771320	-0.1855150259
48	48.0000000000	48.5000000000	-0.0150331145	-0.0142518627
49	49.0000000000	49.5000000000	-0.1865440625	-0.1883769575
50	50.0000000000	50.5000000000	-0.0021789574	-0.0034787107
51	51.0000000000	51.5000000000	-0.1854911968	-0.1866710804
52	52.0000000000	52.5000000000	0.0111145032	0.0073282872
53	53.0000000000	53.5000000000	-0.1780755997	-0.1801746289
54	54.0000000000	54.5000000000	0.0244321686	0.0201314921
55	55.0000000000	55.5000000000	-0.1682993798	-0.1702266632
56	56.0000000000	56.5000000000	0.0374492333	0.0332714051
57	57.0000000000	57.5000000000	-0.1568557943	-0.1584094439
58	58.0000000000	58.5000000000	0.0491356681	0.0458230831
59	59.0000000000	59.5000000000	-0.1448984509	-0.1470493721
60	60.0000000000	60.5000000000	0.0585239786	0.0557271864
61	61.0000000000	61.5000000000	-0.1311193919	-0.1339670155
62	62.0000000000	62.5000000000	0.0644846449	0.0621630482
63	63.0000000000	63.5000000000	-0.1161423952	-0.1192166794
64	64.0000000000	64.5000000000	0.0666957495	0.0659288629
65	65.0000000000	65.5000000000	-0.1035276398	-0.1066093114
66	66.0000000000	66.5000000000	0.0662858134	0.0668964730
67	67.0000000000	67.5000000000	-0.0915365439	-0.0945913639
68	68.0000000000	68.5000000000	0.0639863092	0.0655659045
69	69.0000000000	69.5000000000	-0.0786307059	-0.0821212495
70	70.0000000000	70.5000000000	0.0590012108	0.0602902888
71	71.0000000000	71.5000000000	-0.0658269837	-0.0689449166
72	72.0000000000	72.5000000000	0.0509559222	0.0522556601
73	73.0000000000	73.5000000000	-0.0533929149	-0.0558933599
74	74.0000000000	74.5000000000	0.0411958338	0.0434823036
75	75.0000000000	75.5000000000	-0.0412343784	-0.0438462384
76	76.0000000000	76.5000000000	0.0317048318	0.0338922746
77	77.0000000000	77.5000000000	-0.0293450624	-0.0313193739
78	78.0000000000	78.5000000000	0.0215690518	0.0225948182
79	79.0000000000	79.5000000000	-0.0162228959	-0.0173167296
80	80.0000000000	80.5000000000	0.0085768672	0.0091114971
81	81.0000000000	81.5000000000	-0.0034921885	-0.0043697057
82	82.0000000000	82.5000000000	-0.0038849855	-0.0034118207
83	83.0000000000	83.5000000000	0.0088560719	0.0084267994
84	84.0000000000	84.5000000000	-0.0149802211	-0.0146413593
85	85.0000000000	85.5000000000	0.0207939849	0.0213955263
86	86.0000000000	86.5000000000	-0.0265938217	-0.0274012689
87	87.0000000000	87.5000000000	0.0323650569	0.0335776797
88	88.0000000000	88.5000000000	-0.0385211790	-0.0406687382
89	89.0000000000	89.5000000000	0.0443731826	0.0459869625
90	90.0000000000	90.5000000000	-0.0502545389	-0.0518249591
91	91.0000000000	91.5000000000	0.0549782765	0.0569337189
92	92.0000000000	92.5000000000	-0.0595858514	-0.0617085936
93	93.0000000000	93.5000000000	0.0640504680	0.0669540929
94	94.0000000000	94.5000000000	-0.0679668513	-0.0712741712
95	95.0000000000	95.5000000000	0.0726705657	0.0763290398
96	96.0000000000	96.5000000000	-0.0772048673	-0.0810281505
97	97.0000000000	97.5000000000	0.0807708971	0.0843026463
98	98.0000000000	98.5000000000	-0.0845672201	-0.0884945712
99	99.0000000000	99.5000000000	0.0871199790	0.0909250119
100	100.0000000000	100.5000000000	-0.0889748233	-0.0928112169
101	101.0000000000	101.5000000000	0.0915571404	0.0963179345
102	102.0000000000	102.5000000000	-0.0931833576	-0.0978747703
103	103.0000000000	103.5000000000	0.0946394621	0.0996059374
104	104.0000000000	104.5000000000	-0.0964184925	-0.1018698698
105	105.0000000000	105.5000000000	0.0973296356	0.1020360808
106	106.0000000000	106.5000000000	-0.0980299240	-0.1026617705
107	107.0000000000	107.5000000000	0.0978453080	0.1026309388
108	108.0000000000	108.5000000000	-0.0970182086	-0.1015598636
109	109.0000000000	109.5000000000	0.0960353325	0.1011881842
110	110.0000000000	110.5000000000	-0.0943531956	-0.0998903603
111	111.0000000000	111.5000000000	0.0935637975	0.0989752767
112	112.0000000000	112.5000000000	-0.0923385364	-0.0974094710
113	113.0000000000	113.5000000000	0.0897699408	0.0944384327
114	114.0000000000	114.5000000000	-0.0877842800	-0.0923383271
115	115.0000000000	115.5000000000	0.0842322160	0.0886572879
116	116.0000000000	116.5000000000	-0.0804070078	-0.0845703110
117	117.0000000000	117.5000000000	0.0773777591	0.0820150307
118	118.0000000000	118.5000000000	-0.0731301825	-0.0775025178
119	119.0000000000	119.5000000000	0.0693846416	0.0738529511
120	120.0000000000	120.5000000000	-0.0657473986	-0.0699634382
121	121.0000000000	121.5000000000	0.0605241322	0.0644828787
122	122.0000000000	122.5000000000	-0.0566280716	-0.0594231566
123	123.0000000000	123.5000000000	0.0511090786	0.0544823558
124	124.0000000000	124.5000000000	-0.0461577089	-0.0484287206
125	125.0000000000	125.5000000000	0.0407473326	0.0441055344
126	126.0000000000	126.5000000000	-0.0356902970	-0.0383141153
127	127.0000000000	127.5000000000	0.0309433320	0.0346784867
128	128.0000000000	128.5000000000	-0.0268937559	-0.0282332462
129	129.0000000000	129.5000000000	0.0204458230	0.0239774966
130	130.0000000000	130.5000000000	-0.0178798807	-0.0178136071
131	131.0000000000	131.5000000000	0.0105101621	0.0137873984
132	132.0000000000	132.5000000000	-0.0083936876	-0.0079905103
133	133.0000000000	133.5000000000	0.0032641214	0.0070160947
