# i		j		x		y		u		v		p
# nx		ny		
# 40		40
# =================================
0	0	0	0	0	0	1.25936
0	1	0	0.025641	0	0	1.25936
0	2	0	0.0512821	0	0	1.26829
0	3	0	0.0769231	0	0	1.28677
0	4	0	0.102564	0	0	1.27197
0	5	0	0.128205	0	0	1.3175
0	6	0	0.153846	0	0	1.28282
0	7	0	0.179487	0	0	1.32762
0	8	0	0.205128	0	0	1.31958
0	9	0	0.230769	0	0	1.30998
0	10	0	0.25641	0	0	1.37431
0	11	0	0.282051	0	0	1.28757
0	12	0	0.307692	0	0	1.41091
0	13	0	0.333333	0	0	1.30012
0	14	0	0.358974	0	0	1.39298
0	15	0	0.384615	0	0	1.36719
0	16	0	0.410256	0	0	1.32491
0	17	0	0.435897	0	0	1.45432
0	18	0	0.461538	0	0	1.2654
0	19	0	0.487179	0	0	1.48234
0	20	0	0.512821	0	0	1.28227
0	21	0	0.538462	0	0	1.399
0	22	0	0.564103	0	0	1.37279
0	23	0	0.589744	0	0	1.25728
0	24	0	0.615385	0	0	1.42812
0	25	0	0.641026	0	0	1.18448
0	26	0	0.666667	0	0	1.31256
0	27	0	0.692308	0	0	1.2229
0	28	0	0.717949	0	0	1.03263
0	29	0	0.74359	0	0	1.21179
0	30	0	0.769231	0	0	0.792604
0	31	0	0.794872	0	0	0.896795
0	32	0	0.820513	0	0	0.733142
0	33	0	0.846154	0	0	0.203985
0	34	0	0.871795	0	0	0.581699
0	35	0	0.897436	0	0	-0.652148
0	36	0	0.923077	0	0	-0.25545
0	37	0	0.948718	0	0	-1.52096
0	38	0	0.974359	0	0	-2.08181
0	39	0	1	1	0	0
1	0	0.025641	0	0	0	1.25936
1	1	0.025641	0.025641	-0.00438976	-0.000847754	1.25936
1	2	0.025641	0.0512821	-0.00688493	-0.00209456	1.26829
1	3	0.025641	0.0769231	-0.00506888	-0.00132256	1.28677
1	4	0.025641	0.102564	-0.0102613	-0.00206151	1.27197
1	5	0.025641	0.128205	-0.00374824	-0.000866417	1.3175
1	6	0.025641	0.153846	-0.0115299	4.79723e-05	1.28282
1	7	0.025641	0.179487	-0.00548532	-0.000110616	1.32762
1	8	0.025641	0.205128	-0.00815525	0.00334309	1.31958
1	9	0.025641	0.230769	-0.0119303	0.00173141	1.30998
1	10	0.025641	0.25641	-0.00118294	0.0065359	1.37431
1	11	0.025641	0.282051	-0.0194464	0.00576249	1.28757
1	12	0.025641	0.307692	0.00327894	0.00881457	1.41091
1	13	0.025641	0.333333	-0.0204731	0.0120958	1.30012
1	14	0.025641	0.358974	-0.00207868	0.0107815	1.39298
1	15	0.025641	0.384615	-0.00999099	0.0191188	1.36719
1	16	0.025641	0.410256	-0.0182813	0.0146813	1.32491
1	17	0.025641	0.435897	0.00710916	0.0246259	1.45432
1	18	0.025641	0.461538	-0.0349221	0.0229956	1.2654
1	19	0.025641	0.487179	0.016041	0.0280813	1.48234
1	20	0.025641	0.512821	-0.0353838	0.0352713	1.28227
1	21	0.025641	0.538462	0.00342508	0.0318358	1.399
1	22	0.025641	0.564103	-0.0134387	0.047153	1.37279
1	23	0.025641	0.589744	-0.0271488	0.0407239	1.25728
1	24	0.025641	0.615385	0.0143914	0.0555687	1.42812
1	25	0.025641	0.641026	-0.0510839	0.0585603	1.18448
1	26	0.025641	0.666667	0.020232	0.0637081	1.31256
1	27	0.025641	0.692308	-0.0435865	0.0814352	1.2229
1	28	0.025641	0.717949	-0.00562765	0.0782503	1.03263
1	29	0.025641	0.74359	-0.0121402	0.0995519	1.21179
1	30	0.025641	0.769231	-0.0379015	0.103564	0.792604
1	31	0.025641	0.794872	0.00343087	0.112149	0.896795
1	32	0.025641	0.820513	-0.0384211	0.136106	0.733142
1	33	0.025641	0.846154	-0.0197644	0.131152	0.203985
1	34	0.025641	0.871795	-0.00130371	0.160614	0.581699
1	35	0.025641	0.897436	-0.0377903	0.156642	-0.652148
1	36	0.025641	0.923077	0.060839	0.149296	-0.25545
1	37	0.025641	0.948718	0.0866649	0.126187	-1.52096
1	38	0.025641	0.974359	0.353321	-0.0124273	-2.08181
1	39	0.025641	1	1	0	0
2	0	0.0512821	0	0	0	1.19669
2	1	0.0512821	0.025641	-0.00377265	-0.00173719	1.19669
2	2	0.0512821	0.0512821	-0.00400383	-0.000150641	1.22676
2	3	0.0512821	0.0769231	-0.0099994	-0.00406688	1.14173
2	4	0.0512821	0.102564	-0.00228085	0.000457186	1.328
2	5	0.0512821	0.128205	-0.0149085	-0.00112112	1.07614
2	6	0.0512821	0.153846	-0.0021423	-0.000185405	1.37441
2	7	0.0512821	0.179487	-0.0139623	0.00665562	1.13772
2	8	0.0512821	0.205128	-0.00950452	-0.000521024	1.24575
2	9	0.0512821	0.230769	-0.0044856	0.0151216	1.38177
2	10	0.0512821	0.25641	-0.023738	0.00414384	0.977417
2	11	0.0512821	0.282051	0.00781998	0.0191811	1.66652
2	12	0.0512821	0.307692	-0.0345852	0.0175232	0.802698
2	13	0.0512821	0.333333	0.00953193	0.0174843	1.70387
2	14	0.0512821	0.358974	-0.0278672	0.0371923	0.999912
2	15	0.0512821	0.384615	-0.0105693	0.015999	1.30037
2	16	0.0512821	0.410256	9.03858e-05	0.0536953	1.59912
2	17	0.0512821	0.435897	-0.0469884	0.0261145	0.634936
2	18	0.0512821	0.461538	0.0315369	0.0576641	2.1983
2	19	0.0512821	0.487179	-0.0719187	0.0545146	0.272121
2	20	0.0512821	0.512821	0.0347468	0.0503452	2.17801
2	21	0.0512821	0.538462	-0.0543526	0.0914707	0.717232
2	22	0.0512821	0.564103	-0.00975135	0.0480833	1.30086
2	23	0.0512821	0.589744	0.0038646	0.115334	1.78983
2	24	0.0512821	0.615385	-0.0808603	0.072999	0.170735
2	25	0.0512821	0.641026	0.0568099	0.116219	2.53157
2	26	0.0512821	0.666667	-0.119164	0.12801	-0.147138
2	27	0.0512821	0.692308	0.0516998	0.111301	2.05175
2	28	0.0512821	0.717949	-0.0830472	0.181273	0.694871
2	29	0.0512821	0.74359	-0.0175607	0.132358	0.66241
2	30	0.0512821	0.769231	-0.00697114	0.198237	1.62637
2	31	0.0512821	0.794872	-0.0901267	0.192069	-0.151642
2	32	0.0512821	0.820513	0.0291913	0.190154	1.17222
2	33	0.0512821	0.846154	-0.0906021	0.252372	0.484975
2	34	0.0512821	0.871795	0.00512634	0.19769	-0.611965
2	35	0.0512821	0.897436	-0.00404906	0.242709	1.29889
2	36	0.0512821	0.923077	0.0387395	0.200465	-1.80872
2	37	0.0512821	0.948718	0.205621	0.118922	0.407108
2	38	0.0512821	0.974359	0.439991	0.0429811	-1.39662
2	39	0.0512821	1	1	0	0
3	0	0.0769231	0	0	0	1.14336
3	1	0.0769231	0.025641	-0.00286944	0.000850924	1.14336
3	2	0.0769231	0.0512821	-0.00732675	-0.00467032	1.08065
3	3	0.0769231	0.0769231	-0.00404081	0.00312609	1.29422
3	4	0.0769231	0.102564	-0.0149091	-0.00420648	0.903845
3	5	0.0769231	0.128205	-0.00291908	0.0027096	1.47392
3	6	0.0769231	0.153846	-0.0194471	0.00565217	0.844018
3	7	0.0769231	0.179487	-0.00646571	-0.00113868	1.39352
3	8	0.0769231	0.205128	-0.0153238	0.0211536	1.15537
3	9	0.0769231	0.230769	-0.0196349	-0.00172847	0.910891
3	10	0.0769231	0.25641	-0.00206541	0.032254	1.78978
3	11	0.0769231	0.282051	-0.0381039	0.011328	0.298107
3	12	0.0769231	0.307692	0.00985422	0.0301592	2.25745
3	13	0.0769231	0.333333	-0.0461341	0.0419424	0.192457
3	14	0.0769231	0.358974	0.00255079	0.017691	1.9047
3	15	0.0769231	0.384615	-0.0276811	0.0782382	1.09346
3	16	0.0769231	0.410256	-0.0341107	0.0139333	0.559557
3	17	0.0769231	0.435897	0.013759	0.0964891	2.68833
3	18	0.0769231	0.461538	-0.0832996	0.0432485	-0.947988
3	19	0.0769231	0.487179	0.0466575	0.0815693	3.7027
3	20	0.0769231	0.512821	-0.100643	0.108312	-1.12012
3	21	0.0769231	0.538462	0.0283484	0.0485701	2.78835
3	22	0.0769231	0.564103	-0.0523661	0.173121	0.83603
3	23	0.0769231	0.589744	-0.0568551	0.043898	0.0186028
3	24	0.0769231	0.615385	0.0379801	0.19042	3.73639
3	25	0.0769231	0.641026	-0.159715	0.108708	-2.49918
3	26	0.0769231	0.666667	0.0965933	0.154502	4.96488
3	27	0.0769231	0.692308	-0.186143	0.220147	-2.2776
3	28	0.0769231	0.717949	0.0581309	0.11822	2.96548
3	29	0.0769231	0.74359	-0.0971357	0.29195	0.647531
3	30	0.0769231	0.769231	-0.0691462	0.151709	-0.585432
3	31	0.0769231	0.794872	0.0316946	0.272766	3.12452
3	32	0.0769231	0.820513	-0.177772	0.255827	-2.02913
3	33	0.0769231	0.846154	0.0961483	0.213717	2.25627
3	34	0.0769231	0.871795	-0.146719	0.31824	-0.239827
3	35	0.0769231	0.897436	0.106155	0.189925	-0.743447
3	36	0.0769231	0.923077	0.0637497	0.223067	1.44466
3	37	0.0769231	0.948718	0.275924	0.148961	-1.70431
3	38	0.0769231	0.974359	0.543435	0.0184703	0.286273
3	39	0.0769231	1	1	0	0
4	0	0.102564	0	0	0	1.06336
4	1	0.102564	0.025641	-0.00341449	-0.00288148	1.06336
4	2	0.102564	0.0512821	-0.00525623	0.00418861	1.16763
4	3	0.102564	0.0769231	-0.0109821	-0.00647648	0.859574
4	4	0.102564	0.102564	-0.0071308	0.00691751	1.45317
4	5	0.102564	0.128205	-0.0187925	0.000305888	0.611825
4	6	0.102564	0.153846	-0.00797256	0.00326449	1.59353
4	7	0.102564	0.179487	-0.0232952	0.0191801	0.729841
4	8	0.102564	0.205128	-0.0138009	-0.00354429	1.19081
4	9	0.102564	0.230769	-0.0191877	0.040573	1.46808
4	10	0.102564	0.25641	-0.0289062	0.000147286	0.245903
4	11	0.102564	0.282051	-0.00693822	0.0480379	2.48056
4	12	0.102564	0.307692	-0.0473238	0.0290727	-0.540933
4	13	0.102564	0.333333	0.00135943	0.0326038	2.79325
4	14	0.102564	0.358974	-0.0515622	0.0813231	-0.0946162
4	15	0.102564	0.384615	-0.013383	0.00850859	1.49855
4	16	0.102564	0.410256	-0.0272974	0.128253	2.01496
4	17	0.102564	0.435897	-0.0584516	0.0137302	-1.11842
4	18	0.102564	0.461538	0.0157772	0.130976	4.61138
4	19	0.102564	0.487179	-0.107321	0.0807877	-3.06589
4	20	0.102564	0.512821	0.0391097	0.0787843	5.22915
4	21	0.102564	0.538462	-0.107884	0.190623	-1.88885
4	22	0.102564	0.564103	-0.00380387	0.0179732	2.13981
4	23	0.102564	0.589744	-0.0359914	0.26633	2.70157
4	24	0.102564	0.615385	-0.1189	0.0347068	-3.2469
4	25	0.102564	0.641026	0.0640824	0.242456	7.46034
4	26	0.102564	0.666667	-0.22615	0.170326	-6.43561
4	27	0.102564	0.692308	0.106128	0.140825	7.8391
4	28	0.102564	0.717949	-0.211376	0.338734	-3.89517
4	29	0.102564	0.74359	0.0215623	0.0717572	2.56931
4	30	0.102564	0.769231	-0.0619388	0.39218	2.464
4	31	0.102564	0.794872	-0.15775	0.14138	-3.86249
4	32	0.102564	0.820513	0.110216	0.296964	6.47876
4	33	0.102564	0.846154	-0.263497	0.297327	-5.33665
4	34	0.102564	0.871795	0.205196	0.169618	4.48257
4	35	0.102564	0.897436	-0.130787	0.332159	-1.72301
4	36	0.102564	0.923077	0.280384	0.117518	0.070145
4	37	0.102564	0.948718	0.278528	0.151709	0.881931
4	38	0.102564	0.974359	0.622773	0.0675394	-0.64687
4	39	0.102564	1	1	0	0
5	0	0.128205	0	0	0	1.02004
5	1	0.128205	0.025641	-0.00366594	0.00241499	1.02004
5	2	0.128205	0.0512821	-0.00653665	-0.00537712	0.913032
5	3	0.128205	0.0769231	-0.0110396	0.00823419	1.26139
5	4	0.128205	0.102564	-0.0134325	-0.00472054	0.598807
5	5	0.128205	0.128205	-0.0148068	0.00973799	1.59594
5	6	0.128205	0.153846	-0.0226761	0.00987284	0.403856
5	7	0.128205	0.179487	-0.0151439	0.00289991	1.55575
5	8	0.128205	0.205128	-0.031212	0.036566	0.829748
5	9	0.128205	0.230769	-0.0187369	-0.00384327	0.746465
5	10	0.128205	0.25641	-0.0317527	0.0593633	1.99576
5	11	0.128205	0.282051	-0.0324143	0.009725	-0.546861
5	12	0.128205	0.307692	-0.0219239	0.057291	3.14216
5	13	0.128205	0.333333	-0.052027	0.0587666	-1.13869
5	14	0.128205	0.358974	-0.0128496	0.026506	2.85504
5	15	0.128205	0.384615	-0.0602854	0.129143	0.300182
5	16	0.128205	0.410256	-0.0253998	-0.00134002	0.289882
5	17	0.128205	0.435897	-0.0420518	0.172546	3.69801
5	18	0.128205	0.461538	-0.0677211	0.0296401	-3.33564
5	19	0.128205	0.487179	-0.00518459	0.141671	6.64412
5	20	0.128205	0.512821	-0.110934	0.145982	-4.6918
5	21	0.128205	0.538462	0.0118324	0.0456198	5.63853
5	22	0.128205	0.564103	-0.105	0.288807	-0.96079
5	23	0.128205	0.589744	-0.04034	-0.0239381	-0.540463
5	24	0.128205	0.615385	-0.0351469	0.340743	6.526
5	25	0.128205	0.641026	-0.158845	0.0507066	-8.04359
5	26	0.128205	0.666667	0.0522919	0.240477	11.8615
